Match,Team_Name,Player_Name,Minute,Type_Of_Goal
6863,Athletic Club,Iñaki Williams,72,Normal
7088,Athletic Club,Iñaki Williams,74,Normal
6945,Athletic Club,Iñaki Williams,80,Normal
6788,Athletic Club,Iñaki Williams,52,Normal
7405,Athletic Club,Iñaki Williams,90+6,Penalty
7491,Athletic Club,Iñaki Williams,14,Normal
7349,Athletic Club,Iñaki Williams,22,Normal
7497,Athletic Club,Iñaki Williams,10,Normal
7429,Athletic Club,Iñaki Williams,5,Normal
7184,Athletic Club,Iñaki Williams,59,Normal
7158,Athletic Club,Iñaki Williams,2,Normal
7375,Athletic Club,Iñaki Williams,24,Normal
7359,Athletic Club,Iñaki Williams,33,Normal
7359,Athletic Club,Iñaki Williams,70,Normal
7564,Athletic Club,Iñaki Williams,30,Normal
7605,Athletic Club,Iñaki Williams,6,Normal
7586,Athletic Club,Iñaki Williams,67,Normal
7879,Athletic Club,Iñaki Williams,62,Normal
7589,Athletic Club,Iñaki Williams,64,Normal
7867,Athletic Club,Iñaki Williams,18,Normal
7641,Athletic Club,Iñaki Williams,11,Normal
7858,Athletic Club,Iñaki Williams,90,Normal
7706,Athletic Club,Iñaki Williams,60,Normal
7797,Athletic Club,Iñaki Williams,27,Normal
7797,Athletic Club,Iñaki Williams,51,Normal
7811,Athletic Club,Iñaki Williams,58,Normal
5496,Athletic Club,Iñigo Córdoba,4,Normal
6203,Athletic Club,Iñigo Córdoba,90+3,Normal
6827,Athletic Club,Luís Maximiano,76,OG
5423,Athletic Club,Mikel San José,44,Normal
5636,Athletic Club,Peru Nolaskoain,27,Normal
5672,Athletic Club,Peru Nolaskoain,67,Normal
6516,Athletic Club,Álex Berenguer,75,Normal
6555,Athletic Club,Álex Berenguer,44,Normal
6645,Athletic Club,Álex Berenguer,8,Normal
6732,Athletic Club,Álex Berenguer,68,Normal
6575,Athletic Club,Álex Berenguer,90+1,Normal
6546,Athletic Club,Álex Berenguer,4,Normal
6546,Athletic Club,Álex Berenguer,29,Normal
6406,Athletic Club,Álex Berenguer,68,Normal
6936,Athletic Club,Álex Berenguer,61,Normal
7001,Athletic Club,Álex Berenguer,32,Normal
7071,Athletic Club,Álex Berenguer,33,Normal
7483,Athletic Club,Álex Berenguer,44,Normal
7429,Athletic Club,Álex Berenguer,54,Normal
7262,Athletic Club,Álex Berenguer,42,Normal
7375,Athletic Club,Álex Berenguer,78,Normal
7554,Athletic Club,Álex Berenguer,90+7,Normal
7650,Athletic Club,Álex Berenguer,30,Normal
7650,Athletic Club,Álex Berenguer,42,Normal
7567,Athletic Club,Álex Berenguer,90+8,Penalty
7706,Athletic Club,Álex Berenguer,2,Normal
7706,Athletic Club,Álex Berenguer,56,Normal
7822,Athletic Club,Álex Berenguer,23,Normal
5860,Athletic Club,Aitor Fernández,27,OG
6258,Athletic Club,Asier Villalibre,90,Normal
6222,Athletic Club,Asier Villalibre,81,Normal
6138,Athletic Club,Asier Villalibre,12,Normal
6428,Athletic Club,Asier Villalibre,55,Normal
6413,Athletic Club,Asier Villalibre,9,Normal
6575,Athletic Club,Asier Villalibre,3,Normal
6606,Athletic Club,Asier Villalibre,85,Normal
7001,Athletic Club,Asier Villalibre,86,Normal
7071,Athletic Club,Asier Villalibre,79,Normal
7858,Athletic Club,Asier Villalibre,68,Normal
7811,Athletic Club,Asier Villalibre,90+6,Normal
6241,Athletic Club,Iñigo Martínez,7,Normal
6645,Athletic Club,Iñigo Martínez,86,Normal
6926,Athletic Club,Iñigo Martínez,16,Normal
7118,Athletic Club,Iñigo Martínez,69,Normal
6881,Athletic Club,Iñigo Martínez,50,Normal
7327,Athletic Club,Iñigo Martínez,30,Normal
6915,Athletic Club,Nicolás Serrano,30,Normal
5431,Athletic Club,Óscar de Marcos,49,Normal
5979,Athletic Club,Óscar de Marcos,41,Normal
6516,Athletic Club,Óscar de Marcos,82,Normal
6863,Athletic Club,Óscar de Marcos,89,Normal
7379,Athletic Club,Óscar de Marcos,56,Normal
7554,Athletic Club,Óscar de Marcos,32,Normal
5907,Athletic Club,Beñat Etxebarria,41,Normal
5902,Athletic Club,Youssef En-Nesyri,43,OG
7564,Athletic Club,Iñigo Ruiz de Galarreta,2,Normal
7483,Athletic Club,Nicolás Ezequiel Fernández,9,OG
5590,Barcelona,Aday,17,OG
6923,Barcelona,Gavi,21,Normal
6860,Barcelona,Gavi,19,Normal
7275,Barcelona,Gavi,70,Normal
7455,Barcelona,Gavi,70,Normal
7752,Barcelona,Gavi,12,Normal
6759,Barcelona,Pedri,90,Normal
6679,Barcelona,Pedri,34,Normal
6504,Barcelona,Pedri,14,Normal
6935,Barcelona,Pedri,2,Normal
7005,Barcelona,Pedri,72,Normal
7015,Barcelona,Pedri,63,Normal
7249,Barcelona,Pedri,61,Normal
7199,Barcelona,Pedri,48,Normal
7515,Barcelona,Pedri,17,Normal
7244,Barcelona,Pedri,35,Normal
7373,Barcelona,Pedri,43,Normal
7284,Barcelona,Pedri,18,Normal
7670,Barcelona,Pedri,68,Normal
7643,Barcelona,Pedri,82,Normal
7831,Barcelona,Pedri,72,Normal
7831,Barcelona,Pedri,75,Normal
5859,Barcelona,Malcom,16,Normal
6860,Barcelona,Jutglà,16,Normal
6800,Barcelona,Memphis,49,Normal
6963,Barcelona,Memphis,84,Penalty
6809,Barcelona,Memphis,34,Normal
6955,Barcelona,Memphis,90+3,Normal
7142,Barcelona,Memphis,41,Penalty
6821,Barcelona,Memphis,48,Penalty
6993,Barcelona,Memphis,30,Normal
6831,Barcelona,Memphis,88,Normal
7122,Barcelona,Memphis,6,Penalty
6881,Barcelona,Memphis,75,Normal
7045,Barcelona,Memphis,25,Normal
7059,Barcelona,Memphis,30,Normal
7489,Barcelona,Memphis,41,Normal
5359,Barcelona,Unknown,39,Penalty
5324,Barcelona,Unknown,70,Penalty
5791,Barcelona,Unknown,85,Penalty
6665,Barcelona,Unknown,57,Penalty
6759,Barcelona,Unknown,33,Penalty
6458,Barcelona,Unknown,8,Penalty
6439,Barcelona,Unknown,45+4,Penalty
6790,Barcelona,Unknown,72,Penalty
7313,Barcelona,Unknown,55,Penalty
7191,Barcelona,Unknown,7,Penalty
7727,Barcelona,Unknown,24,Penalty
5342,Barcelona,Paulinho,90+3,Normal
5279,Barcelona,Paulinho,90,Normal
5259,Barcelona,Paulinho,90+2,Normal
5355,Barcelona,Paulinho,39,Normal
5578,Barcelona,Paulinho,38,Normal
5569,Barcelona,Paulinho,84,Normal
5525,Barcelona,Paulinho,16,Normal
5324,Barcelona,Paulinho,41,Normal
5324,Barcelona,Paulinho,75,Normal
7313,Barcelona,Raphinha,15,Normal
7471,Barcelona,Raphinha,21,Normal
7275,Barcelona,Raphinha,79,Normal
7400,Barcelona,Raphinha,39,Normal
7325,Barcelona,Raphinha,45+1,Normal
7199,Barcelona,Raphinha,85,Normal
7235,Barcelona,Raphinha,65,Normal
7620,Barcelona,Raphinha,33,Normal
7708,Barcelona,Raphinha,20,Normal
7761,Barcelona,Raphinha,59,Normal
7861,Barcelona,Raphinha,66,Normal
7878,Barcelona,Raphinha,41,Normal
7816,Barcelona,Raphinha,90+3,Penalty
6317,Barcelona,Ansu Fati,24,Normal
6284,Barcelona,Ansu Fati,86,Normal
6156,Barcelona,Ansu Fati,30,Normal
6156,Barcelona,Ansu Fati,31,Normal
6229,Barcelona,Ansu Fati,51,Normal
6331,Barcelona,Ansu Fati,2,Normal
6221,Barcelona,Ansu Fati,42,Normal
6616,Barcelona,Ansu Fati,15,Normal
6616,Barcelona,Ansu Fati,19,Normal
6715,Barcelona,Ansu Fati,11,Normal
6738,Barcelona,Ansu Fati,8,Normal
7052,Barcelona,Ansu Fati,76,Normal
6809,Barcelona,Ansu Fati,5,Normal
7142,Barcelona,Ansu Fati,13,Normal
7122,Barcelona,Ansu Fati,90+1,Normal
7480,Barcelona,Ansu Fati,86,Normal
7264,Barcelona,Ansu Fati,79,Normal
7166,Barcelona,Ansu Fati,38,Normal
7455,Barcelona,Ansu Fati,1,Normal
7455,Barcelona,Ansu Fati,24,Normal
7465,Barcelona,Ansu Fati,79,Normal
7341,Barcelona,Ansu Fati,56,Normal
7545,Barcelona,Marc Guiu,80,Normal
6923,Barcelona,Dani Alves,49,Normal
5409,Barcelona,Jordi Alba,88,Normal
5295,Barcelona,Jordi Alba,82,Normal
5854,Barcelona,Jordi Alba,81,Normal
5891,Barcelona,Jordi Alba,64,Normal
6213,Barcelona,Jordi Alba,79,Normal
6126,Barcelona,Jordi Alba,60,Normal
6396,Barcelona,Jordi Alba,73,Normal
6488,Barcelona,Jordi Alba,31,Normal
6571,Barcelona,Jordi Alba,30,Normal
6923,Barcelona,Jordi Alba,10,Normal
7052,Barcelona,Jordi Alba,90+4,Normal
7275,Barcelona,Jordi Alba,58,Normal
7408,Barcelona,Jordi Alba,85,Normal
6284,Barcelona,Pau Torres,3,OG
6616,Barcelona,Pau Torres,45,OG
6513,Barcelona,Riqui Puig,89,Normal
6975,Barcelona,Riqui Puig,75,Normal
5334,Barcelona,Aleix Vidal,90+3,Normal
5253,Barcelona,Alin Toșca,36,OG
6349,Barcelona,Arthur Melo,15,Normal
6179,Barcelona,Arthur Melo,89,Normal
6229,Barcelona,Arthur Melo,64,Normal
6269,Barcelona,Diego Costa,11,OG
7670,Barcelona,Eric Bailly,71,OG
6715,Barcelona,Lucas Olaza,51,OG
7680,Barcelona,Vitor Roque,63,Normal
7654,Barcelona,Vitor Roque,63,Normal
5644,Barcelona,Arturo Vidal,87,Normal
5928,Barcelona,Arturo Vidal,39,Normal
5663,Barcelona,Arturo Vidal,79,Normal
6112,Barcelona,Arturo Vidal,59,Normal
6028,Barcelona,Arturo Vidal,29,Normal
6058,Barcelona,Arturo Vidal,79,Normal
6213,Barcelona,Arturo Vidal,2,Normal
6099,Barcelona,Arturo Vidal,45,Normal
6376,Barcelona,Arturo Vidal,32,Normal
6126,Barcelona,Arturo Vidal,77,Normal
6298,Barcelona,Arturo Vidal,15,Normal
7471,Barcelona,Eric García,50,Normal
6571,Barcelona,Ilaix Moriba,83,Normal
5854,Barcelona,Jorge Pulido,24,OG
7595,Barcelona,João Félix,28,Normal
7708,Barcelona,João Félix,53,Normal
7611,Barcelona,João Félix,55,Normal
7861,Barcelona,João Félix,25,Normal
7664,Barcelona,João Félix,90,Normal
7771,Barcelona,João Félix,37,Normal
7746,Barcelona,João Félix,38,Normal
6359,Barcelona,Junior Firpo,49,Normal
6541,Barcelona,Junior Firpo,80,Normal
7727,Barcelona,Lamine Yamal,73,Normal
7695,Barcelona,Lamine Yamal,14,Normal
7695,Barcelona,Lamine Yamal,80,Normal
7906,Barcelona,Lamine Yamal,45+1,Normal
7816,Barcelona,Lamine Yamal,40,Normal
5535,Barcelona,Lionel Messi,38,Normal
5535,Barcelona,Lionel Messi,82,Normal
5535,Barcelona,Lionel Messi,85,Normal
5443,Barcelona,Lionel Messi,26,Normal
5603,Barcelona,Lionel Messi,70,Normal
5603,Barcelona,Lionel Messi,77,Normal
5545,Barcelona,Lionel Messi,52,Normal
5385,Barcelona,Lionel Messi,84,Normal
5421,Barcelona,Lionel Messi,30,Normal
5421,Barcelona,Lionel Messi,36,Normal
5359,Barcelona,Lionel Messi,55,Normal
5359,Barcelona,Lionel Messi,66,Normal
5342,Barcelona,Lionel Messi,12,Normal
5463,Barcelona,Lionel Messi,30,Normal
5471,Barcelona,Lionel Messi,26,Normal
5471,Barcelona,Lionel Messi,35,Normal
5471,Barcelona,Lionel Messi,67,Normal
5480,Barcelona,Lionel Messi,89,Normal
5298,Barcelona,Lionel Messi,22,Normal
5259,Barcelona,Lionel Messi,36,Normal
5375,Barcelona,Lionel Messi,64,Normal
5375,Barcelona,Lionel Messi,80,Normal
5334,Barcelona,Lionel Messi,64,Penalty
5355,Barcelona,Lionel Messi,85,Normal
5578,Barcelona,Lionel Messi,20,Penalty
5578,Barcelona,Lionel Messi,59,Normal
5578,Barcelona,Lionel Messi,62,Normal
5578,Barcelona,Lionel Messi,87,Normal
5315,Barcelona,Lionel Messi,83,Normal
5435,Barcelona,Lionel Messi,21,Normal
5525,Barcelona,Lionel Messi,45,Normal
5491,Barcelona,Lionel Messi,27,Normal
5491,Barcelona,Lionel Messi,32,Normal
5491,Barcelona,Lionel Messi,87,Normal
5859,Barcelona,Lionel Messi,90,Normal
5854,Barcelona,Lionel Messi,16,Normal
5854,Barcelona,Lionel Messi,61,Normal
6001,Barcelona,Lionel Messi,12,Normal
5839,Barcelona,Lionel Messi,71,Normal
5839,Barcelona,Lionel Messi,89,Normal
5705,Barcelona,Lionel Messi,43,Normal
5705,Barcelona,Lionel Messi,47,Normal
5705,Barcelona,Lionel Messi,60,Normal
5820,Barcelona,Lionel Messi,51,Penalty
5691,Barcelona,Lionel Messi,17,Normal
5691,Barcelona,Lionel Messi,65,Normal
5870,Barcelona,Lionel Messi,86,Normal
5770,Barcelona,Lionel Messi,39,Penalty
5770,Barcelona,Lionel Messi,64,Normal
5966,Barcelona,Lionel Messi,19,Normal
5631,Barcelona,Lionel Messi,64,Normal
5631,Barcelona,Lionel Messi,90+2,Normal
5996,Barcelona,Lionel Messi,23,Normal
5836,Barcelona,Lionel Messi,18,Normal
5836,Barcelona,Lionel Messi,45+2,Normal
5836,Barcelona,Lionel Messi,85,Normal
5799,Barcelona,Lionel Messi,26,Normal
5799,Barcelona,Lionel Messi,67,Normal
5799,Barcelona,Lionel Messi,85,Normal
5762,Barcelona,Lionel Messi,68,Normal
5946,Barcelona,Lionel Messi,31,Normal
5946,Barcelona,Lionel Messi,32,Normal
5711,Barcelona,Lionel Messi,45,Normal
5791,Barcelona,Lionel Messi,43,Penalty
5734,Barcelona,Lionel Messi,53,Normal
5910,Barcelona,Lionel Messi,62,Normal
5663,Barcelona,Lionel Messi,68,Penalty
5663,Barcelona,Lionel Messi,90+2,Normal
5755,Barcelona,Lionel Messi,90+2,Normal
5725,Barcelona,Lionel Messi,20,Normal
6028,Barcelona,Lionel Messi,34,Normal
6028,Barcelona,Lionel Messi,75,Normal
6317,Barcelona,Lionel Messi,34,Normal
6317,Barcelona,Lionel Messi,75,Normal
6314,Barcelona,Lionel Messi,62,Normal
6200,Barcelona,Lionel Messi,81,Penalty
6213,Barcelona,Lionel Messi,90+3,Normal
6269,Barcelona,Lionel Messi,50,Penalty
6076,Barcelona,Lionel Messi,86,Normal
6099,Barcelona,Lionel Messi,69,Normal
6376,Barcelona,Lionel Messi,78,Normal
6378,Barcelona,Lionel Messi,58,Normal
6179,Barcelona,Lionel Messi,14,Normal
6179,Barcelona,Lionel Messi,37,Normal
6179,Barcelona,Lionel Messi,40,Normal
6179,Barcelona,Lionel Messi,87,Normal
6038,Barcelona,Lionel Messi,38,Penalty
6081,Barcelona,Lionel Messi,17,Normal
6081,Barcelona,Lionel Messi,41,Normal
6081,Barcelona,Lionel Messi,83,Normal
6136,Barcelona,Lionel Messi,76,Normal
6051,Barcelona,Lionel Messi,23,Penalty
6051,Barcelona,Lionel Messi,45+1,Normal
6051,Barcelona,Lionel Messi,48,Normal
6221,Barcelona,Lionel Messi,69,Penalty
6396,Barcelona,Lionel Messi,48,Normal
6396,Barcelona,Lionel Messi,68,Normal
6665,Barcelona,Lionel Messi,57,Normal
6665,Barcelona,Lionel Messi,69,Normal
6596,Barcelona,Lionel Messi,56,Normal
6596,Barcelona,Lionel Messi,89,Normal
6759,Barcelona,Lionel Messi,61,Penalty
6759,Barcelona,Lionel Messi,82,Normal
6435,Barcelona,Lionel Messi,76,Normal
6695,Barcelona,Lionel Messi,28,Normal
6586,Barcelona,Lionel Messi,13,Normal
6586,Barcelona,Lionel Messi,90,Normal
6636,Barcelona,Lionel Messi,8,Normal
6636,Barcelona,Lionel Messi,33,Normal
6679,Barcelona,Lionel Messi,25,Normal
6412,Barcelona,Lionel Messi,73,Normal
6552,Barcelona,Lionel Messi,32,Penalty
6616,Barcelona,Lionel Messi,35,Penalty
6656,Barcelona,Lionel Messi,23,Normal
6541,Barcelona,Lionel Messi,45+1,Normal
6541,Barcelona,Lionel Messi,75,Normal
6559,Barcelona,Lionel Messi,85,Normal
6535,Barcelona,Lionel Messi,59,Normal
6479,Barcelona,Lionel Messi,35,Normal
6479,Barcelona,Lionel Messi,42,Normal
6525,Barcelona,Lionel Messi,20,Normal
6504,Barcelona,Lionel Messi,38,Normal
6504,Barcelona,Lionel Messi,62,Normal
6451,Barcelona,Lionel Messi,65,Normal
6439,Barcelona,Lionel Messi,45+4,Normal
5545,Barcelona,Luis Suárez,10,Normal
5385,Barcelona,Luis Suárez,72,Normal
5421,Barcelona,Luis Suárez,5,Normal
5421,Barcelona,Luis Suárez,44,Normal
5421,Barcelona,Luis Suárez,76,Normal
5451,Barcelona,Luis Suárez,15,Normal
5342,Barcelona,Luis Suárez,38,Normal
5471,Barcelona,Luis Suárez,90,Normal
5480,Barcelona,Luis Suárez,88,Normal
5409,Barcelona,Luis Suárez,16,Normal
5279,Barcelona,Luis Suárez,28,Normal
5279,Barcelona,Luis Suárez,60,Normal
5298,Barcelona,Luis Suárez,62,Normal
5375,Barcelona,Luis Suárez,69,Normal
5375,Barcelona,Luis Suárez,89,Normal
5590,Barcelona,Luis Suárez,69,Normal
5334,Barcelona,Luis Suárez,54,Normal
5355,Barcelona,Luis Suárez,50,Normal
5355,Barcelona,Luis Suárez,71,Normal
5556,Barcelona,Luis Suárez,71,Penalty
5611,Barcelona,Luis Suárez,82,Normal
5315,Barcelona,Luis Suárez,72,Normal
5324,Barcelona,Luis Suárez,29,Normal
5324,Barcelona,Luis Suárez,47,Normal
5499,Barcelona,Luis Suárez,15,Normal
5859,Barcelona,Luis Suárez,90+3,Normal
5949,Barcelona,Luis Suárez,63,Normal
5854,Barcelona,Luis Suárez,39,Normal
5854,Barcelona,Luis Suárez,90+3,Penalty
6001,Barcelona,Luis Suárez,63,Penalty
5705,Barcelona,Luis Suárez,35,Normal
5820,Barcelona,Luis Suárez,82,Normal
5691,Barcelona,Luis Suárez,45,Normal
5870,Barcelona,Luis Suárez,85,Normal
5644,Barcelona,Luis Suárez,30,Penalty
5644,Barcelona,Luis Suárez,75,Normal
5644,Barcelona,Luis Suárez,83,Normal
5836,Barcelona,Luis Suárez,63,Normal
5799,Barcelona,Luis Suárez,90+3,Normal
5899,Barcelona,Luis Suárez,60,Penalty
5650,Barcelona,Luis Suárez,11,Normal
5650,Barcelona,Luis Suárez,90,Normal
5734,Barcelona,Luis Suárez,19,Normal
5734,Barcelona,Luis Suárez,59,Normal
5755,Barcelona,Luis Suárez,71,Normal
5725,Barcelona,Luis Suárez,39,Normal
6089,Barcelona,Luis Suárez,49,Normal
6112,Barcelona,Luis Suárez,50,Normal
6028,Barcelona,Luis Suárez,77,Normal
6317,Barcelona,Luis Suárez,44,Normal
6058,Barcelona,Luis Suárez,53,Normal
6099,Barcelona,Luis Suárez,75,Penalty
6359,Barcelona,Luis Suárez,41,Normal
6376,Barcelona,Luis Suárez,27,Normal
6378,Barcelona,Luis Suárez,66,Normal
6291,Barcelona,Luis Suárez,56,Normal
6284,Barcelona,Luis Suárez,20,Normal
6259,Barcelona,Luis Suárez,20,Normal
6259,Barcelona,Luis Suárez,67,Normal
6081,Barcelona,Luis Suárez,43,Normal
6331,Barcelona,Luis Suárez,61,Normal
6331,Barcelona,Luis Suárez,82,Normal
6935,Barcelona,Luuk de Jong,90+6,Normal
6889,Barcelona,Luuk de Jong,57,Normal
6955,Barcelona,Luuk de Jong,90,Normal
6873,Barcelona,Luuk de Jong,44,Normal
7122,Barcelona,Luuk de Jong,14,Normal
7015,Barcelona,Luuk de Jong,90+2,Normal
7887,Barcelona,Sergio Ramos,76,OG
6535,Barcelona,Víctor Ruiz,68,OG
6126,Barcelona,Carles Pérez,56,Normal
5578,Barcelona,Denis Suárez,53,Normal
5569,Barcelona,Denis Suárez,62,Normal
7796,Barcelona,Fermin López,22,Normal
7708,Barcelona,Fermin López,90+1,Normal
7878,Barcelona,Fermin López,75,Normal
7785,Barcelona,Fermin López,69,Normal
7746,Barcelona,Fermin López,65,Normal
7846,Barcelona,Fermin López,59,Normal
7825,Barcelona,Fermin López,14,Normal
7825,Barcelona,Fermin López,67,Normal
5393,Barcelona,Gerard Piqué,82,Normal
5471,Barcelona,Gerard Piqué,87,Normal
5705,Barcelona,Gerard Piqué,88,Normal
5820,Barcelona,Gerard Piqué,38,Normal
5966,Barcelona,Gerard Piqué,63,Normal
5684,Barcelona,Gerard Piqué,36,Normal
6331,Barcelona,Gerard Piqué,51,Normal
6773,Barcelona,Gerard Piqué,19,Normal
5590,Barcelona,Gorka Iraizoz,48,OG
5375,Barcelona,Ivan Rakitić,59,Normal
5854,Barcelona,Ivan Rakitić,52,Normal
6001,Barcelona,Ivan Rakitić,88,Normal
5811,Barcelona,Ivan Rakitić,26,Normal
6251,Barcelona,Ivan Rakitić,71,Normal
7861,Barcelona,João Cancelo,81,Normal
7870,Barcelona,João Cancelo,89,Normal
7425,Barcelona,Jules Koundé,53,Normal
7855,Barcelona,Jules Koundé,45+1,Normal
7214,Barcelona,Marcos Alonso,7,Normal
5463,Barcelona,Paco Alcácer,8,Normal
5508,Barcelona,Paco Alcácer,64,Normal
5271,Barcelona,Paco Alcácer,23,Normal
5271,Barcelona,Paco Alcácer,65,Normal
6421,Barcelona,Pedro Alcalá,57,OG
5499,Barcelona,Samuel Umtiti,51,Normal
5253,Barcelona,Sergi Roberto,39,Normal
6169,Barcelona,Sergi Roberto,39,Normal
6715,Barcelona,Sergi Roberto,90+5,Normal
6773,Barcelona,Sergi Roberto,90+1,Normal
6993,Barcelona,Sergi Roberto,2,Normal
7175,Barcelona,Sergi Roberto,18,Normal
7336,Barcelona,Sergi Roberto,45,Normal
7295,Barcelona,Sergi Roberto,43,Normal
7373,Barcelona,Sergi Roberto,90+2,Normal
7620,Barcelona,Sergi Roberto,60,Normal
7620,Barcelona,Sergi Roberto,83,Normal
7906,Barcelona,Sergi Roberto,85,Normal
6596,Barcelona,Sergiño Dest,43,Normal
6596,Barcelona,Sergiño Dest,53,Normal
6636,Barcelona,Sofian Chakla,28,OG
5684,Barcelona,Carles Aleñá,87,Normal
5899,Barcelona,Carles Aleñá,54,Normal
6963,Barcelona,Ferrán Torres,60,Normal
6975,Barcelona,Ferrán Torres,14,Penalty
6975,Barcelona,Ferrán Torres,21,Normal
6986,Barcelona,Ferrán Torres,47,Normal
7175,Barcelona,Ferrán Torres,73,Normal
7523,Barcelona,Ferrán Torres,83,Normal
7384,Barcelona,Ferrán Torres,44,Normal
7341,Barcelona,Ferrán Torres,70,Normal
7636,Barcelona,Ferrán Torres,55,Normal
7861,Barcelona,Ferrán Torres,62,Normal
7664,Barcelona,Ferrán Torres,21,Normal
7664,Barcelona,Ferrán Torres,48,Normal
7664,Barcelona,Ferrán Torres,90+2,Normal
7752,Barcelona,Ferrán Torres,68,Normal
7643,Barcelona,Ferrán Torres,90+4,Normal
7336,Barcelona,Franck Kessié,90+2,Normal
5762,Barcelona,Nélson Semedo,9,Normal
6317,Barcelona,Nélson Semedo,57,Normal
6636,Barcelona,Ronald Araújo,87,Normal
6439,Barcelona,Ronald Araújo,52,Normal
6923,Barcelona,Ronald Araújo,43,Normal
6986,Barcelona,Ronald Araújo,38,Normal
7106,Barcelona,Ronald Araújo,90,Normal
7096,Barcelona,Ronald Araújo,45,Normal
7561,Barcelona,Ronald Araújo,90+2,Normal
6783,Barcelona,Sergio Agüero,90+7,Normal
7425,Barcelona,Alejandro Balde,20,Normal
5620,Barcelona,Andrés Iniesta,56,Normal
7578,Barcelona,Florian Lejeune,82,OG
6166,Barcelona,Frenkie de Jong,9,Normal
6331,Barcelona,Frenkie de Jong,7,Normal
6488,Barcelona,Frenkie de Jong,43,Normal
6475,Barcelona,Frenkie de Jong,27,Normal
6513,Barcelona,Frenkie de Jong,39,Normal
6916,Barcelona,Frenkie de Jong,87,Normal
6943,Barcelona,Frenkie de Jong,32,Normal
6831,Barcelona,Frenkie de Jong,48,Normal
7480,Barcelona,Frenkie de Jong,55,Normal
7191,Barcelona,Frenkie de Jong,62,Normal
7708,Barcelona,Frenkie de Jong,61,Normal
7752,Barcelona,Frenkie de Jong,15,Normal
5620,Barcelona,Gerard Deulofeu,2,Normal
5928,Barcelona,Mauro Arambarri,89,OG
5603,Barcelona,Sergio Busquets,49,Normal
6166,Barcelona,Sergio Busquets,45+3,Normal
6051,Barcelona,Sergio Busquets,85,Normal
6809,Barcelona,Sergio Busquets,18,Normal
7045,Barcelona,Sergio Busquets,54,Normal
6586,Barcelona,Óscar Mingueza,53,Normal
6621,Barcelona,Óscar Mingueza,60,Normal
5891,Barcelona,Clément Lenglet,45,Normal
6028,Barcelona,Clément Lenglet,2,Normal
6166,Barcelona,Clément Lenglet,72,Normal
6451,Barcelona,Clément Lenglet,21,Normal
7400,Barcelona,Guido Rodríguez,82,OG
5979,Barcelona,Munir El Haddadi,84,Normal
6089,Barcelona,Antoine Griezmann,38,Normal
6169,Barcelona,Antoine Griezmann,33,Normal
6349,Barcelona,Antoine Griezmann,6,Normal
6099,Barcelona,Antoine Griezmann,14,Normal
6378,Barcelona,Antoine Griezmann,13,Normal
6126,Barcelona,Antoine Griezmann,41,Normal
6126,Barcelona,Antoine Griezmann,50,Normal
6284,Barcelona,Antoine Griezmann,45,Normal
6081,Barcelona,Antoine Griezmann,7,Normal
6665,Barcelona,Antoine Griezmann,63,Normal
6596,Barcelona,Antoine Griezmann,37,Normal
6759,Barcelona,Antoine Griezmann,49,Normal
6704,Barcelona,Antoine Griezmann,81,Normal
6586,Barcelona,Antoine Griezmann,35,Normal
6636,Barcelona,Antoine Griezmann,90+3,Penalty
6412,Barcelona,Antoine Griezmann,42,Normal
6751,Barcelona,Antoine Griezmann,63,Normal
6479,Barcelona,Antoine Griezmann,12,Normal
6479,Barcelona,Antoine Griezmann,63,Normal
6525,Barcelona,Antoine Griezmann,74,Normal
6642,Barcelona,Antoine Griezmann,28,Normal
6642,Barcelona,Antoine Griezmann,35,Normal
5508,Barcelona,Ousmane Dembélé,36,Normal
5525,Barcelona,Ousmane Dembélé,87,Normal
5525,Barcelona,Ousmane Dembélé,90+3,Normal
5741,Barcelona,Ousmane Dembélé,57,Normal
5949,Barcelona,Ousmane Dembélé,66,Normal
5854,Barcelona,Ousmane Dembélé,48,Normal
5691,Barcelona,Ousmane Dembélé,26,Normal
5671,Barcelona,Ousmane Dembélé,90,Normal
5711,Barcelona,Ousmane Dembélé,10,Normal
5650,Barcelona,Ousmane Dembélé,87,Normal
5755,Barcelona,Ousmane Dembélé,32,Normal
6376,Barcelona,Ousmane Dembélé,35,Normal
6596,Barcelona,Ousmane Dembélé,71,Normal
6759,Barcelona,Ousmane Dembélé,22,Normal
6605,Barcelona,Ousmane Dembélé,90,Normal
6679,Barcelona,Ousmane Dembélé,64,Normal
6559,Barcelona,Ousmane Dembélé,29,Normal
6458,Barcelona,Ousmane Dembélé,67,Normal
6955,Barcelona,Ousmane Dembélé,73,Normal
7480,Barcelona,Ousmane Dembélé,90+2,Normal
7264,Barcelona,Ousmane Dembélé,66,Normal
7175,Barcelona,Ousmane Dembélé,12,Normal
7225,Barcelona,Ousmane Dembélé,22,Normal
7191,Barcelona,Ousmane Dembélé,48,Normal
5535,Barcelona,Philippe Coutinho,7,Normal
5421,Barcelona,Philippe Coutinho,66,Normal
5451,Barcelona,Philippe Coutinho,28,Normal
5556,Barcelona,Philippe Coutinho,38,Normal
5556,Barcelona,Philippe Coutinho,59,Normal
5556,Barcelona,Philippe Coutinho,64,Normal
5566,Barcelona,Philippe Coutinho,57,Normal
5525,Barcelona,Philippe Coutinho,11,Normal
5859,Barcelona,Philippe Coutinho,12,Normal
