"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Serie A","2021-12-04","Serie A (Matchweek 16)","Napoli","3-4-3",55,480,569,84,16,6,10,670,10,4,9,15,0,8,25,42,"2","0","Atalanta","3-4-3",45,382,466,82,18,7,17,572,17,10,17,10,0,8,15,66,"3","0","https://fbref.com/en/matches/61aaea83/Napoli-Atalanta-December-4-2021-Serie-A"
"Serie A","2021-11-05","Serie A (Matchweek 12)","Empoli","4-3-1-2",53,343,469,73,8,4,20,563,10,8,15,13,2,6,28,60,"0","0","Genoa","3-4-1-2",47,309,424,73,21,5,19,546,23,20,15,15,4,11,14,95,"4","0","https://fbref.com/en/matches/a60bbf85/Empoli-Genoa-November-5-2021-Serie-A"
"Serie A","2022-01-09","Serie A (Matchweek 21)","Napoli","4-2-3-1",68,662,755,88,12,13,27,846,13,4,14,8,1,5,14,34,"0","0","Sampdoria","4-4-2",32,271,355,76,11,0,9,458,9,11,14,25,2,10,18,60,"2","0","https://fbref.com/en/matches/b1cc0886/Napoli-Sampdoria-January-9-2022-Serie-A"
"Serie A","2021-09-22","Serie A (Matchweek 5)","Milan","4-2-3-1",66,586,676,87,12,4,18,794,22,9,11,7,1,7,14,57,"0","0","Venezia","4-3-3",34,256,346,74,13,4,9,462,17,17,15,18,1,12,19,55,"2","0","https://fbref.com/en/matches/c2431356/Milan-Venezia-September-22-2021-Serie-A"
"Serie A","2022-04-24","Serie A (Matchweek 34)","Genoa","4-2-3-1",55,246,432,57,21,2,20,560,17,6,43,15,3,10,25,86,"3","0","Cagliari","3-5-2",45,182,354,51,18,3,9,494,16,16,36,27,1,11,31,133,"2","0","https://fbref.com/en/matches/048c4283/Genoa-Cagliari-April-24-2022-Serie-A"
"Serie A","2021-10-02","Serie A (Matchweek 7)","Torino","3-4-3",48,326,441,74,20,4,19,545,20,15,16,13,1,6,20,61,"3","0","Juventus","4-4-2",52,378,481,79,14,6,11,585,8,7,26,20,0,9,14,78,"1","0","https://fbref.com/en/matches/b891da74/Torino-Juventus-October-2-2021-Serie-A"
"Serie A","2022-03-20","Serie A (Matchweek 30)","Bologna","3-4-3",60,459,604,76,9,6,19,698,10,10,15,13,2,11,27,84,"0","0","Atalanta","3-4-3",40,275,396,69,12,3,13,544,16,23,20,24,5,5,19,70,"1","0","https://fbref.com/en/matches/97aab84b/Bologna-Atalanta-March-20-2022-Serie-A"
"Serie A","2022-04-16","Serie A (Matchweek 33)","Fiorentina","4-3-3",69,537,614,87,15,5,15,714,14,4,7,9,1,6,22,67,"4","0","Venezia","4-3-3",31,198,280,71,17,0,4,382,15,12,9,16,4,12,14,56,"4","0","https://fbref.com/en/matches/19610e31/Fiorentina-Venezia-April-16-2022-Serie-A"
"Serie A","2021-12-12","Serie A (Matchweek 17)","Sassuolo","4-2-3-1",59,588,680,86,9,6,14,782,13,6,7,15,1,3,22,66,"1","1","Lazio","4-3-3",41,378,470,80,11,0,7,590,23,5,9,20,4,7,18,49,"2","0","https://fbref.com/en/matches/11d49a69/Sassuolo-Lazio-December-12-2021-Serie-A"
"Serie A","2021-10-30","Serie A (Matchweek 11)","Hellas Verona","3-4-3",45,376,490,77,22,4,9,594,12,16,18,18,3,11,11,71,"4","0","Juventus","4-4-2",55,471,592,80,8,1,12,687,11,9,22,10,0,6,29,85,"3","0","https://fbref.com/en/matches/f91a95ea/Hellas-Verona-Juventus-October-30-2021-Serie-A"
"Serie A","2022-02-25","Serie A (Matchweek 27)","Milan","4-2-3-1",62,438,529,83,13,5,15,645,24,13,15,15,3,4,16,59,"2","0","Udinese","3-5-2",38,246,327,75,17,4,10,446,11,10,15,28,4,5,16,51,"4","0","https://fbref.com/en/matches/cac946ce/Milan-Udinese-February-25-2022-Serie-A"
"Serie A","2022-03-04","Serie A (Matchweek 28)","Internazionale","3-5-2",60,496,578,86,11,10,22,669,22,9,7,8,4,4,12,53,"2","0","Salernitana","4-2-3-1",40,320,388,82,7,3,12,505,10,8,10,17,1,8,13,53,"1","0","https://fbref.com/en/matches/22a2c2cf/Internazionale-Salernitana-March-4-2022-Serie-A"
"Serie A","2021-10-23","Serie A (Matchweek 9)","Sassuolo","4-2-3-1",63,577,653,88,11,5,19,747,12,14,6,11,1,3,15,61,"1","0","Venezia","4-4-2",37,304,388,78,15,4,15,474,16,5,7,15,5,2,14,51,"2","0","https://fbref.com/en/matches/80a08dab/Sassuolo-Venezia-October-23-2021-Serie-A"
"Serie A","2022-02-26","Serie A (Matchweek 27)","Empoli","4-3-1-2",53,414,525,79,16,7,29,617,15,9,8,6,2,9,19,65,"2","0","Juventus","4-4-2",47,371,463,80,8,3,11,576,19,9,18,28,0,14,13,71,"0","0","https://fbref.com/en/matches/e52f3cd7/Empoli-Juventus-February-26-2022-Serie-A"
"Serie A","2022-03-20","Serie A (Matchweek 30)","Venezia","4-2-3-1",46,290,399,73,28,3,33,499,12,9,26,18,0,6,15,66,"6","1","Sampdoria","4-3-1-2",54,352,466,76,17,4,10,570,6,5,15,23,1,8,21,73,"1","0","https://fbref.com/en/matches/4fecf501/Venezia-Sampdoria-March-20-2022-Serie-A"
"Serie A","2022-01-23","Serie A (Matchweek 23)","Torino","3-4-3",50,336,442,76,21,4,20,542,9,6,19,12,5,3,10,63,"3","0","Sassuolo","4-3-3",50,332,443,75,15,3,9,533,12,6,20,16,1,14,20,77,"3","0","https://fbref.com/en/matches/0dbee5b7/Torino-Sassuolo-January-23-2022-Serie-A"
"Serie A","2021-12-22","Serie A (Matchweek 19)","Empoli","4-3-1-2",55,419,531,79,18,7,22,643,17,9,14,13,2,7,24,53,"1","0","Milan","4-2-3-1",45,330,426,77,10,3,19,549,18,8,21,24,0,8,10,60,"2","0","https://fbref.com/en/matches/396205f0/Empoli-Milan-December-22-2021-Serie-A"
"Serie A","2021-12-12","Serie A (Matchweek 17)","Napoli","4-2-3-1",60,513,611,84,8,10,27,725,12,3,11,4,1,7,26,59,"0","0","Empoli","4-3-1-2",40,328,409,80,11,3,9,565,17,8,12,43,5,17,18,54,"1","0","https://fbref.com/en/matches/9b5a9479/Napoli-Empoli-December-12-2021-Serie-A"
"Serie A","2022-01-06","Serie A (Matchweek 20)","Milan","4-2-3-1",54,343,439,78,6,3,12,554,12,21,8,16,1,6,20,62,"2","0","Roma","3-1-4-2",46,262,369,71,20,9,16,487,19,16,12,20,3,6,21,59,"9","2","https://fbref.com/en/matches/8e60ec01/Milan-Roma-January-6-2022-Serie-A"
"Serie A","2021-09-26","Serie A (Matchweek 6)","Juventus","4-4-2",50,394,496,79,22,4,11,591,6,12,10,11,0,7,18,80,"4","0","Sampdoria","4-4-2",50,386,489,79,16,2,13,574,15,12,16,14,3,11,18,52,"3","0","https://fbref.com/en/matches/2944c7e2/Juventus-Sampdoria-September-26-2021-Serie-A"
"Serie A","2021-09-17","Serie A (Matchweek 4)","Sassuolo","4-2-3-1",53,384,493,78,7,6,11,584,8,10,15,12,1,13,24,76,"0","0","Torino","3-4-3",47,351,446,79,19,3,15,552,12,11,12,9,4,7,20,60,"4","0","https://fbref.com/en/matches/89e42420/Sassuolo-Torino-September-17-2021-Serie-A"
"Serie A","2021-10-26","Serie A (Matchweek 10)","Spezia","4-2-3-1",48,323,452,71,12,3,17,587,19,16,27,17,2,6,28,94,"2","0","Genoa","4-1-4-1",52,362,497,73,16,3,14,621,26,10,23,19,2,7,21,86,"4","0","https://fbref.com/en/matches/e477f7a6/Spezia-Genoa-October-26-2021-Serie-A"
"Serie A","2021-12-17","Serie A (Matchweek 18)","Salernitana","5-3-2",35,270,353,76,10,3,14,456,13,12,17,22,1,12,18,57,"1","0","Internazionale","3-5-2",65,581,665,87,10,10,23,774,15,10,17,13,0,4,14,61,"2","0","https://fbref.com/en/matches/41f59620/Salernitana-Internazionale-December-17-2021-Serie-A"
"Serie A","2022-01-09","Serie A (Matchweek 21)","Internazionale","3-5-2",60,585,674,87,11,4,19,783,14,10,15,23,3,1,9,56,"1","0","Lazio","4-3-3",40,364,451,81,14,3,13,556,13,8,12,23,1,6,17,47,"4","0","https://fbref.com/en/matches/a0ba3ca6/Internazionale-Lazio-January-9-2022-Serie-A"
"Serie A","2022-05-05","Serie A (Matchweek 20)","Salernitana","3-5-2",42,235,330,71,12,6,13,462,9,12,32,28,0,6,13,64,"2","0","Venezia","3-4-3",58,346,462,75,17,4,17,559,18,8,16,11,3,6,33,75,"8","1","https://fbref.com/en/matches/894f8336/Salernitana-Venezia-May-5-2022-Serie-A"
"Serie A","2022-04-30","Serie A (Matchweek 35)","Sampdoria","4-1-4-1",49,253,380,67,13,1,15,501,14,17,34,24,1,10,28,83,"3","0","Genoa","4-2-3-1",51,261,401,65,23,2,25,525,29,12,15,15,4,6,30,81,"1","0","https://fbref.com/en/matches/91663813/Sampdoria-Genoa-April-30-2022-Serie-A"
"Serie A","2022-03-05","Serie A (Matchweek 28)","Cagliari","3-4-1-2",45,356,482,74,10,7,21,601,15,23,9,18,0,9,25,82,"3","0","Lazio","4-3-3",55,472,595,79,13,6,9,718,16,17,17,29,1,6,24,67,"3","1","https://fbref.com/en/matches/1f5ef7e6/Cagliari-Lazio-March-5-2022-Serie-A"
"Serie A","2021-09-21","Serie A (Matchweek 5)","Bologna","4-2-3-1",60,471,574,82,14,7,15,673,14,5,19,12,0,8,22,48,"3","0","Genoa","4-2-3-1",40,285,388,73,15,2,15,486,14,7,7,17,2,7,18,67,"4","0","https://fbref.com/en/matches/2128c9b7/Bologna-Genoa-September-21-2021-Serie-A"
"Serie A","2021-10-17","Serie A (Matchweek 8)","Cagliari","4-4-2",41,228,345,66,14,5,18,460,13,4,11,34,2,9,22,89,"4","0","Sampdoria","4-4-1-1",59,382,500,76,18,9,32,605,8,6,28,24,3,4,30,59,"2","0","https://fbref.com/en/matches/492ec747/Cagliari-Sampdoria-October-17-2021-Serie-A"
"Serie A","2021-11-20","Serie A (Matchweek 13)","Lazio","4-3-3",58,578,664,87,12,3,26,762,14,10,9,8,0,5,13,42,"3","0","Juventus","3-1-4-2",42,414,489,85,15,2,8,591,12,12,7,20,0,6,17,69,"1","0","https://fbref.com/en/matches/c79685ce/Lazio-Juventus-November-20-2021-Serie-A"
"Serie A","2021-10-16","Serie A (Matchweek 8)","Spezia","4-2-3-1",58,371,498,74,13,10,26,627,13,7,19,21,5,4,21,81,"2","0","Salernitana","4-3-1-2",42,239,358,67,15,2,12,482,14,8,21,29,2,10,14,78,"3","0","https://fbref.com/en/matches/98a79271/Spezia-Salernitana-October-16-2021-Serie-A"
"Serie A","2022-01-22","Serie A (Matchweek 23)","Genoa","4-3-3",51,209,365,57,27,10,23,503,24,7,37,19,1,4,28,72,"5","1","Udinese","3-5-2",49,202,349,58,17,4,9,494,22,6,26,32,0,10,27,82,"4","0","https://fbref.com/en/matches/096c86d2/Genoa-Udinese-January-22-2022-Serie-A"
"Serie A","2023-03-04","Serie A (Matchweek 25)","Atalanta","3-4-3",67,569,696,82,12,12,27,836,19,12,16,10,3,6,34,68,"2","0","Udinese","3-5-2",33,227,336,68,12,3,11,476,28,15,13,30,2,16,15,56,"3","0","https://fbref.com/en/matches/9cd87b54/Atalanta-Udinese-March-4-2023-Serie-A"
"Serie A","2023-04-30","Serie A (Matchweek 32)","Napoli","4-3-3",73,648,755,86,13,10,37,849,10,9,27,4,1,5,26,71,"2","0","Salernitana","3-4-3",27,186,280,66,11,0,8,409,21,9,18,43,1,18,11,53,"2","0","https://fbref.com/en/matches/e6fda8f8/Napoli-Salernitana-April-30-2023-Serie-A"
"Serie A","2023-03-19","Serie A (Matchweek 27)","Lazio","4-3-3",69,654,725,90,18,5,14,810,12,5,12,12,1,5,13,68,"4","1","Roma","3-4-3",31,263,332,79,13,2,9,414,9,11,14,20,1,8,18,67,"5","2","https://fbref.com/en/matches/bf18ca69/Lazio-Roma-March-19-2023-Serie-A"
"Serie A","2023-05-03","Serie A (Matchweek 33)","Milan","4-2-3-1",73,615,734,84,12,10,24,829,17,9,32,7,2,4,25,61,"0","0","Cremonese","4-2-3-1",27,176,270,65,12,0,4,407,25,18,19,33,4,10,17,71,"3","1","https://fbref.com/en/matches/978e3d86/Milan-Cremonese-May-3-2023-Serie-A"
"Serie A","2023-04-23","Serie A (Matchweek 31)","Juventus","4-4-1-1",35,279,365,76,15,3,16,485,23,6,8,26,1,6,17,57,"4","0","Napoli","4-3-3",65,583,670,87,11,6,22,774,18,14,13,11,0,10,17,48,"1","0","https://fbref.com/en/matches/b06a67ca/Juventus-Napoli-April-23-2023-Serie-A"
"Serie A","2022-11-13","Serie A (Matchweek 15)","Hellas Verona","3-4-3",45,222,359,62,13,2,20,499,7,13,39,26,4,5,24,77,"2","0","Spezia","3-5-2",55,292,446,65,21,10,25,561,10,6,29,20,0,14,24,86,"4","0","https://fbref.com/en/matches/c1a9d593/Hellas-Verona-Spezia-November-13-2022-Serie-A"
"Serie A","2023-05-07","Serie A (Matchweek 34)","Atalanta","3-4-3",59,542,631,86,13,7,23,754,19,13,17,12,0,3,22,56,"1","0","Juventus","3-5-1-1",41,357,440,81,16,3,8,580,26,10,8,26,2,17,16,68,"2","0","https://fbref.com/en/matches/f725ba27/Atalanta-Juventus-May-7-2023-Serie-A"
"Serie A","2022-09-03","Serie A (Matchweek 5)","Milan","4-2-3-1",47,333,406,82,10,2,10,517,11,12,17,14,2,3,10,68,"5","0","Internazionale","3-5-2",53,361,454,80,12,5,15,526,8,8,7,3,2,12,24,63,"2","0","https://fbref.com/en/matches/32e63a16/Derby-della-Madonnina-Milan-Internazionale-September-3-2022-Serie-A"
"Serie A","2023-01-28","Serie A (Matchweek 20)","Atalanta","3-4-3",61,587,678,87,17,7,17,813,15,9,24,21,1,7,17,43,"0","0","Sampdoria","3-4-3",39,308,427,72,11,4,17,539,23,4,9,15,1,12,27,67,"2","0","https://fbref.com/en/matches/cb0becb9/Atalanta-Sampdoria-January-28-2023-Serie-A"
"Serie A","2023-06-03","Serie A (Matchweek 38)","Cremonese","3-5-2",42,342,438,78,15,4,14,536,20,13,21,11,1,7,15,79,"1","0","Salernitana","3-4-3",58,526,617,85,12,6,13,719,14,7,19,10,4,5,19,53,"2","0","https://fbref.com/en/matches/29da29c1/Cremonese-Salernitana-June-3-2023-Serie-A"
"Serie A","2022-09-11","Serie A (Matchweek 6)","Juventus","4-3-3",61,531,624,85,13,8,26,736,9,14,11,8,6,5,11,72,"6","2","Salernitana","3-5-2",39,303,405,75,15,2,9,511,14,10,14,19,2,16,18,69,"4","1","https://fbref.com/en/matches/d30f4885/Juventus-Salernitana-September-11-2022-Serie-A"
"Serie A","2023-05-26","Serie A (Matchweek 37)","Sampdoria","3-4-1-2",48,343,457,75,14,8,20,565,17,4,15,20,3,11,17,70,"1","0","Sassuolo","4-3-3",52,414,505,82,10,4,14,620,7,11,12,16,3,8,20,51,"2","0","https://fbref.com/en/matches/e4822dc4/Sampdoria-Sassuolo-May-26-2023-Serie-A"
"Serie A","2022-10-09","Serie A (Matchweek 9)","Udinese","3-5-2",59,454,550,83,11,5,12,675,18,8,10,13,0,8,30,54,"2","0","Atalanta","3-4-1-2",41,292,384,76,12,3,11,503,27,9,7,17,1,11,19,59,"3","0","https://fbref.com/en/matches/0006415c/Udinese-Atalanta-October-9-2022-Serie-A"
"Serie A","2023-03-12","Serie A (Matchweek 26)","Hellas Verona","3-4-3",39,301,410,73,17,7,24,485,9,7,9,9,1,5,10,70,"2","0","Monza","3-4-3",61,547,635,86,12,2,9,723,11,5,13,27,2,8,13,62,"0","0","https://fbref.com/en/matches/e4baa282/Hellas-Verona-Monza-March-12-2023-Serie-A"
"Serie A","2022-11-12","Serie A (Matchweek 15)","Bologna","4-2-3-1",51,441,534,83,12,4,12,631,19,11,9,24,2,5,19,60,"1","0","Sassuolo","4-3-3",49,413,511,81,6,6,20,590,8,9,3,10,1,7,30,73,"0","0","https://fbref.com/en/matches/09697cf3/Bologna-Sassuolo-November-12-2022-Serie-A"
"Serie A","2023-05-06","Serie A (Matchweek 34)","Milan","4-2-3-1",52,518,599,86,10,6,15,706,15,12,10,12,2,5,16,59,"2","0","Lazio","4-3-3",48,481,561,86,8,4,9,656,19,6,8,16,1,11,15,42,"4","0","https://fbref.com/en/matches/d502cee9/Milan-Lazio-May-6-2023-Serie-A"
"Serie A","2023-01-09","Serie A (Matchweek 17)","Hellas Verona","3-4-3",47,310,435,71,16,3,11,575,17,11,40,29,2,6,31,82,"3","0","Cremonese","4-2-3-1",53,345,483,71,11,5,18,593,20,6,20,10,1,6,23,88,"4","0","https://fbref.com/en/matches/69dfa487/Hellas-Verona-Cremonese-January-9-2023-Serie-A"
"Serie A","2023-02-07","Serie A (Matchweek 21)","Salernitana","4-3-3",53,494,595,83,9,6,26,692,22,10,7,11,0,8,15,69,"1","0","Juventus","3-5-2",47,447,530,84,12,3,13,643,10,8,10,29,3,10,16,67,"1","0","https://fbref.com/en/matches/e8f06195/Salernitana-Juventus-February-7-2023-Serie-A"
"Serie A","2022-08-31","Serie A (Matchweek 4)","Empoli","4-3-1-2",52,285,408,70,5,7,23,531,18,10,13,22,2,6,27,81,"0","0","Hellas Verona","3-5-2",48,263,381,69,22,10,25,507,24,6,18,27,1,7,22,67,"4","0","https://fbref.com/en/matches/523392a5/Empoli-Hellas-Verona-August-31-2022-Serie-A"
"Serie A","2023-05-03","Serie A (Matchweek 33)","Sampdoria","3-4-1-2",41,329,443,74,13,2,13,527,11,6,21,15,1,8,15,84,"4","1","Torino","3-4-3",59,526,631,83,12,3,25,712,5,5,19,12,1,5,16,57,"2","0","https://fbref.com/en/matches/226dc5e0/Sampdoria-Torino-May-3-2023-Serie-A"
"Serie A","2023-05-28","Serie A (Matchweek 37)","Bologna","4-2-3-1",52,485,571,85,17,4,12,676,23,4,13,8,2,7,15,43,"1","0","Napoli","4-3-3",48,446,520,86,10,4,10,614,12,9,6,10,1,13,22,57,"3","0","https://fbref.com/en/matches/1207c6f7/Bologna-Napoli-May-28-2023-Serie-A"
"Serie A","2022-11-08","Serie A (Matchweek 14)","Cremonese","3-5-2",29,167,272,61,16,2,10,388,21,5,9,31,2,9,21,71,"4","0","Milan","3-4-1-2",71,573,682,84,10,4,24,783,16,9,17,15,2,8,19,70,"3","0","https://fbref.com/en/matches/ca82e0f9/Cremonese-Milan-November-8-2022-Serie-A"
"Serie A","2023-04-30","Serie A (Matchweek 32)","Cremonese","4-3-1-2",51,315,427,74,10,3,15,545,16,11,19,24,2,10,14,87,"0","1","Hellas Verona","4-2-3-1",49,284,418,68,16,5,32,493,10,7,34,11,3,7,21,90,"0","0","https://fbref.com/en/matches/6c978db4/Cremonese-Hellas-Verona-April-30-2023-Serie-A"
"Serie A","2022-08-20","Serie A (Matchweek 2)","Internazionale","3-5-2",54,472,551,86,11,10,21,655,17,8,5,8,5,7,18,83,"0","0","Spezia","3-5-2",46,388,466,83,7,4,11,564,14,7,6,17,1,10,27,42,"0","0","https://fbref.com/en/matches/33ff40ce/Internazionale-Spezia-August-20-2022-Serie-A"
"Serie A","2023-01-09","Serie A (Matchweek 17)","Bologna","4-2-3-1",51,454,582,78,16,4,17,695,20,11,9,14,1,8,28,67,"3","0","Atalanta","3-4-1-2",49,443,564,79,15,0,18,678,17,18,15,20,1,9,23,65,"2","0","https://fbref.com/en/matches/8e0a562e/Bologna-Atalanta-January-9-2023-Serie-A"
"Serie A","2023-05-03","Serie A (Matchweek 33)","Atalanta","3-4-1-2",56,455,576,79,8,12,29,696,26,12,17,9,3,8,34,70,"0","0","Spezia","4-3-3",44,354,453,78,10,3,7,600,20,7,13,38,0,8,29,63,"3","0","https://fbref.com/en/matches/e74ef1d8/Atalanta-Spezia-May-3-2023-Serie-A"
"Serie A","2023-05-13","Serie A (Matchweek 35)","Salernitana","3-4-3",52,405,522,78,9,5,18,616,14,6,12,15,1,11,31,72,"2","0","Atalanta","3-4-3",48,391,484,81,18,3,15,597,16,16,18,15,2,8,23,55,"2","0","https://fbref.com/en/matches/356b2e53/Salernitana-Atalanta-May-13-2023-Serie-A"
"Serie A","2022-08-28","Serie A (Matchweek 3)","Lecce","4-3-3",41,256,360,71,10,3,27,479,15,12,14,14,4,6,25,72,"1","0","Empoli","4-3-1-2",59,410,519,79,5,5,15,630,11,7,15,27,1,11,27,69,"2","0","https://fbref.com/en/matches/b39f604a/Lecce-Empoli-August-28-2022-Serie-A"
"Serie A","2022-10-15","Serie A (Matchweek 10)","Empoli","4-3-1-2",36,259,348,74,17,2,12,469,26,13,9,26,1,12,21,53,"5","0","Monza","3-4-3",64,506,612,83,14,9,37,714,27,12,12,2,1,8,25,103,"3","1","https://fbref.com/en/matches/4c8ab4e7/Empoli-Monza-October-15-2022-Serie-A"
"Serie A","2023-03-11","Serie A (Matchweek 26)","Napoli","4-3-3",60,556,636,87,12,10,22,772,24,10,14,16,1,5,30,48,"1","0","Atalanta","3-4-1-2",40,334,422,79,11,4,16,555,18,12,8,24,0,7,19,45,"2","0","https://fbref.com/en/matches/92f3cffe/Napoli-Atalanta-March-11-2023-Serie-A"
"Serie A","2023-03-10","Serie A (Matchweek 26)","Spezia","3-5-2",31,206,292,71,11,1,7,441,15,9,19,41,0,17,15,72,"3","0","Internazionale","3-5-2",69,518,644,80,9,13,52,752,19,6,22,7,4,2,30,79,"0","0","https://fbref.com/en/matches/23af9298/Spezia-Internazionale-March-10-2023-Serie-A"
"Serie A","2022-09-17","Serie A (Matchweek 7)","Bologna","4-2-3-1",61,360,466,77,11,5,25,585,14,7,12,15,4,6,32,60,"2","0","Empoli","4-3-1-2",39,196,299,66,16,8,22,416,18,7,8,24,0,10,19,61,"3","0","https://fbref.com/en/matches/be773055/Bologna-Empoli-September-17-2022-Serie-A"
"Serie A","2023-01-04","Serie A (Matchweek 16)","Salernitana","3-5-2",44,262,354,74,21,6,17,471,22,8,8,18,1,5,17,57,"4","0","Milan","4-2-3-1",56,350,446,78,13,2,12,564,21,10,15,12,4,6,20,61,"1","0","https://fbref.com/en/matches/172891bf/Salernitana-Milan-January-4-2023-Serie-A"
"Serie A","2022-11-06","Serie A (Matchweek 13)","Monza","3-4-3",74,575,680,85,10,5,21,788,23,3,20,12,1,8,13,64,"3","0","Hellas Verona","3-4-3",26,139,236,59,10,2,11,341,8,15,13,24,2,16,22,63,"1","1","https://fbref.com/en/matches/27024e3f/Monza-Hellas-Verona-November-6-2022-Serie-A"
"Serie A","2022-08-20","Serie A (Matchweek 2)","Torino","3-4-3",54,431,527,82,11,6,16,609,7,8,18,10,4,4,19,74,"0","0","Lazio","4-3-3",46,348,450,77,12,4,9,526,17,6,16,17,0,14,12,82,"5","0","https://fbref.com/en/matches/a1ed12f1/Torino-Lazio-August-20-2022-Serie-A"
"Serie A","2023-04-30","Serie A (Matchweek 32)","Internazionale","3-5-2",62,581,677,86,13,2,23,788,24,6,10,8,2,3,31,72,"2","0","Lazio","4-3-3",38,337,421,80,14,3,9,535,17,8,8,14,2,11,14,66,"4","0","https://fbref.com/en/matches/66363a42/Internazionale-Lazio-April-30-2023-Serie-A"
"Serie A","2022-08-20","Serie A (Matchweek 2)","Udinese","3-5-2",48,312,422,74,9,6,11,532,18,7,12,22,0,10,32,67,"2","1","Salernitana","3-5-2",52,367,465,79,12,6,26,599,15,14,11,17,1,9,21,82,"4","0","https://fbref.com/en/matches/c0a89a83/Udinese-Salernitana-August-20-2022-Serie-A"
"Serie A","2023-01-24","Serie A (Matchweek 19)","Lazio","4-3-3",50,434,522,83,14,3,6,628,26,11,8,6,1,3,17,42,"1","0","Milan","4-2-3-1",50,438,527,83,11,4,9,630,16,14,7,3,2,5,18,52,"2","0","https://fbref.com/en/matches/7037e95a/Lazio-Milan-January-24-2023-Serie-A"
"Serie A","2022-10-03","Serie A (Matchweek 8)","Hellas Verona","3-4-1-2",32,175,276,63,15,4,20,376,8,8,7,20,4,11,16,61,"3","0","Udinese","3-5-2",68,493,586,84,11,9,12,712,16,12,18,18,1,4,17,47,"3","0","https://fbref.com/en/matches/d2d715e4/Hellas-Verona-Udinese-October-3-2022-Serie-A"
"Serie A","2022-09-12","Serie A (Matchweek 6)","Empoli","4-3-1-2",52,363,464,78,13,7,31,591,23,8,11,17,0,6,28,60,"3","1","Roma","3-4-3",48,320,420,76,12,7,15,560,27,6,11,25,0,9,33,61,"1","0","https://fbref.com/en/matches/6c06536f/Empoli-Roma-September-12-2022-Serie-A"
"Serie A","2022-09-11","Serie A (Matchweek 6)","Atalanta","3-4-3",58,378,506,75,9,3,14,632,13,15,27,9,2,5,24,74,"3","0","Cremonese","3-4-3",42,236,366,64,17,3,7,487,25,20,16,20,0,7,20,76,"5","0","https://fbref.com/en/matches/38a5cf6c/Atalanta-Cremonese-September-11-2022-Serie-A"
"Serie A","2023-05-28","Serie A (Matchweek 37)","Monza","3-4-1-2",73,618,690,90,11,1,18,782,11,8,8,6,0,9,21,69,"2","1","Lecce","4-3-3",27,173,255,68,20,3,10,330,15,4,9,16,1,8,19,53,"3","0","https://fbref.com/en/matches/aabd5510/Monza-Lecce-May-28-2023-Serie-A"
"Serie A","2022-11-10","Serie A (Matchweek 14)","Lazio","4-3-3",47,468,528,89,15,4,20,622,9,9,9,14,0,9,14,50,"2","0","Monza","3-4-3",53,536,604,89,14,3,15,682,15,8,5,15,1,10,17,65,"1","0","https://fbref.com/en/matches/cada0de5/Lazio-Monza-November-10-2022-Serie-A"
"Serie A","2023-05-20","Serie A (Matchweek 36)","Milan","4-2-3-1",62,592,666,89,9,7,19,750,12,6,9,10,2,5,13,48,"1","0","Sampdoria","4-1-4-1",38,334,409,82,10,2,9,489,14,9,7,16,1,8,13,47,"3","0","https://fbref.com/en/matches/9adbcb83/Milan-Sampdoria-May-20-2023-Serie-A"
"Serie A","2022-09-03","Serie A (Matchweek 5)","Lazio","4-3-3",39,340,421,81,12,6,10,533,14,10,3,18,0,7,13,39,"4","0","Napoli","4-2-3-1",61,581,667,87,14,8,22,761,17,3,8,13,1,9,19,75,"0","0","https://fbref.com/en/matches/59d945a1/Lazio-Napoli-September-3-2022-Serie-A"
"Serie A","2023-04-03","Serie A (Matchweek 28)","Sassuolo","4-3-3",48,382,484,79,12,6,21,573,8,9,11,12,1,9,22,65,"1","0","Torino","3-4-3",52,438,526,83,9,7,24,626,10,5,16,24,3,11,11,62,"1","0","https://fbref.com/en/matches/627f9db3/Sassuolo-Torino-April-3-2023-Serie-A"
"Serie A","2023-01-23","Serie A (Matchweek 19)","Internazionale","3-5-2",49,415,526,79,13,2,30,629,23,11,14,9,0,5,17,82,"5","1","Empoli","4-3-1-2",51,456,548,83,16,3,11,672,11,4,14,39,0,11,20,62,"3","0","https://fbref.com/en/matches/10fbe0f2/Internazionale-Empoli-January-23-2023-Serie-A"
"Serie A","2023-04-16","Serie A (Matchweek 30)","Lecce","4-1-4-1",42,254,368,69,16,11,30,501,15,3,17,19,3,2,23,79,"1","0","Sampdoria","4-2-3-1",58,407,518,79,12,8,18,641,13,7,15,29,0,14,26,58,"4","0","https://fbref.com/en/matches/2b433a91/Lecce-Sampdoria-April-16-2023-Serie-A"
