"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Serie A","2022-01-09","Serie A (Matchweek 21)","Internazionale","3-5-2",2,2,"Alessandro Bastoni · 30&rsquor; Milan Škriniar · 67&rsquor;","1","0","Lazio","4-3-3",1,1.6,"Ciro Immobile · 35&rsquor;","4","0","https://fbref.com/en/matches/a0ba3ca6/Internazionale-Lazio-January-9-2022-Serie-A","Lazio","Away",NA,990,1,1,0,0,5,2,4,0,556,13,8,14,1.6,1.6,1.6,10,2,364,451,80.7,26,313,15,10,5
"Serie A","2022-05-05","Serie A (Matchweek 20)","Salernitana","3-5-2",2,2.1,"Federico Bonazzoli (P) · 7&rsquor; Simone Verdi · 67&rsquor;","2","0","Venezia","3-4-3",1,1.1,"Thomas Henry · 58&rsquor; Ethan Ampadu · 89&rsquor;","8","1","https://fbref.com/en/matches/894f8336/Salernitana-Venezia-May-5-2022-Serie-A","Salernitana","Home",NA,990,2,0,1,1,18,3,2,0,462,9,12,11,2.4,1.6,1.3,32,3,235,330,71.2,14,227,10,18,7
"Serie A","2022-05-05","Serie A (Matchweek 20)","Salernitana","3-5-2",2,2.1,"Federico Bonazzoli (P) · 7&rsquor; Simone Verdi · 67&rsquor;","2","0","Venezia","3-4-3",1,1.1,"Thomas Henry · 58&rsquor; Ethan Ampadu · 89&rsquor;","8","1","https://fbref.com/en/matches/894f8336/Salernitana-Venezia-May-5-2022-Serie-A","Venezia","Away",NA,988,1,0,0,0,10,4,7,1,559,18,8,9,1.1,1.1,0.7,17,1,346,462,74.9,32,259,9,8,3
"Serie A","2022-04-30","Serie A (Matchweek 35)","Sampdoria","4-1-4-1",1,1.4,"Abdelhamid Sabiri · 25&rsquor;","3","0","Genoa","4-2-3-1",0,1.4,"","1","0","https://fbref.com/en/matches/91663813/Sampdoria-Genoa-April-30-2022-Serie-A","Sampdoria","Home",NA,990,1,1,0,0,10,2,3,0,501,14,17,8,1.4,1.4,1.3,18,2,253,380,66.6,21,220,13,17,6
"Serie A","2022-04-30","Serie A (Matchweek 35)","Sampdoria","4-1-4-1",1,1.4,"Abdelhamid Sabiri · 25&rsquor;","3","0","Genoa","4-2-3-1",0,1.4,"","1","0","https://fbref.com/en/matches/91663813/Sampdoria-Genoa-April-30-2022-Serie-A","Genoa","Away",NA,990,0,0,0,1,13,3,1,0,525,29,12,12,1.5,0.7,0.5,23,0,261,401,65.1,19,226,12,14,6
"Serie A","2022-03-05","Serie A (Matchweek 28)","Cagliari","3-4-1-2",0,0.6,"","3","0","Lazio","4-3-3",3,2.7,"Ciro Immobile (P) · 19&rsquor; Luis Alberto · 42&rsquor; Felipe Anderson · 62&rsquor; Adam Marušić · 89&rsquor;","3","1","https://fbref.com/en/matches/1f5ef7e6/Cagliari-Lazio-March-5-2022-Serie-A","Cagliari","Home",NA,990,0,0,0,0,16,3,3,0,601,15,23,11,0.6,0.6,0.4,25,0,356,482,73.9,36,352,9,15,10
"Serie A","2022-03-05","Serie A (Matchweek 28)","Cagliari","3-4-1-2",0,0.6,"","3","0","Lazio","4-3-3",3,2.7,"Ciro Immobile (P) · 19&rsquor; Luis Alberto · 42&rsquor; Felipe Anderson · 62&rsquor; Adam Marušić · 89&rsquor;","3","1","https://fbref.com/en/matches/1f5ef7e6/Cagliari-Lazio-March-5-2022-Serie-A","Lazio","Away",NA,988,3,1,1,1,12,4,2,1,718,16,17,15,2.7,1.9,1.8,22,5,472,595,79.3,35,309,22,10,7
"Serie A","2021-09-21","Serie A (Matchweek 5)","Bologna","4-2-3-1",2,2.3,"Aaron Hickey · 49&rsquor; Marko Arnautović (P) · 85&rsquor;","3","0","Genoa","4-2-3-1",2,1.5,"Mattia Destro · 55&rsquor; Domenico Criscito (P) · 89&rsquor;","4","0","https://fbref.com/en/matches/2128c9b7/Bologna-Genoa-September-21-2021-Serie-A","Bologna","Home",NA,990,2,0,1,1,16,4,3,0,673,14,5,8,2.4,1.6,1,29,3,471,574,82.1,33,390,11,22,13
"Serie A","2021-09-21","Serie A (Matchweek 5)","Bologna","4-2-3-1",2,2.3,"Aaron Hickey · 49&rsquor; Marko Arnautović (P) · 85&rsquor;","3","0","Genoa","4-2-3-1",2,1.5,"Mattia Destro · 55&rsquor; Domenico Criscito (P) · 89&rsquor;","4","0","https://fbref.com/en/matches/2128c9b7/Bologna-Genoa-September-21-2021-Serie-A","Genoa","Away",NA,990,2,1,1,1,10,5,4,0,486,14,7,12,1.5,0.7,0.6,15,3,285,388,73.5,22,240,16,12,4
"Serie A","2021-10-17","Serie A (Matchweek 8)","Cagliari","4-4-2",3,1.2,"João Pedro · 4&rsquor; Martín Cáceres · 74&rsquor; João Pedro · 90+4&rsquor;","4","0","Sampdoria","4-4-1-1",1,1.2,"Morten Thorsby · 82&rsquor;","2","0","https://fbref.com/en/matches/492ec747/Cagliari-Sampdoria-October-17-2021-Serie-A","Cagliari","Home",NA,990,3,2,0,0,12,5,4,0,460,13,4,11,1.2,1.2,1,22,6,228,345,66.1,22,207,9,12,5
"Serie A","2021-10-17","Serie A (Matchweek 8)","Cagliari","4-4-2",3,1.2,"João Pedro · 4&rsquor; Martín Cáceres · 74&rsquor; João Pedro · 90+4&rsquor;","4","0","Sampdoria","4-4-1-1",1,1.2,"Morten Thorsby · 82&rsquor;","2","0","https://fbref.com/en/matches/492ec747/Cagliari-Sampdoria-October-17-2021-Serie-A","Sampdoria","Away",NA,990,1,1,0,0,17,3,2,0,605,8,6,6,1.2,1.2,1.1,27,2,382,500,76.4,45,349,22,5,2
"Serie A","2021-11-20","Serie A (Matchweek 13)","Lazio","4-3-3",0,0.2,"","3","0","Juventus","3-1-4-2",2,2.4,"Leonardo Bonucci (P) · 23&rsquor; Leonardo Bonucci (P) · 83&rsquor;","1","0","https://fbref.com/en/matches/c79685ce/Lazio-Juventus-November-20-2021-Serie-A","Lazio","Home",NA,990,0,0,0,0,8,1,3,0,762,14,10,12,0.2,0.2,0.1,13,0,578,664,87,73,545,25,14,6
"Serie A","2021-11-20","Serie A (Matchweek 13)","Lazio","4-3-3",0,0.2,"","3","0","Juventus","3-1-4-2",2,2.4,"Leonardo Bonucci (P) · 23&rsquor; Leonardo Bonucci (P) · 83&rsquor;","1","0","https://fbref.com/en/matches/c79685ce/Lazio-Juventus-November-20-2021-Serie-A","Juventus","Away",NA,990,2,0,2,2,9,3,1,0,591,12,12,14,2.4,0.8,0.5,20,4,414,489,84.7,23,420,18,29,24
"Serie A","2021-10-16","Serie A (Matchweek 8)","Spezia","4-2-3-1",2,1.5,"Dávid Strelec · 51&rsquor; Viktor Kovalenko · 76&rsquor;","2","0","Salernitana","4-3-1-2",1,1.7,"Simeon Nwankwo · 39&rsquor;","3","0","https://fbref.com/en/matches/98a79271/Spezia-Salernitana-October-16-2021-Serie-A","Spezia","Home",NA,990,2,2,0,0,18,5,2,0,627,13,7,15,1.5,1.5,1.3,32,4,371,498,74.5,45,368,19,16,6
"Serie A","2021-10-16","Serie A (Matchweek 8)","Spezia","4-2-3-1",2,1.5,"Dávid Strelec · 51&rsquor; Viktor Kovalenko · 76&rsquor;","2","0","Salernitana","4-3-1-2",1,1.7,"Simeon Nwankwo · 39&rsquor;","3","0","https://fbref.com/en/matches/98a79271/Spezia-Salernitana-October-16-2021-Serie-A","Salernitana","Away",NA,990,1,1,0,0,15,4,3,0,482,14,8,15,1.7,1.7,1.5,25,2,239,358,66.8,41,244,13,17,12
"Serie A","2022-01-22","Serie A (Matchweek 23)","Genoa","4-3-3",0,1,"Andrea Cambiaso · 79&rsquor;","5","1","Udinese","3-5-2",0,0.1,"","4","0","https://fbref.com/en/matches/096c86d2/Genoa-Udinese-January-22-2022-Serie-A","Genoa","Home",NA,978,0,0,0,0,10,3,4,1,503,24,7,15,1,1,0.9,16,0,209,365,57.3,35,185,7,19,8
"Serie A","2022-01-22","Serie A (Matchweek 23)","Genoa","4-3-3",0,1,"Andrea Cambiaso · 79&rsquor;","5","1","Udinese","3-5-2",0,0.1,"","4","0","https://fbref.com/en/matches/096c86d2/Genoa-Udinese-January-22-2022-Serie-A","Udinese","Away",NA,990,0,0,0,0,2,0,4,0,494,22,6,12,0.1,0.1,0.1,2,0,202,349,57.9,17,234,12,20,11
"Serie A","2023-03-04","Serie A (Matchweek 25)","Atalanta","3-4-3",0,1.4,"","2","0","Udinese","3-5-2",0,0.3,"","3","0","https://fbref.com/en/matches/9cd87b54/Atalanta-Udinese-March-4-2023-Serie-A","Atalanta","Home",NA,990,0,0,0,0,17,5,2,0,836,19,12,16,1.4,1.4,1.2,34,0,569,696,81.8,69,417,33,50,25
"Serie A","2023-03-04","Serie A (Matchweek 25)","Atalanta","3-4-3",0,1.4,"","2","0","Udinese","3-5-2",0,0.3,"","3","0","https://fbref.com/en/matches/9cd87b54/Atalanta-Udinese-March-4-2023-Serie-A","Udinese","Away",NA,990,0,0,0,0,5,1,3,0,476,28,15,21,0.3,0.3,0.3,10,0,227,336,67.6,23,245,16,28,14
"Serie A","2023-04-30","Serie A (Matchweek 32)","Napoli","4-3-3",1,1.6,"Mathías Olivera · 62&rsquor;","2","0","Salernitana","3-4-3",1,0.3,"Boulaye Dia · 84&rsquor;","2","0","https://fbref.com/en/matches/e6fda8f8/Napoli-Salernitana-April-30-2023-Serie-A","Napoli","Home",NA,990,1,1,0,0,24,8,2,0,849,10,9,4,1.6,1.6,1.3,45,2,648,755,85.8,60,572,33,27,11
"Serie A","2023-04-30","Serie A (Matchweek 32)","Napoli","4-3-3",1,1.6,"Mathías Olivera · 62&rsquor;","2","0","Salernitana","3-4-3",1,0.3,"Boulaye Dia · 84&rsquor;","2","0","https://fbref.com/en/matches/e6fda8f8/Napoli-Salernitana-April-30-2023-Serie-A","Salernitana","Away",NA,990,1,1,0,0,5,2,2,0,409,21,9,14,0.3,0.3,0.2,9,2,186,280,66.4,10,165,5,10,8
"Serie A","2023-03-19","Serie A (Matchweek 27)","Lazio","4-3-3",1,0.6,"Mattia Zaccagni · 65&rsquor; Adam Marušić · 90+7&rsquor;","4","1","Roma","3-4-3",0,0.6,"Roger Ibanez · 32&rsquor; Bryan Cristante · 90+7&rsquor;","5","2","https://fbref.com/en/matches/bf18ca69/Lazio-Roma-March-19-2023-Serie-A","Lazio","Home",NA,989,1,0,0,0,12,5,4,1,810,12,5,5,0.6,0.6,0.4,24,2,654,725,90.2,54,469,19,20,12
"Serie A","2023-03-19","Serie A (Matchweek 27)","Lazio","4-3-3",1,0.6,"Mattia Zaccagni · 65&rsquor; Adam Marušić · 90+7&rsquor;","4","1","Roma","3-4-3",0,0.6,"Roger Ibanez · 32&rsquor; Bryan Cristante · 90+7&rsquor;","5","2","https://fbref.com/en/matches/bf18ca69/Lazio-Roma-March-19-2023-Serie-A","Roma","Away",NA,930,0,0,0,0,8,3,4,2,414,9,11,11,0.6,0.6,0.4,14,0,263,332,79.2,18,193,7,19,8
"Serie A","2023-05-03","Serie A (Matchweek 33)","Milan","4-2-3-1",1,1.6,"Junior Messias · 90+3&rsquor;","0","0","Cremonese","4-2-3-1",1,1.2,"David Okereke · 77&rsquor; Charles Pickel · 90+6&rsquor;","3","1","https://fbref.com/en/matches/978e3d86/Milan-Cremonese-May-3-2023-Serie-A","Milan","Home",NA,990,1,0,0,0,18,5,0,0,829,17,9,2,1.6,1.6,1.5,31,2,615,734,83.8,51,555,26,34,20
"Serie A","2023-05-03","Serie A (Matchweek 33)","Milan","4-2-3-1",1,1.6,"Junior Messias · 90+3&rsquor;","0","0","Cremonese","4-2-3-1",1,1.2,"David Okereke · 77&rsquor; Charles Pickel · 90+6&rsquor;","3","1","https://fbref.com/en/matches/978e3d86/Milan-Cremonese-May-3-2023-Serie-A","Cremonese","Away",NA,989,1,1,0,0,6,2,3,1,407,25,18,8,1.2,1.2,1.2,9,2,176,270,65.2,10,193,9,19,8
"Serie A","2023-04-23","Serie A (Matchweek 31)","Juventus","4-4-1-1",0,0.4,"","4","0","Napoli","4-3-3",1,1.2,"Giacomo Raspadori · 90+3&rsquor;","1","0","https://fbref.com/en/matches/b06a67ca/Juventus-Napoli-April-23-2023-Serie-A","Juventus","Home",NA,990,0,0,0,0,7,4,4,0,485,23,6,14,0.4,0.4,0.3,11,0,279,365,76.4,23,266,14,19,8
"Serie A","2023-04-23","Serie A (Matchweek 31)","Juventus","4-4-1-1",0,0.4,"","4","0","Napoli","4-3-3",1,1.2,"Giacomo Raspadori · 90+3&rsquor;","1","0","https://fbref.com/en/matches/b06a67ca/Juventus-Napoli-April-23-2023-Serie-A","Napoli","Away",NA,990,1,1,0,0,17,6,1,0,774,18,14,8,1.2,1.2,0.9,32,2,583,670,87,47,410,33,26,12
"Serie A","2022-11-13","Serie A (Matchweek 15)","Hellas Verona","3-4-3",1,2.1,"Simone Verdi · 30&rsquor;","2","0","Spezia","3-5-2",2,0.8,"M'Bala Nzola · 53&rsquor; M'Bala Nzola · 69&rsquor;","4","0","https://fbref.com/en/matches/c1a9d593/Hellas-Verona-Spezia-November-13-2022-Serie-A","Hellas Verona","Home",NA,990,1,1,0,0,18,5,2,0,499,7,13,15,2.1,2.1,1.9,32,2,222,359,61.8,30,156,16,16,5
"Serie A","2022-11-13","Serie A (Matchweek 15)","Hellas Verona","3-4-3",1,2.1,"Simone Verdi · 30&rsquor;","2","0","Spezia","3-5-2",2,0.8,"M'Bala Nzola · 53&rsquor; M'Bala Nzola · 69&rsquor;","4","0","https://fbref.com/en/matches/c1a9d593/Hellas-Verona-Spezia-November-13-2022-Serie-A","Spezia","Away",NA,990,2,2,0,0,16,9,4,0,561,10,6,13,0.8,0.8,0.5,26,4,292,446,65.5,33,235,11,5,3
"Serie A","2023-05-07","Serie A (Matchweek 34)","Atalanta","3-4-3",0,1.1,"","1","0","Juventus","3-5-1-1",2,1,"Samuel Iling-Junior · 56&rsquor; Dušan Vlahović · 90+8&rsquor;","2","0","https://fbref.com/en/matches/f725ba27/Atalanta-Juventus-May-7-2023-Serie-A","Atalanta","Home",NA,990,0,0,0,0,24,1,1,0,754,19,13,11,1.1,1.1,0.9,40,0,542,631,85.9,46,459,26,19,6
"Serie A","2023-05-07","Serie A (Matchweek 34)","Atalanta","3-4-3",0,1.1,"","1","0","Juventus","3-5-1-1",2,1,"Samuel Iling-Junior · 56&rsquor; Dušan Vlahović · 90+8&rsquor;","2","0","https://fbref.com/en/matches/f725ba27/Atalanta-Juventus-May-7-2023-Serie-A","Juventus","Away",NA,990,2,1,0,0,10,5,2,0,580,26,10,18,1,1,0.6,18,4,357,440,81.1,24,297,14,26,16
"Serie A","2022-09-03","Serie A (Matchweek 5)","Milan","4-2-3-1",3,1.3,"Rafael Leão · 28&rsquor; Olivier Giroud · 54&rsquor; Rafael Leão · 60&rsquor;","5","0","Internazionale","3-5-2",2,1.8,"Marcelo Brozović · 21&rsquor; Edin Džeko · 67&rsquor;","2","0","https://fbref.com/en/matches/32e63a16/Derby-della-Madonnina-Milan-Internazionale-September-3-2022-Serie-A","Milan","Home",NA,990,3,3,0,0,21,5,5,0,517,11,12,14,1.3,1.3,1.1,36,5,333,406,82,35,270,28,19,9
"Serie A","2022-09-03","Serie A (Matchweek 5)","Milan","4-2-3-1",3,1.3,"Rafael Leão · 28&rsquor; Olivier Giroud · 54&rsquor; Rafael Leão · 60&rsquor;","5","0","Internazionale","3-5-2",2,1.8,"Marcelo Brozović · 21&rsquor; Edin Džeko · 67&rsquor;","2","0","https://fbref.com/en/matches/32e63a16/Derby-della-Madonnina-Milan-Internazionale-September-3-2022-Serie-A","Internazionale","Away",NA,990,2,2,0,0,16,5,2,0,526,8,8,7,1.8,1.8,1.6,29,4,361,454,79.5,28,346,14,15,7
"Serie A","2023-01-28","Serie A (Matchweek 20)","Atalanta","3-4-3",2,1.8,"Joakim Mæhle · 42&rsquor; Ademola Lookman · 57&rsquor;","0","0","Sampdoria","3-4-3",0,0.8,"","2","0","https://fbref.com/en/matches/cb0becb9/Atalanta-Sampdoria-January-28-2023-Serie-A","Atalanta","Home",NA,990,2,2,0,0,21,5,0,0,813,15,9,17,1.8,1.8,1.7,38,4,587,678,86.6,61,502,16,26,12
"Serie A","2023-01-28","Serie A (Matchweek 20)","Atalanta","3-4-3",2,1.8,"Joakim Mæhle · 42&rsquor; Ademola Lookman · 57&rsquor;","0","0","Sampdoria","3-4-3",0,0.8,"","2","0","https://fbref.com/en/matches/cb0becb9/Atalanta-Sampdoria-January-28-2023-Serie-A","Sampdoria","Away",NA,990,0,0,0,0,15,5,2,0,539,23,4,11,0.8,0.8,0.5,21,0,308,427,72.1,21,210,10,18,9
"Serie A","2023-06-03","Serie A (Matchweek 38)","Cremonese","3-5-2",2,1.4,"Cristian Buonaiuto (P) · 26&rsquor; Frank Tsadjout · 88&rsquor;","1","0","Salernitana","3-4-3",0,0.7,"","2","0","https://fbref.com/en/matches/29da29c1/Cremonese-Salernitana-June-3-2023-Serie-A","Cremonese","Home",NA,990,2,1,1,1,11,3,1,0,536,20,13,8,1.4,0.6,0.4,23,4,342,438,78.1,26,209,12,19,11
"Serie A","2023-06-03","Serie A (Matchweek 38)","Cremonese","3-5-2",2,1.4,"Cristian Buonaiuto (P) · 26&rsquor; Frank Tsadjout · 88&rsquor;","1","0","Salernitana","3-4-3",0,0.7,"","2","0","https://fbref.com/en/matches/29da29c1/Cremonese-Salernitana-June-3-2023-Serie-A","Salernitana","Away",NA,990,0,0,0,0,11,1,2,0,719,14,7,6,0.7,0.7,0.3,18,0,526,617,85.3,32,464,16,24,11
"Serie A","2022-09-11","Serie A (Matchweek 6)","Juventus","4-3-3",2,1.9,"Gleison Bremer · 51&rsquor; Leonardo Bonucci · 90+3&rsquor; Arkadiusz Milik · 90+6&rsquor; Juan Cuadrado · 90+9&rsquor;","6","2","Salernitana","3-5-2",2,1.6,"Antonio Candreva · 18&rsquor; Krzysztof Piątek (P) · 45+5&rsquor; Federico Fazio · 90+8&rsquor;","4","1","https://fbref.com/en/matches/d30f4885/Juventus-Salernitana-September-11-2022-Serie-A","Juventus","Home",NA,988,2,1,0,1,22,6,5,2,736,9,14,9,1.9,1.1,0.9,40,2,531,624,85.1,53,428,25,16,9
"Serie A","2022-09-11","Serie A (Matchweek 6)","Juventus","4-3-3",2,1.9,"Gleison Bremer · 51&rsquor; Leonardo Bonucci · 90+3&rsquor; Arkadiusz Milik · 90+6&rsquor; Juan Cuadrado · 90+9&rsquor;","6","2","Salernitana","3-5-2",2,1.6,"Antonio Candreva · 18&rsquor; Krzysztof Piątek (P) · 45+5&rsquor; Federico Fazio · 90+8&rsquor;","4","1","https://fbref.com/en/matches/d30f4885/Juventus-Salernitana-September-11-2022-Serie-A","Salernitana","Away",NA,989,2,1,1,1,10,4,4,1,511,14,10,9,1.6,0.9,0.9,20,3,303,405,74.8,26,239,17,11,7
"Serie A","2023-05-26","Serie A (Matchweek 37)","Sampdoria","3-4-1-2",2,2.2,"Manolo Gabbiadini · 8&rsquor; Martin Erlic (OG) · 78&rsquor;","1","0","Sassuolo","4-3-3",2,2.9,"Domenico Berardi · 9&rsquor; Matheus Henrique · 11&rsquor;","2","0","https://fbref.com/en/matches/e4822dc4/Sampdoria-Sassuolo-May-26-2023-Serie-A","Sampdoria","Home",NA,990,1,0,0,0,17,3,1,0,565,17,4,13,2.2,2.2,1.6,30,1,343,457,75.1,30,324,12,12,10
"Serie A","2023-05-26","Serie A (Matchweek 37)","Sampdoria","3-4-1-2",2,2.2,"Manolo Gabbiadini · 8&rsquor; Martin Erlic (OG) · 78&rsquor;","1","0","Sassuolo","4-3-3",2,2.9,"Domenico Berardi · 9&rsquor; Matheus Henrique · 11&rsquor;","2","0","https://fbref.com/en/matches/e4822dc4/Sampdoria-Sassuolo-May-26-2023-Serie-A","Sassuolo","Away",NA,990,2,2,0,0,22,8,2,0,620,7,11,13,3,3,2,37,4,414,505,82,41,409,25,19,8
"Serie A","2022-10-09","Serie A (Matchweek 9)","Udinese","3-5-2",2,1,"Gerard Deulofeu · 67&rsquor; Nehuén Pérez · 78&rsquor;","2","0","Atalanta","3-4-1-2",2,2.1,"Ademola Lookman · 36&rsquor; Luis Muriel (P) · 56&rsquor;","3","0","https://fbref.com/en/matches/0006415c/Udinese-Atalanta-October-9-2022-Serie-A","Udinese","Home",NA,990,2,1,0,0,10,2,2,0,675,18,8,9,1,1,0.9,19,4,454,550,82.5,45,433,21,22,6
"Serie A","2022-10-09","Serie A (Matchweek 9)","Udinese","3-5-2",2,1,"Gerard Deulofeu · 67&rsquor; Nehuén Pérez · 78&rsquor;","2","0","Atalanta","3-4-1-2",2,2.1,"Ademola Lookman · 36&rsquor; Luis Muriel (P) · 56&rsquor;","3","0","https://fbref.com/en/matches/0006415c/Udinese-Atalanta-October-9-2022-Serie-A","Atalanta","Away",NA,990,2,1,1,1,8,4,3,0,503,27,9,11,2.1,1.3,1.3,16,4,292,384,76,43,215,12,17,6
"Serie A","2023-03-12","Serie A (Matchweek 26)","Hellas Verona","3-4-3",1,0.6,"Simone Verdi · 51&rsquor;","2","0","Monza","3-4-3",1,1.1,"Stefano Sensi · 55&rsquor;","0","0","https://fbref.com/en/matches/e4baa282/Hellas-Verona-Monza-March-12-2023-Serie-A","Hellas Verona","Home",NA,990,1,0,0,0,8,3,2,0,485,9,7,9,0.6,0.6,0.2,13,1,301,410,73.4,35,269,15,22,17
"Serie A","2023-03-12","Serie A (Matchweek 26)","Hellas Verona","3-4-3",1,0.6,"Simone Verdi · 51&rsquor;","2","0","Monza","3-4-3",1,1.1,"Stefano Sensi · 55&rsquor;","0","0","https://fbref.com/en/matches/e4baa282/Hellas-Verona-Monza-March-12-2023-Serie-A","Monza","Away",NA,990,1,1,0,0,9,3,0,0,723,11,5,7,1.1,1.1,1,15,2,547,635,86.1,40,386,16,5,3
"Serie A","2022-11-12","Serie A (Matchweek 15)","Bologna","4-2-3-1",3,0.8,"Michel Aebischer · 30&rsquor; Marko Arnautović · 50&rsquor; Lewis Ferguson · 78&rsquor;","1","0","Sassuolo","4-3-3",0,0.8,"","0","0","https://fbref.com/en/matches/09697cf3/Bologna-Sassuolo-November-12-2022-Serie-A","Bologna","Home",NA,990,3,3,0,0,8,4,1,0,631,19,11,10,0.8,0.8,0.6,13,6,441,534,82.6,26,357,16,4,2
"Serie A","2022-11-12","Serie A (Matchweek 15)","Bologna","4-2-3-1",3,0.8,"Michel Aebischer · 30&rsquor; Marko Arnautović · 50&rsquor; Lewis Ferguson · 78&rsquor;","1","0","Sassuolo","4-3-3",0,0.8,"","0","0","https://fbref.com/en/matches/09697cf3/Bologna-Sassuolo-November-12-2022-Serie-A","Sassuolo","Away",NA,990,0,0,0,0,9,3,0,0,590,8,9,7,0.8,0.8,0.5,16,0,413,511,80.8,42,362,13,15,6
"Serie A","2023-05-06","Serie A (Matchweek 34)","Milan","4-2-3-1",2,0.8,"Ismaël Bennacer · 17&rsquor; Theo Hernández · 29&rsquor;","2","0","Lazio","4-3-3",0,1.2,"","4","0","https://fbref.com/en/matches/d502cee9/Milan-Lazio-May-6-2023-Serie-A","Milan","Home",NA,990,2,2,0,0,10,3,2,0,706,15,12,14,0.8,0.8,0.6,18,4,518,599,86.5,38,531,19,33,18
"Serie A","2023-05-06","Serie A (Matchweek 34)","Milan","4-2-3-1",2,0.8,"Ismaël Bennacer · 17&rsquor; Theo Hernández · 29&rsquor;","2","0","Lazio","4-3-3",0,1.2,"","4","0","https://fbref.com/en/matches/d502cee9/Milan-Lazio-May-6-2023-Serie-A","Lazio","Away",NA,990,0,0,0,0,8,0,4,0,656,19,6,10,1.2,1.2,1.2,13,0,481,561,85.7,32,319,12,19,14
"Serie A","2023-01-09","Serie A (Matchweek 17)","Hellas Verona","3-4-3",2,1.5,"Darko Lazović · 9&rsquor; Darko Lazović · 26&rsquor;","3","0","Cremonese","4-2-3-1",0,0.8,"","4","0","https://fbref.com/en/matches/69dfa487/Hellas-Verona-Cremonese-January-9-2023-Serie-A","Hellas Verona","Home",NA,990,2,2,0,0,9,4,3,0,575,17,11,8,1.5,1.5,1.4,18,4,310,435,71.3,21,303,13,19,6
"Serie A","2023-01-09","Serie A (Matchweek 17)","Hellas Verona","3-4-3",2,1.5,"Darko Lazović · 9&rsquor; Darko Lazović · 26&rsquor;","3","0","Cremonese","4-2-3-1",0,0.8,"","4","0","https://fbref.com/en/matches/69dfa487/Hellas-Verona-Cremonese-January-9-2023-Serie-A","Cremonese","Away",NA,990,0,0,0,0,14,5,4,0,593,20,6,11,0.8,0.8,0.7,25,0,345,483,71.4,43,286,15,19,8
"Serie A","2023-02-07","Serie A (Matchweek 21)","Salernitana","4-3-3",0,0.8,"","1","0","Juventus","3-5-2",3,2.2,"Dušan Vlahović (P) · 26&rsquor; Filip Kostić · 45&rsquor; Dušan Vlahović · 47&rsquor;","1","0","https://fbref.com/en/matches/e8f06195/Salernitana-Juventus-February-7-2023-Serie-A","Salernitana","Home",NA,990,0,0,0,0,10,1,1,0,692,22,10,8,0.8,0.8,0.7,18,0,494,595,83,34,407,12,14,6
"Serie A","2023-02-07","Serie A (Matchweek 21)","Salernitana","4-3-3",0,0.8,"","1","0","Juventus","3-5-2",3,2.2,"Dušan Vlahović (P) · 26&rsquor; Filip Kostić · 45&rsquor; Dušan Vlahović · 47&rsquor;","1","0","https://fbref.com/en/matches/e8f06195/Salernitana-Juventus-February-7-2023-Serie-A","Juventus","Away",NA,990,3,2,1,1,16,4,1,0,643,10,8,6,2.3,1.5,1.3,30,4,447,530,84.3,40,362,23,14,5
"Serie A","2022-08-31","Serie A (Matchweek 4)","Empoli","4-3-1-2",1,1.1,"Tommaso Baldanzi · 26&rsquor;","0","0","Hellas Verona","3-5-2",1,0.6,"Yayah Kallon · 69&rsquor;","4","0","https://fbref.com/en/matches/523392a5/Empoli-Hellas-Verona-August-31-2022-Serie-A","Empoli","Home",NA,990,1,1,0,0,16,4,0,0,531,18,10,9,1.1,1.1,1,25,2,285,408,69.9,28,289,16,17,4
"Serie A","2022-08-31","Serie A (Matchweek 4)","Empoli","4-3-1-2",1,1.1,"Tommaso Baldanzi · 26&rsquor;","0","0","Hellas Verona","3-5-2",1,0.6,"Yayah Kallon · 69&rsquor;","4","0","https://fbref.com/en/matches/523392a5/Empoli-Hellas-Verona-August-31-2022-Serie-A","Hellas Verona","Away",NA,990,1,1,0,0,9,3,4,0,507,24,6,18,0.6,0.6,0.5,14,2,263,381,69,37,201,17,13,4
"Serie A","2023-05-03","Serie A (Matchweek 33)","Sampdoria","3-4-1-2",0,0.3,"Bruno Amione · 90+7&rsquor;","4","1","Torino","3-4-3",2,2,"Alessandro Buongiorno · 31&rsquor; Pietro Pellegri · 90+4&rsquor;","2","0","https://fbref.com/en/matches/226dc5e0/Sampdoria-Torino-May-3-2023-Serie-A","Sampdoria","Home",NA,990,0,0,0,0,7,0,3,1,527,11,6,9,0.3,0.3,0.3,11,0,329,443,74.3,22,253,10,6,2
