"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL"
"Serie A","M","ITA",2023,"Regular season","19","Mon",2023-01-23,"18:30","Bologna",1,1.1,"Cremonese",1,1.7,15587,"Stadio Renato Dall'Ara","Matteo Marchetti",NA,"https://fbref.com/en/matches/cbea426b/Bologna-Cremonese-January-23-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","19","Mon",2023-01-23,"20:45","Inter",0,1.4,"Empoli",1,0.8,65476,"Stadio Giuseppe Meazza","Antonio Rapuano",NA,"https://fbref.com/en/matches/10fbe0f2/Internazionale-Empoli-January-23-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","19","Tue",2023-01-24,"20:45","Lazio",4,3.1,"Milan",0,0.7,47000,"Stadio Olimpico","Marco Di Bello",NA,"https://fbref.com/en/matches/7037e95a/Lazio-Milan-January-24-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sat",2022-08-20,"18:30","Torino",0,0.7,"Lazio",0,0.8,16530,"Stadio Olimpico di Torino","Marco Piccinini",NA,"https://fbref.com/en/matches/a1ed12f1/Torino-Lazio-August-20-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sat",2022-08-20,"18:30","Udinese",0,1.1,"Salernitana",0,1.5,17054,"Dacia Arena","Gianluca Aureliano",NA,"https://fbref.com/en/matches/c0a89a83/Udinese-Salernitana-August-20-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sat",2022-08-20,"20:45","Inter",3,2.1,"Spezia",0,0.5,71212,"Stadio Giuseppe Meazza","Davide Ghersini",NA,"https://fbref.com/en/matches/33ff40ce/Internazionale-Spezia-August-20-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sat",2022-08-20,"20:45","Sassuolo",1,0.6,"Lecce",0,0.5,9219,"Mapei Stadium - Città del Tricolore","Andrea Colombo",NA,"https://fbref.com/en/matches/4dbb8f95/Sassuolo-Lecce-August-20-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sun",2022-08-21,"18:30","Empoli",0,0.4,"Fiorentina",0,0.7,10411,"Stadio Carlo Castellani","Matteo Marchetti",NA,"https://fbref.com/en/matches/39edb8e7/Empoli-Fiorentina-August-21-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sun",2022-08-21,"18:30","Napoli",4,2,"Monza",0,0.1,36559,"Stadio Diego Armando Maradona","Francesco Fourneau",NA,"https://fbref.com/en/matches/a61a4534/Napoli-Monza-August-21-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sun",2022-08-21,"20:45","Bologna",1,0.8,"Hellas Verona",1,1.9,17725,"Stadio Renato Dall'Ara","Matteo Marcenaro",NA,"https://fbref.com/en/matches/aa8df669/Bologna-Hellas-Verona-August-21-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Sun",2022-08-21,"20:45","Atalanta",1,0.5,"Milan",1,1.3,19216,"Gewiss Stadium","Fabio Maresca",NA,"https://fbref.com/en/matches/dbd39404/Atalanta-Milan-August-21-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Mon",2022-08-22,"18:30","Roma",1,2.7,"Cremonese",0,0.7,60859,"Stadio Olimpico","Luca Massimi",NA,"https://fbref.com/en/matches/836b2832/Roma-Cremonese-August-22-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","2","Mon",2022-08-22,"20:45","Sampdoria",0,0.9,"Juventus",0,0.8,27573,"Stadio Comunale Luigi Ferraris","Rosario Abisso",NA,"https://fbref.com/en/matches/3181dd80/Sampdoria-Juventus-August-22-2022-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Fri",2023-01-27,"18:30","Bologna",2,1.6,"Spezia",0,0.5,17213,"Stadio Renato Dall'Ara","Luca Massimi",NA,"https://fbref.com/en/matches/1d0fd8c2/Bologna-Spezia-January-27-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Fri",2023-01-27,"20:45","Lecce",1,1.4,"Salernitana",2,0.9,24446,"Stadio Comunale Via Del Mare","Davide Massa",NA,"https://fbref.com/en/matches/e9135f8a/Lecce-Salernitana-January-27-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sat",2023-01-28,"15:00","Empoli",2,0.6,"Torino",2,1,8029,"Stadio Carlo Castellani","Matteo Marcenaro",NA,"https://fbref.com/en/matches/621ac50b/Empoli-Torino-January-28-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sat",2023-01-28,"18:00","Cremonese",1,1,"Inter",2,2.3,14554,"Stadio Giovanni Zini","Maurizio Mariani",NA,"https://fbref.com/en/matches/df7be0f9/Cremonese-Internazionale-January-28-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sat",2023-01-28,"20:45","Atalanta",2,1.8,"Sampdoria",0,0.8,19095,"Gewiss Stadium","Daniele Doveri",NA,"https://fbref.com/en/matches/cb0becb9/Atalanta-Sampdoria-January-28-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sun",2023-01-29,"12:30","Milan",2,0.6,"Sassuolo",5,2.2,70428,"Stadio Giuseppe Meazza","Antonio Giua",NA,"https://fbref.com/en/matches/9a8fdc4b/Milan-Sassuolo-January-29-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sun",2023-01-29,"15:00","Juventus",0,1.6,"Monza",2,1.2,39393,"Allianz Stadium","Gianluca Aureliano",NA,"https://fbref.com/en/matches/56f5c9a8/Juventus-Monza-January-29-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sun",2023-01-29,"18:00","Lazio",1,0.9,"Fiorentina",1,1.3,43000,"Stadio Olimpico","Andrea Colombo",NA,"https://fbref.com/en/matches/d24399b4/Lazio-Fiorentina-January-29-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Sun",2023-01-29,"20:45","Napoli",2,1,"Roma",1,0.8,48791,"Stadio Diego Armando Maradona","Daniele Orsato",NA,"https://fbref.com/en/matches/786fed72/Derby-del-Sole-Napoli-Roma-January-29-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","20","Mon",2023-01-30,"20:45","Udinese",1,1.8,"Hellas Verona",1,0.8,17276,"Dacia Arena","Luca Pairetto",NA,"https://fbref.com/en/matches/f55180e6/Udinese-Hellas-Verona-January-30-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sat",2023-02-04,"15:00","Cremonese",0,0.6,"Lecce",2,1.5,11189,"Stadio Giovanni Zini","Daniele Orsato",NA,"https://fbref.com/en/matches/9efd7838/Cremonese-Lecce-February-4-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sat",2023-02-04,"18:00","Roma",2,1.2,"Empoli",0,1.7,60908,"Stadio Olimpico","Federico Dionisi",NA,"https://fbref.com/en/matches/7f7ae152/Roma-Empoli-February-4-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sat",2023-02-04,"20:45","Sassuolo",1,1.3,"Atalanta",0,0.5,12611,"Mapei Stadium - Città del Tricolore","Matteo Marcenaro",NA,"https://fbref.com/en/matches/6b7d513c/Sassuolo-Atalanta-February-4-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sun",2023-02-05,"12:30","Spezia",0,0.4,"Napoli",3,1.9,8700,"Stadio Alberto Picco","Marco Di Bello",NA,"https://fbref.com/en/matches/3aecb110/Spezia-Napoli-February-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sun",2023-02-05,"15:00","Torino",1,1.7,"Udinese",0,0.5,16820,"Stadio Olimpico di Torino","Alessandro Prontera",NA,"https://fbref.com/en/matches/afff7705/Torino-Udinese-February-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sun",2023-02-05,"18:00","Fiorentina",1,1.3,"Bologna",2,1.8,30546,"Stadio Artemio Franchi","Luca Pairetto",NA,"https://fbref.com/en/matches/398db9e5/Derby-dellAppennino-Fiorentina-Bologna-February-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Sun",2023-02-05,"20:45","Inter",1,0.9,"Milan",0,0.3,75584,"Stadio Giuseppe Meazza","Davide Massa",NA,"https://fbref.com/en/matches/c38bc949/Derby-della-Madonnina-Internazionale-Milan-February-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Mon",2023-02-06,"18:30","Hellas Verona",1,1.2,"Lazio",1,0.9,20329,"Stadio Marc'Antonio Bentegodi","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/032c7096/Hellas-Verona-Lazio-February-6-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Mon",2023-02-06,"20:45","Monza",2,2.1,"Sampdoria",2,1.2,11950,"U-Power Stadium","Daniele Chiffi",NA,"https://fbref.com/en/matches/ecac9c2e/Monza-Sampdoria-February-6-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","21","Tue",2023-02-07,"20:45","Salernitana",0,0.8,"Juventus",3,2.2,26945,"Stadio Arechi","Antonio Rapuano",NA,"https://fbref.com/en/matches/e8f06195/Salernitana-Juventus-February-7-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Fri",2023-02-10,"20:45","Milan",1,1.3,"Torino",0,0.8,68268,"Stadio Giuseppe Meazza","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/71cfa6f4/Milan-Torino-February-10-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sat",2023-02-11,"15:00","Empoli",2,1.6,"Spezia",2,1.5,7871,"Stadio Carlo Castellani","Antonio Giua",NA,"https://fbref.com/en/matches/5d432e17/Empoli-Spezia-February-11-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sat",2023-02-11,"18:00","Lecce",1,0.3,"Roma",1,1.7,25200,"Stadio Comunale Via Del Mare","Gianluca Aureliano",NA,"https://fbref.com/en/matches/4bdf0904/Lecce-Roma-February-11-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sat",2023-02-11,"20:45","Lazio",0,0.9,"Atalanta",2,2.8,41000,"Stadio Olimpico","Daniele Orsato",NA,"https://fbref.com/en/matches/b19b25a4/Lazio-Atalanta-February-11-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sun",2023-02-12,"12:30","Udinese",2,1.6,"Sassuolo",2,0.7,20912,"Dacia Arena","Ivan Pezzuto",NA,"https://fbref.com/en/matches/ffb15eb5/Udinese-Sassuolo-February-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sun",2023-02-12,"15:00","Bologna",0,0.9,"Monza",1,0.6,21692,"Stadio Renato Dall'Ara","Luca Zufferli",NA,"https://fbref.com/en/matches/6c3c1d89/Bologna-Monza-February-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sun",2023-02-12,"18:00","Juventus",1,1,"Fiorentina",0,0.7,34844,"Allianz Stadium","Michael Fabbri",NA,"https://fbref.com/en/matches/4f041990/Juventus-Fiorentina-February-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Sun",2023-02-12,"20:45","Napoli",3,1.8,"Cremonese",0,0.2,50250,"Stadio Diego Armando Maradona","Luca Massimi",NA,"https://fbref.com/en/matches/0372e194/Napoli-Cremonese-February-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Mon",2023-02-13,"18:30","Hellas Verona",1,1.2,"Salernitana",0,0.9,17832,"Stadio Marc'Antonio Bentegodi","Paolo Valeri",NA,"https://fbref.com/en/matches/0c6b5f13/Hellas-Verona-Salernitana-February-13-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","22","Mon",2023-02-13,"20:45","Sampdoria",0,0.5,"Inter",0,1.8,21575,"Stadio Comunale Luigi Ferraris","Fabio Maresca",NA,"https://fbref.com/en/matches/eb4740b9/Sampdoria-Internazionale-February-13-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Fri",2023-02-17,"20:45","Sassuolo",0,0.8,"Napoli",2,1.6,15911,"Mapei Stadium - Città del Tricolore","Andrea Colombo",NA,"https://fbref.com/en/matches/581b5e33/Sassuolo-Napoli-February-17-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sat",2023-02-18,"15:00","Sampdoria",1,2.3,"Bologna",2,0.9,18269,"Stadio Comunale Luigi Ferraris","Massimiliano Irrati",NA,"https://fbref.com/en/matches/b1cd9b66/Sampdoria-Bologna-February-18-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sat",2023-02-18,"18:00","Monza",0,0.5,"Milan",1,2.1,14012,"U-Power Stadium","Antonio Rapuano",NA,"https://fbref.com/en/matches/e80da77d/Monza-Milan-February-18-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sat",2023-02-18,"20:45","Inter",3,2.7,"Udinese",1,0.8,71248,"Stadio Giuseppe Meazza","Federico Dionisi",NA,"https://fbref.com/en/matches/ac4f1fd6/Internazionale-Udinese-February-18-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sun",2023-02-19,"12:30","Atalanta",1,1.5,"Lecce",2,0.4,19435,"Gewiss Stadium","Marco Piccinini",NA,"https://fbref.com/en/matches/10ee64ba/Atalanta-Lecce-February-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sun",2023-02-19,"15:00","Salernitana",0,0.4,"Lazio",2,3,14860,"Stadio Arechi","Rosario Abisso",NA,"https://fbref.com/en/matches/065f50e3/Salernitana-Lazio-February-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sun",2023-02-19,"15:00","Fiorentina",1,2.2,"Empoli",1,0.8,29663,"Stadio Artemio Franchi","Alessandro Prontera",NA,"https://fbref.com/en/matches/32c3a2f8/Fiorentina-Empoli-February-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sun",2023-02-19,"18:00","Spezia",0,1.3,"Juventus",2,1.1,11767,"Stadio Alberto Picco","Federico La Penna",NA,"https://fbref.com/en/matches/9c021949/Spezia-Juventus-February-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Sun",2023-02-19,"20:45","Roma",1,0.8,"Hellas Verona",0,0.4,61009,"Stadio Olimpico","Simone Sozza",NA,"https://fbref.com/en/matches/ce77b37c/Roma-Hellas-Verona-February-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","23","Mon",2023-02-20,"20:45","Torino",2,2.4,"Cremonese",2,0.6,19095,"Stadio Olimpico di Torino","Giacomo Camplone",NA,"https://fbref.com/en/matches/9e337291/Torino-Cremonese-February-20-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Sat",2023-02-25,"18:00","Empoli",0,0.6,"Napoli",2,2.5,12624,"Stadio Carlo Castellani","Giovanni Ayroldi",NA,"https://fbref.com/en/matches/d75d0a23/Empoli-Napoli-February-25-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Sat",2023-02-25,"20:45","Lecce",0,1.2,"Sassuolo",1,1.1,23760,"Stadio Comunale Via Del Mare","Niccolò Baroni",NA,"https://fbref.com/en/matches/1b5c17cb/Lecce-Sassuolo-February-25-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Sun",2023-02-26,"12:30","Bologna",1,1.2,"Inter",0,1,28317,"Stadio Renato Dall'Ara","Daniele Orsato",NA,"https://fbref.com/en/matches/31e3094a/Bologna-Internazionale-February-26-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Sun",2023-02-26,"15:00","Salernitana",3,2.4,"Monza",0,1.4,14947,"Stadio Arechi","Livio Marinelli",NA,"https://fbref.com/en/matches/f8947700/Salernitana-Monza-February-26-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Sun",2023-02-26,"18:00","Udinese",2,2.5,"Spezia",2,2.5,20710,"Dacia Arena","Matteo Marchetti",NA,"https://fbref.com/en/matches/9f4b902c/Udinese-Spezia-February-26-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Sun",2023-02-26,"20:45","Milan",2,1.8,"Atalanta",0,0.1,72203,"Stadio Giuseppe Meazza","Maurizio Mariani",NA,"https://fbref.com/en/matches/4e10ab87/Milan-Atalanta-February-26-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Mon",2023-02-27,"18:30","Hellas Verona",0,1.2,"Fiorentina",3,1.4,17787,"Stadio Marc'Antonio Bentegodi","Federico La Penna",NA,"https://fbref.com/en/matches/aba512a2/Hellas-Verona-Fiorentina-February-27-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Mon",2023-02-27,"20:45","Lazio",1,1.6,"Sampdoria",0,0.5,35000,"Stadio Olimpico","Andrea Colombo",NA,"https://fbref.com/en/matches/4e4301dd/Lazio-Sampdoria-February-27-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Tue",2023-02-28,"18:30","Cremonese",2,1,"Roma",1,1.2,11367,"Stadio Giovanni Zini","Marco Piccinini",NA,"https://fbref.com/en/matches/e07a15e6/Cremonese-Roma-February-28-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","24","Tue",2023-02-28,"20:45","Juventus",4,1.5,"Torino",2,1.2,37806,"Allianz Stadium","Daniele Chiffi",NA,"https://fbref.com/en/matches/93ca63ac/Juventus-Torino-February-28-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Fri",2023-03-03,"20:45","Napoli",0,0.9,"Lazio",1,0.2,45786,"Stadio Diego Armando Maradona","Luca Pairetto",NA,"https://fbref.com/en/matches/8d3018cb/Napoli-Lazio-March-3-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sat",2023-03-04,"15:00","Monza",2,0.7,"Empoli",1,1,10601,"U-Power Stadium","Ermanno Feliciani",NA,"https://fbref.com/en/matches/797ce905/Monza-Empoli-March-4-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sat",2023-03-04,"18:00","Atalanta",0,1.4,"Udinese",0,0.3,18475,"Gewiss Stadium","Davide Ghersini",NA,"https://fbref.com/en/matches/9cd87b54/Atalanta-Udinese-March-4-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sat",2023-03-04,"20:45","Fiorentina",2,2.1,"Milan",1,0.9,40410,"Stadio Artemio Franchi","Marco Di Bello",NA,"https://fbref.com/en/matches/b5e96b1b/Fiorentina-Milan-March-4-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sun",2023-03-05,"12:30","Spezia",0,1.2,"Hellas Verona",0,1.2,10020,"Stadio Alberto Picco","Daniele Doveri",NA,"https://fbref.com/en/matches/b63b2da7/Spezia-Hellas-Verona-March-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sun",2023-03-05,"15:00","Sampdoria",0,0.5,"Salernitana",0,0.8,20353,"Stadio Comunale Luigi Ferraris","Davide Massa",NA,"https://fbref.com/en/matches/53e0079d/Sampdoria-Salernitana-March-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sun",2023-03-05,"18:00","Inter",2,0.8,"Lecce",0,0.6,75033,"Stadio Giuseppe Meazza","Gianluca Manganiello",NA,"https://fbref.com/en/matches/f5f78a69/Internazionale-Lecce-March-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Sun",2023-03-05,"20:45","Roma",1,0.6,"Juventus",0,0.7,64213,"Stadio Olimpico","Fabio Maresca",NA,"https://fbref.com/en/matches/f76d4fdf/Roma-Juventus-March-5-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Mon",2023-03-06,"18:30","Sassuolo",3,1,"Cremonese",2,1.2,11587,"Mapei Stadium - Città del Tricolore","Francesco Fourneau",NA,"https://fbref.com/en/matches/0788be5b/Sassuolo-Cremonese-March-6-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","25","Mon",2023-03-06,"20:45","Torino",1,0.9,"Bologna",0,0.5,18592,"Stadio Olimpico di Torino","Antonio Rapuano",NA,"https://fbref.com/en/matches/960f75f8/Torino-Bologna-March-6-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Fri",2023-03-10,"20:45","Spezia",2,1,"Inter",1,3.8,11767,"Stadio Alberto Picco","Livio Marinelli",NA,"https://fbref.com/en/matches/23af9298/Spezia-Internazionale-March-10-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sat",2023-03-11,"15:00","Empoli",0,1.2,"Udinese",1,1.4,7465,"Stadio Carlo Castellani","Francesco Cosso",NA,"https://fbref.com/en/matches/2974362b/Empoli-Udinese-March-11-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sat",2023-03-11,"18:00","Napoli",2,1.3,"Atalanta",0,0.3,50601,"Stadio Diego Armando Maradona","Andrea Colombo",NA,"https://fbref.com/en/matches/92f3cffe/Napoli-Atalanta-March-11-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sat",2023-03-11,"20:45","Bologna",0,0.9,"Lazio",0,0.8,27369,"Stadio Renato Dall'Ara","Fabio Maresca",NA,"https://fbref.com/en/matches/50a09098/Bologna-Lazio-March-11-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sun",2023-03-12,"12:30","Lecce",0,0.5,"Torino",2,0.1,24413,"Stadio Comunale Via Del Mare","Juan Sacchi",NA,"https://fbref.com/en/matches/1d26d2a3/Lecce-Torino-March-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sun",2023-03-12,"15:00","Cremonese",0,1.8,"Fiorentina",2,1.7,11506,"Stadio Giovanni Zini","Matteo Marcenaro",NA,"https://fbref.com/en/matches/15d330d8/Cremonese-Fiorentina-March-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sun",2023-03-12,"15:00","Hellas Verona",1,0.6,"Monza",1,1.1,18061,"Stadio Marc'Antonio Bentegodi","Marco Piccinini",NA,"https://fbref.com/en/matches/e4baa282/Hellas-Verona-Monza-March-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sun",2023-03-12,"18:00","Roma",3,1.5,"Sassuolo",4,3.5,60816,"Stadio Olimpico","Michael Fabbri",NA,"https://fbref.com/en/matches/89b8aae3/Roma-Sassuolo-March-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Sun",2023-03-12,"20:45","Juventus",4,2.8,"Sampdoria",2,0.8,35166,"Allianz Stadium","Alessandro Prontera",NA,"https://fbref.com/en/matches/9c0f0395/Juventus-Sampdoria-March-12-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","26","Mon",2023-03-13,"20:45","Milan",1,2.2,"Salernitana",1,0.8,71870,"Stadio Giuseppe Meazza","Federico La Penna",NA,"https://fbref.com/en/matches/8e214fe9/Milan-Salernitana-March-13-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Fri",2023-03-17,"18:30","Sassuolo",1,2,"Spezia",0,0.7,11152,"Mapei Stadium - Città del Tricolore","Davide Ghersini",NA,"https://fbref.com/en/matches/380bce36/Sassuolo-Spezia-March-17-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Fri",2023-03-17,"20:45","Atalanta",2,2.9,"Empoli",1,0.7,17864,"Gewiss Stadium","Federico Dionisi",NA,"https://fbref.com/en/matches/061a08ab/Atalanta-Empoli-March-17-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sat",2023-03-18,"15:00","Monza",1,2,"Cremonese",1,0.7,12797,"U-Power Stadium","Antonio Giua",NA,"https://fbref.com/en/matches/8d30b914/Monza-Cremonese-March-18-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sat",2023-03-18,"18:00","Salernitana",2,0.9,"Bologna",2,0.4,18600,"Stadio Arechi","Luca Pairetto",NA,"https://fbref.com/en/matches/bf36af54/Salernitana-Bologna-March-18-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sat",2023-03-18,"20:45","Udinese",3,1.8,"Milan",1,1.5,24992,"Dacia Arena","Daniele Doveri",NA,"https://fbref.com/en/matches/58bf57ff/Udinese-Milan-March-18-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sun",2023-03-19,"12:30","Sampdoria",3,1.2,"Hellas Verona",1,1.3,18228,"Stadio Comunale Luigi Ferraris","Maurizio Mariani",NA,"https://fbref.com/en/matches/7843ca52/Sampdoria-Hellas-Verona-March-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sun",2023-03-19,"15:00","Fiorentina",1,1.2,"Lecce",0,0.5,34604,"Stadio Artemio Franchi","Rosario Abisso",NA,"https://fbref.com/en/matches/87aa639a/Fiorentina-Lecce-March-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sun",2023-03-19,"15:00","Torino",0,1.3,"Napoli",4,2.3,26058,"Stadio Olimpico di Torino","Matteo Marchetti",NA,"https://fbref.com/en/matches/d048f6e2/Torino-Napoli-March-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sun",2023-03-19,"18:00","Lazio",1,0.6,"Roma",0,0.6,62000,"Stadio Olimpico","Davide Massa",NA,"https://fbref.com/en/matches/bf18ca69/Lazio-Roma-March-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","27","Sun",2023-03-19,"20:45","Inter",0,1.2,"Juventus",1,0.6,75224,"Stadio Giuseppe Meazza","Daniele Chiffi",NA,"https://fbref.com/en/matches/2418f475/Derby-dItalia-Internazionale-Juventus-March-19-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sat",2023-04-01,"15:00","Cremonese",1,1.5,"Atalanta",3,2.9,11891,"Stadio Giovanni Zini","Livio Marinelli",NA,"https://fbref.com/en/matches/765caef9/Cremonese-Atalanta-April-1-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sat",2023-04-01,"18:00","Inter",0,2.8,"Fiorentina",1,1.1,73576,"Stadio Giuseppe Meazza","Fabio Maresca",NA,"https://fbref.com/en/matches/067eccc7/Internazionale-Fiorentina-April-1-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sat",2023-04-01,"20:45","Juventus",1,1.8,"Hellas Verona",0,0.6,40105,"Allianz Stadium","Matteo Marchetti",NA,"https://fbref.com/en/matches/e9d5928b/Juventus-Hellas-Verona-April-1-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sun",2023-04-02,"12:30","Bologna",3,0.7,"Udinese",0,0.8,25562,"Stadio Renato Dall'Ara","Maria Sole Ferrieri Caputi",NA,"https://fbref.com/en/matches/722d10a6/Bologna-Udinese-April-2-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sun",2023-04-02,"15:00","Spezia",1,2,"Salernitana",1,1.1,10723,"Stadio Alberto Picco","Daniele Orsato",NA,"https://fbref.com/en/matches/7bebff51/Spezia-Salernitana-April-2-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sun",2023-04-02,"15:00","Monza",0,1.3,"Lazio",2,0.5,14539,"U-Power Stadium","Matteo Marcenaro",NA,"https://fbref.com/en/matches/d7771fc2/Monza-Lazio-April-2-2023-Serie-A"
"Serie A","M","ITA",2023,"Regular season","28","Sun",2023-04-02,"18:00","Roma",3,3,"Sampdoria",0,0.3,62108,"Stadio Olimpico","Massimiliano Irrati",NA,"https://fbref.com/en/matches/4de4258a/Roma-Sampdoria-April-2-2023-Serie-A"
