"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Ligue 1","2021-01-17","Ligue 1 (Matchweek 20)","Nantes","4-4-2",41,269,383,70,14,2,14,498,26,15,23,22,2,9,15,66,"3","0","Lens","3-4-1-2",59,445,548,81,19,4,29,662,16,18,18,14,1,6,25,58,"3","0","https://fbref.com/en/matches/f44eea60/Nantes-Lens-January-17-2021-Ligue-1"
"Ligue 1","2021-05-23","Ligue 1 (Matchweek 38)","Lyon","4-2-3-1",55,457,558,82,8,6,20,668,19,7,7,8,2,8,24,49,"1","0","Nice","4-1-4-1",45,378,460,82,10,6,13,583,14,15,7,20,0,9,10,70,"2","0","https://fbref.com/en/matches/cb4cd692/Lyon-Nice-May-23-2021-Ligue-1"
"Ligue 1","2021-04-11","Ligue 1 (Matchweek 32)","Monaco","4-2-3-1",64,578,686,84,10,6,17,784,19,9,17,10,4,7,25,58,"1","0","Dijon","3-4-1-2",36,284,392,72,16,4,14,497,14,10,11,18,1,8,16,76,"1","0","https://fbref.com/en/matches/24d1a5c7/Monaco-Dijon-April-11-2021-Ligue-1"
"Ligue 1","2020-11-01","Ligue 1 (Matchweek 9)","Monaco","4-2-3-1",52,428,506,85,10,10,19,592,16,13,13,12,2,3,8,71,"2","0","Bordeaux","4-1-4-1",48,381,469,81,12,4,8,548,12,6,15,15,1,10,16,51,"2","0","https://fbref.com/en/matches/371ae7de/Monaco-Bordeaux-November-1-2020-Ligue-1"
"Ligue 1","2020-09-20","Ligue 1 (Matchweek 4)","Strasbourg","4-1-2-1-2",58,513,622,82,10,8,27,710,16,7,12,9,2,2,23,111,"1","0","Dijon","4-3-3",42,361,456,79,16,2,15,553,11,11,7,31,1,10,15,86,"1","0","https://fbref.com/en/matches/5e509d7e/Strasbourg-Dijon-September-20-2020-Ligue-1"
"Ligue 1","2021-04-04","Ligue 1 (Matchweek 31)","Nîmes","4-1-4-1",53,377,482,78,12,5,12,610,22,8,16,17,2,6,36,84,"5","0","Saint-Étienne","4-1-4-1",47,313,422,74,19,3,19,567,23,14,19,20,1,9,26,86,"2","0","https://fbref.com/en/matches/4f5cf422/Nimes-Saint-Etienne-April-4-2021-Ligue-1"
"Ligue 1","2021-02-28","Ligue 1 (Matchweek 27)","Marseille","4-2-3-1",52,430,521,83,13,7,23,638,15,15,13,18,0,8,12,50,"4","0","Lyon","4-3-3",48,382,477,80,11,2,15,581,9,11,15,24,7,6,26,50,"5","1","https://fbref.com/en/matches/46581524/Choc-des-Olympiques-Marseille-Lyon-February-28-2021-Ligue-1"
"Ligue 1","2021-03-03","Ligue 1 (Matchweek 28)","Brest","4-4-2",49,433,520,83,17,3,15,634,10,16,40,33,0,7,17,85,"3","0","Dijon","4-2-3-1",51,425,538,79,13,5,28,626,14,11,12,11,0,7,14,99,"1","0","https://fbref.com/en/matches/a5a70664/Brest-Dijon-March-3-2021-Ligue-1"
"Ligue 1","2021-02-14","Ligue 1 (Matchweek 25)","Dijon","4-2-3-1",50,391,524,75,17,3,15,622,15,12,29,14,1,6,25,81,"4","1","Nîmes","4-1-4-1",50,379,516,73,13,0,8,623,22,6,19,21,4,12,27,81,"1","0","https://fbref.com/en/matches/8382916d/Dijon-Nimes-February-14-2021-Ligue-1"
"Ligue 1","2021-05-23","Ligue 1 (Matchweek 38)","Nantes","4-4-2",49,299,415,72,8,9,28,527,19,7,28,19,1,4,26,77,"2","0","Montpellier","4-3-3",51,320,430,74,11,5,21,566,25,11,22,28,1,13,23,89,"2","0","https://fbref.com/en/matches/3a8d6a94/Nantes-Montpellier-May-23-2021-Ligue-1"
"Ligue 1","2020-12-05","Ligue 1 (Matchweek 13)","Montpellier","4-3-3",35,295,392,75,12,3,16,522,21,13,14,14,1,9,15,64,"1","0","Paris Saint-Germain","5-3-2",65,625,714,88,14,3,14,835,18,13,17,13,2,8,15,37,"3","0","https://fbref.com/en/matches/52a2e13f/Montpellier-Paris-Saint-Germain-December-5-2020-Ligue-1"
"Ligue 1","2021-05-01","Ligue 1 (Matchweek 35)","Lille","4-4-2",55,576,656,88,9,5,14,744,13,7,9,13,2,2,18,59,"2","0","Nice","4-1-4-1",45,450,534,84,12,1,13,609,14,17,5,10,2,8,21,45,"4","1","https://fbref.com/en/matches/6a9a2087/Lille-Nice-May-1-2021-Ligue-1"
"Ligue 1","2021-04-11","Ligue 1 (Matchweek 32)","Brest","4-4-2",63,465,580,80,15,9,36,721,14,15,32,12,1,5,22,82,"4","0","Nîmes","4-1-4-1",37,225,336,67,16,2,7,475,10,13,18,37,2,18,18,80,"1","0","https://fbref.com/en/matches/f07ab6e3/Brest-Nimes-April-11-2021-Ligue-1"
"Ligue 1","2020-10-18","Ligue 1 (Matchweek 7)","Saint-Étienne","3-4-1-2",46,381,480,79,15,7,27,585,18,12,10,8,2,6,19,77,"2","0","Nice","3-4-3",54,459,568,81,10,3,10,681,27,10,5,24,1,10,27,69,"5","0","https://fbref.com/en/matches/bf718082/Saint-Etienne-Nice-October-18-2020-Ligue-1"
"Ligue 1","2020-10-03","Ligue 1 (Matchweek 6)","Lens","3-4-1-2",66,477,578,83,23,12,28,679,25,5,26,8,2,3,21,95,"1","0","Saint-Étienne","4-1-4-1",34,220,307,72,10,0,5,420,13,8,14,23,0,11,25,61,"1","2","https://fbref.com/en/matches/d2f273bc/Lens-Saint-Etienne-October-3-2020-Ligue-1"
"Ligue 1","2021-04-09","Ligue 1 (Matchweek 32)","Metz","3-4-3",50,351,455,77,16,10,21,587,23,7,12,19,0,3,18,76,"2","0","Lille","4-4-2",50,343,454,76,13,2,13,572,25,8,13,25,2,10,27,55,"2","0","https://fbref.com/en/matches/be261d66/Metz-Lille-April-9-2021-Ligue-1"
"Ligue 1","2021-01-24","Ligue 1 (Matchweek 21)","Saint-Étienne","4-1-2-1-2",40,281,387,73,13,1,7,481,14,10,9,13,2,7,24,47,"3","0","Lyon","4-3-3",60,481,577,83,9,8,22,663,8,12,14,9,1,6,35,81,"1","0","https://fbref.com/en/matches/f0d4e4fc/Saint-Etienne-Lyon-January-24-2021-Ligue-1"
"Ligue 1","2021-01-06","Ligue 1 (Matchweek 18)","Reims","4-1-4-1",57,481,584,82,13,7,21,698,15,22,18,15,1,4,25,59,"2","0","Dijon","4-2-3-1",43,332,445,75,8,5,16,557,22,14,11,19,0,6,24,71,"3","0","https://fbref.com/en/matches/170fb6b5/Reims-Dijon-January-6-2021-Ligue-1"
"Ligue 1","2021-02-24","Ligue 1 (Matchweek 21)","Nîmes","4-1-4-1",49,388,504,77,10,4,20,628,19,12,14,22,1,11,21,81,"2","0","Lorient","4-3-3",51,423,526,80,14,7,23,653,28,9,11,20,0,6,24,61,"4","0","https://fbref.com/en/matches/dda09113/Nimes-Lorient-February-24-2021-Ligue-1"
"Ligue 1","2020-11-08","Ligue 1 (Matchweek 10)","Lyon","4-3-3",60,397,498,80,19,3,7,642,20,10,24,18,3,4,35,46,"5","0","Saint-Étienne","4-4-2",40,221,333,66,19,5,17,459,31,18,9,8,0,10,24,77,"3","0","https://fbref.com/en/matches/16a2ea79/Lyon-Saint-Etienne-November-8-2020-Ligue-1"
"Ligue 1","2020-11-08","Ligue 1 (Matchweek 10)","Metz","4-2-3-1",45,348,432,81,19,5,25,529,13,7,19,17,1,6,23,67,"2","0","Dijon","4-2-3-1",55,430,520,83,12,6,15,621,14,5,20,18,0,9,17,60,"1","0","https://fbref.com/en/matches/3262d1d8/Metz-Dijon-November-8-2020-Ligue-1"
"Ligue 1","2021-03-03","Ligue 1 (Matchweek 28)","Bordeaux","3-4-3",44,393,486,81,8,8,23,585,22,11,11,4,2,6,14,75,"3","0","Paris Saint-Germain","4-2-3-1",56,545,630,87,15,1,8,725,19,9,13,17,4,11,19,57,"3","0","https://fbref.com/en/matches/562fc539/Bordeaux-Paris-Saint-Germain-March-3-2021-Ligue-1"
"Ligue 1","2020-08-22","Ligue 1 (Matchweek 1)","Dijon","4-3-3",54,491,572,86,15,3,10,685,13,5,20,22,2,9,26,62,"0","0","Angers","4-1-4-1",46,411,491,84,8,9,26,599,11,10,6,26,1,5,19,70,"0","0","https://fbref.com/en/matches/9cbccb37/Dijon-Angers-August-22-2020-Ligue-1"
"Ligue 1","2020-11-01","Ligue 1 (Matchweek 9)","Angers","4-2-3-1",52,437,537,81,18,9,29,635,22,4,11,9,0,2,25,51,"5","0","Nice","5-4-1",48,407,501,81,12,5,13,623,22,11,13,28,1,5,19,67,"2","0","https://fbref.com/en/matches/3f3f4cf5/Angers-Nice-November-1-2020-Ligue-1"
"Ligue 1","2021-05-16","Ligue 1 (Matchweek 37)","Dijon","5-3-2",71,612,728,84,12,3,15,821,18,8,19,19,1,11,36,88,"2","0","Nantes","4-4-2",29,204,303,67,10,6,17,424,20,8,16,22,1,6,19,65,"1","0","https://fbref.com/en/matches/5b0be36c/Dijon-Nantes-May-16-2021-Ligue-1"
"Ligue 1","2020-12-20","Ligue 1 (Matchweek 16)","Nantes","4-1-4-1",60,491,632,78,16,5,23,766,25,8,19,20,0,11,20,71,"3","0","Angers","4-2-3-1",40,289,427,68,13,6,23,565,19,21,28,24,0,4,27,91,"0","0","https://fbref.com/en/matches/da22205e/Nantes-Angers-December-20-2020-Ligue-1"
"Ligue 1","2020-12-04","Ligue 1 (Matchweek 13)","Nîmes","4-4-2",32,223,323,69,11,1,8,437,10,12,12,16,2,6,14,68,"4","1","Marseille","4-1-2-1-2",68,571,686,83,18,8,23,773,13,9,18,7,4,8,17,82,"4","0","https://fbref.com/en/matches/a0106768/Nimes-Marseille-December-4-2020-Ligue-1"
"Ligue 1","2020-12-23","Ligue 1 (Matchweek 17)","Nice","3-4-3",43,387,474,82,11,0,5,561,9,11,8,22,1,14,26,62,"3","1","Lorient","4-1-4-1",57,545,636,86,13,10,33,727,18,13,6,5,0,1,16,54,"4","0","https://fbref.com/en/matches/e8fea7ca/Nice-Lorient-December-23-2020-Ligue-1"
"Ligue 1","2021-02-17","Ligue 1 (Matchweek 11)","Marseille","4-2-3-1",45,367,479,77,10,5,20,588,25,13,13,18,1,7,25,81,"2","0","Nice","4-1-4-1",55,485,582,83,13,3,15,695,8,12,16,23,2,2,20,41,"1","0","https://fbref.com/en/matches/1380e4f4/Marseille-Nice-February-17-2021-Ligue-1"
"Ligue 1","2021-02-28","Ligue 1 (Matchweek 27)","Angers","4-2-3-1",40,215,332,65,16,6,16,425,16,6,14,29,1,10,23,69,"0","0","Lens","3-4-1-2",60,397,503,79,15,11,31,599,18,14,15,8,3,3,19,63,"0","0","https://fbref.com/en/matches/f1956473/Angers-Lens-February-28-2021-Ligue-1"
"Ligue 1","2020-12-19","Ligue 1 (Matchweek 16)","Marseille","4-2-3-1",70,614,714,86,11,7,24,815,24,12,12,7,1,2,30,57,"1","0","Reims","4-5-1",30,216,305,71,11,3,6,429,25,10,10,31,2,6,24,71,"3","0","https://fbref.com/en/matches/bea6f7ea/Marseille-Reims-December-19-2020-Ligue-1"
"Ligue 1","2021-04-25","Ligue 1 (Matchweek 34)","Lens","3-5-2",44,305,405,75,14,4,9,530,20,12,12,34,1,12,30,68,"1","1","Nîmes","4-1-4-1",56,414,518,80,15,6,25,630,17,12,12,5,1,5,27,68,"2","0","https://fbref.com/en/matches/986bbf2c/Lens-Nimes-April-25-2021-Ligue-1"
"Ligue 1","2021-01-31","Ligue 1 (Matchweek 22)","Lorient","5-4-1",35,238,322,74,15,7,19,447,21,18,4,24,1,9,12,58,"4","0","Paris Saint-Germain","4-4-2",65,499,595,84,9,9,26,695,13,5,7,14,0,8,21,40,"2","0","https://fbref.com/en/matches/0439be7e/Lorient-Paris-Saint-Germain-January-31-2021-Ligue-1"
"Ligue 1","2021-01-09","Ligue 1 (Matchweek 19)","Bordeaux","4-2-3-1",49,424,531,80,10,5,13,658,18,10,19,14,1,6,21,79,"2","0","Lorient","4-3-3",51,450,561,80,10,3,16,675,19,15,12,16,4,9,16,77,"0","0","https://fbref.com/en/matches/7adc2a05/Bordeaux-Lorient-January-9-2021-Ligue-1"
"Ligue 1","2021-02-03","Ligue 1 (Matchweek 23)","Bordeaux","4-2-3-1",54,512,588,87,8,1,12,684,11,9,12,15,0,3,21,52,"1","0","Lille","4-4-2",46,420,511,82,17,2,11,593,16,10,8,11,1,6,19,63,"2","0","https://fbref.com/en/matches/cbaa8ed9/Bordeaux-Lille-February-3-2021-Ligue-1"
"Ligue 1","2020-12-16","Ligue 1 (Matchweek 15)","Dijon","4-2-3-1",47,362,457,79,21,5,13,556,9,21,9,20,0,6,20,74,"0","0","Lille","4-4-1-1",53,418,522,80,8,4,13,607,15,17,16,8,2,7,21,65,"0","0","https://fbref.com/en/matches/1be4c827/Dijon-Lille-December-16-2020-Ligue-1"
"Ligue 1","2020-09-16","Ligue 1 (Matchweek 1)","Paris Saint-Germain","4-3-3",71,591,699,85,8,8,31,786,12,9,15,10,1,4,25,63,"4","1","Metz","3-4-1-2",29,190,285,67,6,2,9,400,16,13,17,29,3,18,18,78,"2","0","https://fbref.com/en/matches/c5bf1d57/Paris-Saint-Germain-Metz-September-16-2020-Ligue-1"
"Ligue 1","2021-01-31","Ligue 1 (Matchweek 22)","Angers","4-2-3-1",40,336,431,78,9,4,20,548,23,15,11,18,1,7,16,65,"1","0","Nîmes","4-1-4-1",60,558,653,85,7,8,19,760,18,7,7,15,2,6,25,73,"3","0","https://fbref.com/en/matches/d0799ee9/Angers-Nimes-January-31-2021-Ligue-1"
"Ligue 1","2021-02-21","Ligue 1 (Matchweek 26)","Montpellier","4-1-4-1",35,266,353,75,10,3,10,460,12,13,9,21,0,12,18,73,"1","0","Rennes","4-3-3",65,553,644,86,12,6,28,733,11,5,13,10,1,11,18,51,"2","0","https://fbref.com/en/matches/878465f3/Montpellier-Rennes-February-21-2021-Ligue-1"
"Ligue 1","2021-01-20","Ligue 1 (Matchweek 9)","Marseille","4-2-3-1",47,381,490,78,13,3,14,593,16,14,19,21,0,7,32,65,"5","0","Lens","3-4-1-2",53,464,562,83,12,9,24,689,23,16,13,15,3,5,20,58,"3","0","https://fbref.com/en/matches/9f341fc9/Marseille-Lens-January-20-2021-Ligue-1"
"Ligue 1","2020-09-13","Ligue 1 (Matchweek 3)","Paris Saint-Germain","4-3-3",65,499,589,85,17,4,27,701,19,5,12,7,4,3,24,47,"7","3","Marseille","4-3-3",35,226,316,72,19,2,9,439,19,11,16,29,3,15,23,64,"9","2","https://fbref.com/en/matches/84e1075c/Paris-Saint-Germain-Marseille-September-13-2020-Ligue-1"
"Ligue 1","2020-09-27","Ligue 1 (Matchweek 5)","Monaco","4-3-3",57,463,576,80,11,6,16,675,18,9,10,21,3,3,23,79,"4","2","Strasbourg","4-1-2-1-2",43,338,441,77,12,2,25,543,13,19,13,18,5,6,25,82,"1","0","https://fbref.com/en/matches/6901ecbc/Monaco-Strasbourg-September-27-2020-Ligue-1"
"Ligue 1","2020-09-13","Ligue 1 (Matchweek 3)","Angers","4-1-4-1",58,502,587,86,12,1,17,688,8,6,14,15,2,9,20,60,"5","1","Reims","4-4-2",42,346,433,80,12,2,11,541,15,14,16,20,0,15,17,62,"2","1","https://fbref.com/en/matches/a1237c63/Angers-Reims-September-13-2020-Ligue-1"
"Ligue 1","2021-02-14","Ligue 1 (Matchweek 25)","Monaco","4-4-2",70,659,792,83,13,7,31,886,21,17,14,4,2,3,41,83,"3","0","Lorient","5-4-1",30,227,332,68,13,1,3,466,16,18,11,47,0,8,15,64,"3","0","https://fbref.com/en/matches/6c45a288/Monaco-Lorient-February-14-2021-Ligue-1"
"Ligue 1","2021-01-06","Ligue 1 (Matchweek 18)","Lorient","4-2-3-1",41,340,434,78,9,5,15,552,11,15,13,15,2,3,22,49,"1","1","Monaco","4-4-2",59,519,613,85,9,8,20,736,20,15,14,20,1,5,11,47,"3","0","https://fbref.com/en/matches/fb3cebfb/Lorient-Monaco-January-6-2021-Ligue-1"
"Ligue 1","2021-01-30","Ligue 1 (Matchweek 22)","Montpellier","5-3-2",56,360,479,75,15,12,40,576,8,10,22,9,3,5,29,84,"4","0","Lens","3-4-1-2",44,279,373,75,17,3,10,513,16,18,20,55,0,10,13,70,"4","0","https://fbref.com/en/matches/93d96e5c/Montpellier-Lens-January-30-2021-Ligue-1"
"Ligue 1","2020-10-16","Ligue 1 (Matchweek 7)","Nîmes","4-3-3",25,165,256,64,10,1,7,370,12,13,9,22,1,17,23,63,"1","1","Paris Saint-Germain","4-3-3",75,661,749,88,12,9,25,845,11,9,20,8,0,3,14,36,"2","0","https://fbref.com/en/matches/5fe3d8ce/Nimes-Paris-Saint-Germain-October-16-2020-Ligue-1"
"Ligue 1","2020-12-13","Ligue 1 (Matchweek 14)","Brest","4-4-2",51,416,524,79,12,3,13,605,11,8,17,18,1,11,21,80,"1","0","Reims","4-4-2",49,399,494,81,11,3,18,592,11,12,9,11,3,10,17,77,"1","0","https://fbref.com/en/matches/8757c51f/Brest-Reims-December-13-2020-Ligue-1"
"Ligue 1","2020-10-24","Ligue 1 (Matchweek 8)","Paris Saint-Germain","4-3-3",55,510,567,90,12,4,12,672,21,11,8,18,2,8,11,33,"0","0","Dijon","4-3-3",45,394,458,86,18,10,24,548,15,12,4,9,0,8,9,46,"2","0","https://fbref.com/en/matches/685d28aa/Paris-Saint-Germain-Dijon-October-24-2020-Ligue-1"
"Ligue 1","2021-04-18","Ligue 1 (Matchweek 33)","Nantes","4-2-3-1",49,399,520,77,16,5,21,642,22,9,14,12,2,5,21,80,"0","0","Lyon","4-2-3-1",51,414,538,77,10,4,12,664,19,7,21,23,1,6,28,82,"1","0","https://fbref.com/en/matches/a2b60b56/Nantes-Lyon-April-18-2021-Ligue-1"
"Ligue 1","2020-09-12","Ligue 1 (Matchweek 3)","Saint-Étienne","4-2-3-1",49,304,412,74,13,6,23,537,18,12,21,21,3,5,35,65,"1","0","Strasbourg","5-4-1",51,321,432,74,19,3,10,540,13,8,22,22,0,8,34,87,"3","0","https://fbref.com/en/matches/b9da15cc/Saint-Etienne-Strasbourg-September-12-2020-Ligue-1"
"Ligue 1","2021-01-31","Ligue 1 (Matchweek 22)","Nantes","4-1-4-1",33,230,332,69,11,2,13,463,18,21,8,19,3,7,20,61,"5","1","Monaco","3-4-3",67,569,689,83,14,8,22,785,20,16,17,11,3,5,25,68,"3","0","https://fbref.com/en/matches/e1e4471a/Nantes-Monaco-January-31-2021-Ligue-1"
"Ligue 1","2021-05-09","Ligue 1 (Matchweek 36)","Angers","4-2-3-1",44,414,502,82,8,1,5,608,19,12,4,10,2,6,20,54,"0","0","Dijon","4-2-3-1",56,532,630,84,11,4,11,726,12,12,15,9,1,4,26,50,"0","0","https://fbref.com/en/matches/69721055/Angers-Dijon-May-9-2021-Ligue-1"
"Ligue 1","2020-12-23","Ligue 1 (Matchweek 17)","Angers","4-2-3-1",31,204,294,69,14,2,20,415,10,11,13,20,2,6,29,61,"2","0","Marseille","4-2-3-1",69,529,650,81,14,8,19,748,23,7,14,17,1,7,22,58,"4","0","https://fbref.com/en/matches/c145b8a8/Angers-Marseille-December-23-2020-Ligue-1"
"Ligue 1","2021-05-16","Ligue 1 (Matchweek 37)","Marseille","4-4-2",53,510,575,89,16,3,13,674,25,11,5,10,2,5,12,47,"3","0","Angers","4-2-3-1",47,445,517,86,12,4,10,608,8,7,4,12,2,7,17,57,"2","0","https://fbref.com/en/matches/da6ea060/Marseille-Angers-May-16-2021-Ligue-1"
"Ligue 1","2020-12-06","Ligue 1 (Matchweek 13)","Angers","4-2-3-1",48,364,491,74,13,2,9,656,24,9,24,35,1,14,27,95,"3","0","Lorient","4-3-3",52,399,532,75,11,12,32,678,27,15,19,13,0,6,21,91,"0","0","https://fbref.com/en/matches/2053773e/Angers-Lorient-December-6-2020-Ligue-1"
"Ligue 1","2021-04-10","Ligue 1 (Matchweek 32)","Strasbourg","4-2-3-1",37,308,403,76,8,5,20,503,24,16,7,8,4,9,21,92,"0","0","Paris Saint-Germain","4-2-3-1",63,584,674,87,6,4,14,789,20,10,10,15,0,7,20,60,"1","0","https://fbref.com/en/matches/3d39e7ef/Strasbourg-Paris-Saint-Germain-April-10-2021-Ligue-1"
"Ligue 1","2020-12-23","Ligue 1 (Matchweek 17)","Nîmes","4-2-3-1",46,311,425,73,10,7,21,528,15,11,21,13,3,8,21,73,"2","1","Dijon","4-2-3-1",54,391,497,79,11,3,17,601,14,5,25,22,5,9,24,84,"2","0","https://fbref.com/en/matches/d2b80896/Nimes-Dijon-December-23-2020-Ligue-1"
"Ligue 1","2021-05-09","Ligue 1 (Matchweek 36)","Saint-Étienne","4-4-2",45,262,355,74,22,10,17,476,15,9,7,20,2,8,20,77,"1","0","Marseille","3-1-4-2",55,333,438,76,12,4,21,544,19,6,14,18,3,8,25,68,"3","0","https://fbref.com/en/matches/73ac123f/Saint-Etienne-Marseille-May-9-2021-Ligue-1"
"Ligue 1","2020-11-22","Ligue 1 (Matchweek 11)","Dijon","4-2-3-1",53,454,572,79,15,8,22,688,19,14,21,16,1,6,32,96,"2","0","Lens","3-4-3",47,389,501,78,7,6,19,628,19,23,23,22,1,4,17,73,"0","0","https://fbref.com/en/matches/42b0839c/Dijon-Lens-November-22-2020-Ligue-1"
"Ligue 1","2020-10-18","Ligue 1 (Matchweek 7)","Angers","4-1-4-1",47,360,475,76,18,2,17,580,22,12,20,16,2,8,25,68,"4","0","Metz","4-2-3-1",53,431,541,80,13,5,17,665,29,17,14,17,1,4,25,80,"2","0","https://fbref.com/en/matches/36193c0a/Angers-Metz-October-18-2020-Ligue-1"
"Ligue 1","2020-09-27","Ligue 1 (Matchweek 5)","Reims","4-1-4-1",36,326,396,82,11,3,14,488,11,18,4,19,1,19,8,44,"2","0","Paris Saint-Germain","4-1-4-1",64,638,715,89,10,7,19,801,14,7,1,8,1,7,9,45,"2","0","https://fbref.com/en/matches/61cf0b59/Reims-Paris-Saint-Germain-September-27-2020-Ligue-1"
"Ligue 1","2021-03-13","Ligue 1 (Matchweek 29)","Angers","4-2-3-1",54,447,588,76,8,6,18,700,22,9,10,14,2,5,36,94,"1","0","Saint-Étienne","3-4-1-2",46,366,495,74,14,3,14,642,31,18,15,25,3,4,23,95,"2","0","https://fbref.com/en/matches/b8bde00b/Angers-Saint-Etienne-March-13-2021-Ligue-1"
"Ligue 1","2020-10-18","Ligue 1 (Matchweek 7)","Nantes","4-2-3-1",40,263,383,69,15,2,10,486,20,12,27,12,6,12,18,69,"3","0","Brest","4-2-3-1",60,457,575,79,15,6,20,685,17,15,29,5,3,3,27,93,"2","0","https://fbref.com/en/matches/5c2b565a/Nantes-Brest-October-18-2020-Ligue-1"
"Ligue 1","2021-03-21","Ligue 1 (Matchweek 30)","Strasbourg","3-5-1-1",60,399,535,75,10,12,32,631,8,4,31,16,0,9,36,103,"2","0","Lens","3-4-1-2",40,264,361,73,10,7,15,496,10,8,20,41,1,10,18,62,"5","0","https://fbref.com/en/matches/c22925df/Strasbourg-Lens-March-21-2021-Ligue-1"
"Ligue 1","2020-08-23","Ligue 1 (Matchweek 1)","Monaco","4-3-3",75,700,794,88,8,8,36,899,23,11,20,5,0,9,17,69,"1","0","Reims","4-4-2",25,180,260,69,14,1,6,377,24,11,12,24,0,18,17,65,"3","0","https://fbref.com/en/matches/b3bddcc0/Monaco-Reims-August-23-2020-Ligue-1"
"Ligue 1","2021-03-14","Ligue 1 (Matchweek 29)","Monaco","3-4-3",63,591,706,84,11,6,19,814,24,6,12,12,4,3,27,74,"3","0","Lille","4-2-3-1",37,319,420,76,11,2,11,539,16,7,9,24,1,8,27,60,"3","0","https://fbref.com/en/matches/ae299f0e/Monaco-Lille-March-14-2021-Ligue-1"
"Ligue 1","2020-10-25","Ligue 1 (Matchweek 8)","Metz","4-3-3",43,257,375,69,11,5,16,503,22,22,20,21,1,5,31,80,"3","0","Saint-Étienne","4-2-3-1",57,388,503,77,18,3,19,639,21,15,25,21,1,6,36,67,"3","0","https://fbref.com/en/matches/e20f9399/Metz-Saint-Etienne-October-25-2020-Ligue-1"
"Ligue 1","2021-03-14","Ligue 1 (Matchweek 29)","Nîmes","4-1-4-1",39,199,319,62,11,5,14,450,22,10,14,37,1,10,24,73,"2","0","Montpellier","4-1-4-1",61,367,489,75,19,7,42,601,13,14,29,21,5,2,39,100,"0","0","https://fbref.com/en/matches/efcf3d10/Nimes-Montpellier-March-14-2021-Ligue-1"
"Ligue 1","2020-09-13","Ligue 1 (Matchweek 3)","Lille","4-4-2",61,491,612,80,12,8,24,702,22,15,25,12,1,6,21,62,"4","0","Metz","5-4-1",39,276,384,72,14,3,18,508,23,19,26,27,2,7,17,84,"4","0","https://fbref.com/en/matches/99507b5a/Lille-Metz-September-13-2020-Ligue-1"
"Ligue 1","2021-01-22","Ligue 1 (Matchweek 21)","Paris Saint-Germain","4-2-3-1",72,577,657,88,16,7,12,761,16,8,12,7,3,4,19,36,"2","0","Montpellier","4-4-1-1",28,176,261,67,12,1,3,372,16,13,7,13,1,15,18,68,"1","1","https://fbref.com/en/matches/d47d95ab/Paris-Saint-Germain-Montpellier-January-22-2021-Ligue-1"
"Ligue 1","2020-12-23","Ligue 1 (Matchweek 17)","Montpellier","4-2-2-2",47,359,457,79,13,6,29,551,13,5,14,10,0,4,20,71,"3","0","Lille","4-4-2",53,426,510,84,11,4,9,623,12,16,14,24,2,8,13,83,"2","0","https://fbref.com/en/matches/18198e56/Montpellier-Lille-December-23-2020-Ligue-1"
"Ligue 1","2021-02-26","Ligue 1 (Matchweek 27)","Rennes","4-3-3",61,508,593,86,17,6,21,692,16,7,15,9,2,7,15,60,"0","0","Nice","4-4-2",39,285,375,76,18,1,11,472,10,6,12,19,1,6,29,55,"2","0","https://fbref.com/en/matches/33ef08af/Rennes-Nice-February-26-2021-Ligue-1"
"Ligue 1","2020-12-13","Ligue 1 (Matchweek 14)","Nantes","4-3-3",38,256,387,66,11,4,19,513,15,18,21,30,0,7,27,79,"2","0","Dijon","4-2-3-1",62,513,640,80,16,4,29,750,10,17,10,9,3,6,30,84,"2","0","https://fbref.com/en/matches/fdd2cb11/Nantes-Dijon-December-13-2020-Ligue-1"
"Ligue 1","2021-02-20","Ligue 1 (Matchweek 26)","Nantes","4-4-2",35,215,348,62,11,2,15,448,12,10,16,20,2,6,31,88,"4","0","Marseille","4-2-3-1",65,514,659,78,15,1,12,752,15,9,20,19,3,10,38,82,"1","1","https://fbref.com/en/matches/06e21793/Nantes-Marseille-February-20-2021-Ligue-1"
"Ligue 1","2021-01-24","Ligue 1 (Matchweek 21)","Metz","3-4-1-2",43,317,395,80,15,4,15,518,24,16,20,27,1,13,14,75,"3","0","Nantes","4-4-2",57,411,515,80,15,6,30,601,17,7,20,11,4,4,24,52,"1","0","https://fbref.com/en/matches/43511ac5/Metz-Nantes-January-24-2021-Ligue-1"
