Match_Goal_Key,Match,Team,Player_Name,Minute,Type_Of_Goal
116412,8415,107,Dodi Lukebakio,88,Penalty
116413,8287,96,Manuel Gulde,19,Normal
116426,8390,104,Emil Forsberg,17,Normal
116427,8390,104,Yussuf Poulsen,27,Normal
116429,8390,104,Yussuf Poulsen,56,Normal
116431,8390,104,Yussuf Poulsen,62,Normal
116432,8390,104,Amadou Haidara,64,Normal
116440,8365,92,John Brooks,54,Normal
116443,8365,100,Max Kruse,74,Normal
116447,8503,105,Jadon Sancho,3,Normal
116448,8503,105,Marco Reus,23,Normal
116449,8503,105,Paco Alcácer,25,Normal
116456,8503,105,Maximilian Philipp,85,Normal
116459,8239,102,Luka Jović,61,Normal
116461,8239,102,Luka Jović,73,Normal
116463,8239,102,Sébastien Haller,80,Normal
116468,8463,92,Wout Weghorst,21,Normal
116470,8463,92,Wout Weghorst,37,Normal
116471,8463,92,Robin Knoche,41,Normal
116474,8463,92,Wout Weghorst,55,Normal
116476,8463,92,Daniel Ginczek,57,Normal
116477,8463,92,Elvis Rexhbeçaj,60,Normal
116482,8463,103,Julian Schieber,82,Normal
116483,8463,92,Josip Brekalo,85,Normal
116484,8463,92,Kevin Danso,89,OG
116486,8448,100,Johannes Eggestein,39,Normal
116499,8398,102,Ante Rebić,13,Normal
116500,8398,95,Suat Serdar,21,Normal
116511,8398,102,Luka Jović,90+9,Penalty
116512,8298,97,Alassane Pléa,37,Normal
116520,8248,98,Bobby Wood,1,Normal
116521,8248,97,Thorgan Hazard,7,Normal
116523,8248,97,Michael Lang,44,Normal
116526,8248,97,Lars Stindl,58,Normal
116530,8248,97,Denis Zakaria,77,Normal
116534,8258,100,Kevin Möhwald,20,Normal
116535,8258,107,Dodi Lukebakio,43,Penalty
116545,8258,100,Martin Harnik,71,Normal
116547,8258,100,Josh Sargent,78,Normal
116551,8462,100,Milot Rashica,35,Penalty
116556,8462,104,Unknown,54,Penalty
116561,8462,104,Nordi Mukiele,86,Normal
116563,8462,100,Claudio Pizarro,88,Normal
116565,8504,99,Unknown,7,Penalty
116566,8504,98,Florent Muslija,25,Normal
116567,8504,99,Lars Bender,34,Normal
116569,8504,98,Felipe,54,Normal
116580,8504,99,Karim Bellarabi,90+4,Normal
116581,8402,108,Unknown,45+2,Penalty
116588,8402,108,Yuya Kubo,82,Normal
116589,8402,95,Matija Nastasić,85,Normal
116591,8325,93,Andrej Kramarić,15,Penalty
116595,8325,107,Rouwen Hennings,46,Normal
116622,8245,93,Kerem Demirbay,1,Normal
116623,8245,93,Andrej Kramarić,10,Normal
116624,8245,90,Vedad Ibišević,13,Normal
116626,8245,93,Ermin Bičakčić,55,Normal
116629,8245,90,Mathew Leckie,71,Normal
116633,8245,90,Valentino Lazaro,87,Normal
116636,8368,96,Nils Petersen,27,Normal
116644,8368,90,Vedad Ibišević,76,Normal
116645,8368,96,Vedad Ibišević,80,OG
116650,8387,108,Mikael Ishak,52,Normal
116657,8387,108,Matheus Pereira,88,Normal
116658,8387,108,Eduard Löwen,90+1,Normal
116659,8318,89,Leon Goretzka,37,Normal
116661,8318,89,Robert Lewandowski,62,Normal
116663,8318,89,Thomas Müller,76,Normal
116669,8317,99,Leon Bailey,24,Normal
116670,8317,92,Ramazan Özcan,36,OG
116672,8317,92,Wout Weghorst,55,Normal
116674,8317,92,Renato Steffen,60,Normal
116684,8377,104,Timo Werner,14,Normal
116693,8388,100,Milot Rashica,3,Normal
116695,8388,100,Max Kruse,36,Normal
116697,8388,91,Robin Quaison,52,Normal
116699,8388,100,Max Kruse,63,Normal
116704,8232,97,Alassane Pléa,39,Normal
116706,8232,97,Alassane Pléa,48,Normal
116707,8232,97,Alassane Pléa,52,Normal
116708,8232,100,Nuri Şahin,59,Normal
116715,8299,91,Santiago Ascacíbar,22,OG
116716,8299,91,Jean-Philippe Mateta,28,Normal
116720,8299,91,Alexander Hack,72,Normal
116723,8299,101,Nicolás González,83,Normal
116725,8299,101,Marc-Oliver Kempf,85,Normal
116731,8394,98,Hendrik Weydandt,30,Normal
116732,8394,92,Renato Steffen,32,Normal
116735,8394,92,Renato Steffen,71,Normal
116737,8394,92,Jérôme Roussillon,78,Normal
116741,8251,89,Serge Gnabry,20,Normal
116742,8251,100,Yuya Osako,33,Normal
116745,8251,89,Serge Gnabry,50,Normal
116757,8296,102,Sébastien Haller,36,Normal
116758,8296,102,Ante Rebić,40,Normal
116759,8296,102,Luka Jović,45,Normal
116763,8296,96,Nils Petersen,69,Normal
116768,8431,107,Benito Raman,1,Normal
116769,8431,107,Kenan Karaman,22,Normal
116771,8431,100,Max Kruse,28,Penalty
116776,8431,107,Rouwen Hennings,56,Normal
116780,8431,107,Markus Suttner,73,Normal
116784,8315,96,Dominique Heintz,36,Normal
116789,8315,93,Ádám Szalai,50,Normal
116791,8315,93,Ádám Szalai,63,Normal
116795,8315,93,Andrej Kramarić,90+4,Normal
116798,8507,100,Maximilian Eggestein,43,Normal
116804,8507,100,Maximilian Eggestein,66,Normal
116809,8375,96,Vincenzo Grifo,10,Normal
116810,8375,97,Alassane Pléa,16,Normal
116820,8446,99,Kai Havertz,2,Normal
116821,8446,99,Julian Brandt,13,Normal
116822,8446,102,Filip Kostić,14,Normal
116823,8446,99,Lucas Alario,23,Normal
116824,8446,99,Charles Aránguiz,28,Normal
116825,8446,99,Lucas Alario,34,Normal
116826,8446,99,Martin Hinteregger,36,OG
116837,8236,101,Timo Baumgartl,68,Normal
116841,8236,101,Erik Thommy,82,Normal
116847,8276,97,Unknown,45,Penalty
116849,8276,97,Thorgan Hazard,47,Normal
116856,8276,97,Alassane Pléa,86,Normal
116859,8238,104,Yussuf Poulsen,27,Normal
116863,8238,104,Lukas Klostermann,68,Normal
116866,8238,104,Yussuf Poulsen,85,Normal
116869,8440,92,Felix Klaus,38,Normal
116874,8440,92,Marcel Tisserand,78,Normal
116879,8319,107,Matthias Zimmermann,47,Normal
116881,8319,104,Jean-Kévin Augustin,68,Normal
116891,8373,99,Kevin Volland,13,Normal
116893,8373,99,Kevin Volland,28,Normal
116895,8373,98,Jonathas,51,Normal
116899,8373,98,Mitchell Weiser,73,OG
116901,8373,99,Kai Havertz,87,Normal
116909,8216,98,Hendrik Weydandt,76,Normal
116911,8216,100,Theodor Gebre Selassie,85,Normal
116914,8466,97,Thorgan Hazard,29,Penalty
116915,8466,90,Vedad Ibišević,31,Normal
116916,8466,90,Valentino Lazaro,34,Normal
116920,8466,90,Vedad Ibišević,63,Normal
116921,8466,97,Alassane Pléa,67,Normal
116924,8466,90,Ondrej Duda,73,Normal
116930,8494,98,Bobby Wood,30,Normal
116931,8494,98,Bobby Wood,45+1,Normal
116934,8494,101,Mario Gómez,50,Normal
116940,8494,98,Ihlas Bebou,90+1,Normal
116942,8267,92,Daniel Ginczek,58,Normal
116950,8267,92,Josip Brekalo,90+3,Normal
116955,8220,91,Anthony Ujah,76,Normal
116961,8409,89,Kingsley Coman,15,Normal
116963,8409,89,Kingsley Coman,41,Normal
116965,8409,89,Serge Gnabry,55,Normal
116971,8409,107,Dodi Lukebakio,89,Penalty
116972,8409,89,Leon Goretzka,90+2,Normal
116973,8274,104,Yussuf Poulsen,14,Normal
116974,8274,104,Yussuf Poulsen,19,Normal
116976,8274,91,Karim Onisiwo,38,Normal
116984,8274,104,Timo Werner,74,Normal
116988,8274,104,Timo Werner,88,Normal
116990,8467,96,Roland Sallai,7,Normal
116991,8467,96,Nils Petersen,21,Normal
116992,8467,96,Unknown,21,Penalty
116996,8467,96,Mike Frantz,50,Normal
116997,8467,92,Admir Mehmedi,61,Normal
117004,8399,89,Mats Hummels,10,Normal
117005,8399,89,Robert Lewandowski,17,Normal
117007,8399,89,Javi Martínez,41,Normal
117008,8399,89,Serge Gnabry,43,Normal
117017,8399,89,Robert Lewandowski,89,Normal
117018,8457,99,Kai Havertz,28,Normal
117019,8457,90,Valentino Lazaro,34,Normal
117020,8457,99,Lucas Alario,38,Normal
117024,8457,99,Julian Brandt,54,Normal
117027,8457,99,Lucas Alario,72,Normal
117031,8457,99,Lucas Alario,88,Normal
117036,8254,93,Andrej Kramarić,59,Penalty
117042,8254,95,Nabil Bentaleb,73,Penalty
117055,8370,89,Serge Gnabry,34,Normal
117056,8370,89,Robert Lewandowski,37,Normal
117057,8370,89,James Rodríguez,52,Normal
117063,8370,89,Thomas Müller,76,Normal
117064,8370,89,Joshua Kimmich,82,Normal
117066,8370,89,Robert Lewandowski,85,Normal
117069,8309,100,Maximilian Eggestein,27,Normal
117070,8309,102,Ante Rebić,35,Normal
117074,8309,100,Martin Harnik,52,Normal
117079,8309,102,Sébastien Haller,68,Penalty
117088,8432,98,Hendrik Weydandt,66,Normal
117094,8311,104,Yussuf Poulsen,2,Normal
117095,8311,104,Ibrahima Konaté,9,Normal
117096,8311,104,Yussuf Poulsen,16,Normal
117100,8311,104,Konrad Laimer,68,Normal
117105,8255,104,Timo Werner,3,Normal
117108,8255,104,Timo Werner,45+1,Normal
117119,8250,90,Jordan Torunarigha,44,Normal
117127,8250,90,Vedad Ibišević,73,Normal
117133,8324,89,Leon Goretzka,41,Normal
117136,8324,99,Leon Bailey,53,Normal
117137,8324,99,Kevin Volland,63,Normal
117143,8324,99,Lucas Alario,87,Normal
117146,8275,102,Danny da Costa,28,Normal
117149,8275,102,Filip Kostić,57,Normal
117152,8275,99,Karim Bellarabi,65,Normal
117162,8262,96,Nils Petersen,12,Normal
117164,8262,96,Luca Waldschmidt,45+1,Penalty
117166,8262,96,Mike Frantz,52,Normal
117184,8286,107,Oliver Fink,90+2,Normal
117196,8303,95,Yevhen Konoplyanka,17,Normal
117199,8303,90,Marko Grujić,39,Normal
117202,8303,95,Mark Uth,44,Normal
117203,8303,90,Vedad Ibišević,45+4,Normal
117209,8283,93,Leonardo Bittencourt,31,Normal
117212,8283,100,Theodor Gebre Selassie,57,Normal
117218,8226,93,Reiss Nelson,19,Normal
117219,8226,99,Karim Bellarabi,30,Normal
117220,8226,93,Joelinton,34,Normal
117223,8226,93,Vincenzo Grifo,49,Penalty
117227,8226,93,Joelinton,73,Normal
117238,8474,100,Martin Harnik,11,Normal
117241,8474,100,Miloš Veljković,45,Normal
117243,8474,90,Javairô Dilrosun,53,Normal
117248,8474,100,Max Kruse,66,Penalty
117258,8416,103,Ji Dong-won,82,Normal
117261,8416,91,Anthony Ujah,87,Normal
117263,8416,91,Alexandru Maxim,90+3,Normal
117266,8401,97,Florian Neuhaus,49,Normal
117273,8401,100,Davy Klaassen,79,Normal
117276,8438,104,Lukas Klostermann,20,Normal
117277,8438,104,Lukas Klostermann,32,Normal
117278,8438,91,Karim Onisiwo,43,Normal
117280,8438,104,Timo Werner,49,Normal
117283,8438,91,Moussa Niakhate,67,Normal
117287,8438,91,Jean-Philippe Mateta,83,Normal
117289,8356,93,Andrej Kramarić,22,Normal
117297,8356,104,Willi Orban,89,Normal
117298,8384,93,Ishak Belfodil,10,Normal
117299,8384,99,Kevin Volland,17,Normal
117306,8384,93,Sven Bender,51,OG
117307,8384,93,Ishak Belfodil,61,Normal
117309,8384,93,Andrej Kramarić,79,Normal
117316,8229,97,Thorgan Hazard,48,Penalty
117320,8229,97,Jonas Hofmann,67,Normal
117322,8229,97,Thorgan Hazard,82,Normal
117330,8284,89,Franck Ribéry,83,Normal
117336,8514,103,Rani Khedira,8,Normal
117341,8514,103,Alfreð Finnbogason,63,Penalty
117344,8514,98,Ihlas Bebou,72,Normal
117350,8391,95,Suat Serdar,39,Normal
117359,8470,100,Max Kruse,34,Normal
117360,8470,100,Maximilian Eggestein,36,Normal
117363,8470,103,Koo Ja-cheol,45+3,Normal
117364,8470,103,Philipp Max,47,Normal
117367,8470,100,Davy Klaassen,75,Normal
117377,8241,105,Paco Alcácer,66,Normal
117378,8241,91,Robin Quaison,70,Normal
117380,8241,105,Łukasz Piszczek,76,Normal
117385,8359,108,Unknown,10,Penalty
117387,8359,104,Lukas Klostermann,40,Normal
117397,8385,107,Rouwen Hennings,6,Normal
117398,8385,107,Kevin Stöger,12,Normal
117399,8385,107,Rouwen Hennings,16,Normal
117410,8385,97,Denis Zakaria,83,Normal
117419,8313,103,Michael Gregoritsch,12,Normal
117424,8313,97,Alassane Pléa,68,Normal
117430,8219,97,Unknown,38,Penalty
117433,8219,97,Jonas Hofmann,55,Penalty
117434,8219,97,Fabian Johnson,58,Normal
117443,8272,90,Maximilian Mittelstädt,38,Normal
117446,8272,101,Mario Gómez,64,Normal
117449,8272,101,Mario Gómez,76,Normal
117457,8257,99,Kai Havertz,29,Normal
117461,8257,108,Georg Margreitter,57,Normal
117468,8813,105,Marco Reus,58,Normal
117479,8800,105,Axel Witsel,20,Normal
117482,8800,96,Luca Waldschmidt,55,Normal
117484,8800,105,Achraf Hakimi,67,Normal
117490,8800,96,Manuel Akanji,90,OG
117502,8812,109,Marius Bülter,1,Normal
117511,8812,109,Marcus Ingvartsen,84,Normal
117513,8787,105,Axel Witsel,11,Normal
117515,8787,102,André Silva,43,Normal
117518,8787,105,Jadon Sancho,66,Normal
117525,8787,102,Thomas Delaney,88,OG
117534,8545,96,Nils Petersen,77,Normal
117540,8626,92,Wout Weghorst,9,Penalty
117547,8626,92,Josip Brekalo,82,Normal
117549,8626,92,Jérôme Roussillon,90+1,Normal
117550,8773,97,Alassane Pléa,14,Normal
117561,8692,99,Kai Havertz,7,Normal
117563,8692,97,Marcus Thuram,52,Normal
117564,8692,99,Kai Havertz,58,Penalty
117570,8692,99,Sven Bender,81,Normal
117573,8669,109,Sebastian Andersson,41,Normal
117575,8669,109,Marvin Friedrich,56,Normal
117576,8669,92,Yannick Gerhardt,60,Normal
117582,8669,92,Wout Weghorst,81,Normal
117586,8760,105,Erling Haaland,30,Normal
117601,8760,105,Erling Haaland,90+3,Normal
117611,8576,109,Marcus Ingvartsen,7,Normal
117613,8576,110,Kai Pröger,33,Normal
117629,8569,96,Jonathan Schmid,85,Normal
117634,8753,93,Ihlas Bebou,11,Normal
117637,8753,93,Andrej Kramarić,39,Normal
117639,8753,93,Moanes Dabbur,45+2,Normal
117645,8753,93,Christoph Baumgartner,68,Normal
117652,8652,89,Robert Lewandowski,3,Normal
117653,8652,89,Kingsley Coman,5,Normal
117654,8652,89,Serge Gnabry,12,Normal
117660,8652,89,Serge Gnabry,66,Normal
117661,8652,106,Mark Uth,70,Normal
117667,8648,90,Dedryck Boyata,10,Normal
117671,8648,110,Dennis Srbeny,51,Normal
117673,8648,90,Matheus Cunha,67,Normal
117690,8752,99,Sven Bender,7,Normal
117694,8752,99,Kai Havertz,39,Normal
117698,8752,106,Sebastiaan Bornauw,59,Normal
117704,8752,99,Moussa Diaby,83,Normal
117707,8708,99,Kai Havertz,54,Normal
117719,8719,95,Niklas Stark,38,OG
117721,8719,95,Karim Rekik,48,OG
117728,8719,95,Jonjoe Kenny,85,Normal
117730,8713,89,Mathias Jørgensen,15,OG
117732,8713,89,Benjamin Pavard,29,Normal
117733,8713,89,Robert Lewandowski,43,Normal
117735,8713,89,Robert Lewandowski,50,Normal
117736,8713,89,Alphonso Davies,52,Normal
117755,8578,106,Jhon Córdoba,73,Normal
117759,8578,106,Sebastiaan Bornauw,84,Normal
117761,8639,107,Matthias Zimmermann,13,Normal
117766,8639,92,Renato Steffen,50,Normal
117771,8594,103,Florian Niederlechner,8,Normal
117775,8594,104,Konrad Laimer,68,Normal
117779,8594,104,Patrik Schick,79,Normal
117784,8594,104,Yussuf Poulsen,89,Normal
117785,8748,102,André Silva,28,Normal
117789,8748,102,David Abraham,50,Normal
117793,8748,95,Weston McKennie,59,Normal
117805,8771,107,Niko Gießelmann,16,Normal
117806,8771,92,Wout Weghorst,29,Normal
117815,8605,106,Jhon Córdoba,22,Normal
117817,8605,106,Jhon Córdoba,45+2,Normal
117819,8605,106,Jonas Hector,62,Normal
117821,8605,92,Renato Steffen,66,Normal
117834,8610,110,Christopher Antwi-Adjei,48,Normal
117841,8610,110,Abdelhamid Sabiri,84,Penalty
117845,8795,100,Milot Rashica,7,Normal
117846,8795,105,Mario Götze,9,Normal
117847,8795,105,Marco Reus,41,Normal
117848,8795,100,Marco Friedl,55,Normal
117856,8664,105,Jadon Sancho,15,Normal
117866,8567,105,Marco Reus,42,Normal
117868,8567,105,Thorgan Hazard,58,Normal
117870,8567,105,Jadon Sancho,63,Normal
117873,8567,105,Marco Reus,70,Normal
117875,8567,105,Jadon Sancho,74,Normal
117881,8706,95,Weston McKennie,53,Normal
117883,8706,107,Rouwen Hennings,63,Normal
117884,8706,107,Kenan Karaman,68,Normal
117893,8806,100,Davy Klaassen,27,Normal
117896,8806,102,Sebastian Rode,55,Normal
117900,8806,102,André Silva,88,Normal
117902,8806,100,Milot Rashica,90+1,Penalty
117904,8777,89,Robert Lewandowski,3,Normal
117907,8777,104,Emil Forsberg,45+3,Penalty
117920,8712,102,André Silva,27,Penalty
117922,8712,92,Kevin Mbabu,58,Normal
117931,8712,102,Daichi Kamada,85,Normal
117938,8687,106,Mark Uth,6,Penalty
117943,8687,106,Florian Kainz,53,Normal
117945,8687,91,Taiwo Awoniyi,61,Normal
117948,8687,91,Pierre Kunde,72,Normal
117968,8803,95,Suat Serdar,71,Normal
117971,8803,106,Jonas Hector,90+1,Normal
117980,8811,107,Rouwen Hennings,82,Normal
117986,8599,110,Abdelhamid Sabiri,9,Normal
117988,8599,110,Sebastian Schonlau,41,Normal
117992,8599,102,Bas Dost,72,Normal
117999,8654,89,Serge Gnabry,25,Normal
118002,8654,110,Dennis Srbeny,44,Normal
118008,8654,89,Robert Lewandowski,70,Normal
118009,8654,110,Sven Michel,75,Normal
118013,8654,89,Robert Lewandowski,88,Normal
118014,8522,103,Florian Niederlechner,1,Normal
118015,8522,105,Paco Alcácer,3,Normal
118016,8522,105,Jadon Sancho,51,Normal
118017,8522,105,Marco Reus,57,Normal
118018,8522,105,Paco Alcácer,59,Normal
118024,8522,105,Julian Brandt,82,Normal
118026,8757,97,Patrick Herrmann,4,Normal
118030,8757,110,Sven Michel,53,Normal
118032,8757,97,Lars Stindl,55,Penalty
118035,8757,97,Lars Stindl,73,Normal
118046,8735,104,Dani Olmo,9,Normal
118047,8735,104,Dani Olmo,11,Normal
118061,8583,105,Julian Weigl,23,Normal
118062,8583,105,Julian Brandt,34,Normal
118064,8583,104,Timo Werner,47,Normal
118065,8583,104,Timo Werner,53,Normal
118066,8583,105,Jadon Sancho,55,Normal
118070,8583,104,Patrik Schick,77,Normal
118073,8571,109,Sebastian Andersson,33,Normal
118076,8571,109,Sebastian Andersson,50,Normal
118084,8590,95,Ozan Kabak,51,Normal
118089,8590,92,Kevin Mbabu,82,Normal
118093,8598,107,Rouwen Hennings,38,Normal
118096,8598,109,Michael Parensen,48,Normal
118103,8598,107,Erik Thommy,90,Normal
118108,8670,99,Leon Bailey,29,Normal
118109,8670,104,Patrik Schick,32,Normal
118118,8799,91,Robin Quaison,8,Normal
118119,8799,110,Ben Zolinski,14,Normal
118121,8799,91,Daniel Brosinski,32,Penalty
118128,8799,110,Unknown,79,Penalty
118133,8644,97,Breel Embolo,32,Normal
118136,8644,97,Jorge Meré,70,OG
118139,8644,106,Mark Uth,81,Normal
118146,8557,103,Unknown,9,Penalty
118152,8557,103,Florian Niederlechner,43,Normal
118162,8557,106,Jhon Córdoba,86,Normal
118166,8657,97,Matthias Ginter,11,Normal
118173,8657,97,Unknown,75,Penalty
118179,8657,93,Lucas Ribeiro,90+2,Normal
118182,8526,102,Martin Hinteregger,1,Normal
118193,8560,99,Leon Bailey,10,Normal
118194,8560,89,Thomas Müller,34,Normal
118195,8560,99,Leon Bailey,35,Normal
118207,8587,102,Martin Hinteregger,6,Normal
118208,8587,102,Gonçalo Paciência,30,Normal
118212,8587,106,Jonas Hector,44,Normal
118215,8587,106,Sebastiaan Bornauw,72,Normal
118216,8587,106,Dominick Drexler,81,Normal
118223,8587,106,Ismail Jakobs,90+4,Normal
118225,8556,93,Andrej Kramarić,6,Normal
118238,8556,107,Rouwen Hennings,87,Normal
118241,8607,89,Thomas Müller,60,Normal
118244,8607,89,Robert Lewandowski,73,Penalty
118245,8607,89,Thiago Alcántara,76,Normal
118251,8607,89,Ivan Perišić,84,Normal
118256,8581,95,Benito Raman,53,Normal
118268,8690,90,Vedad Ibišević,51,Normal
118269,8690,90,Dodi Lukebakio,52,Normal
118271,8690,90,Matheus Cunha,61,Normal
118280,8690,90,Dedryck Boyata,77,Normal
118283,8651,97,Jonas Hofmann,22,Normal
118284,8651,107,Erik Thommy,29,Normal
118285,8651,97,Lars Stindl,51,Normal
118291,8651,97,Lars Stindl,77,Normal
118295,8651,97,Florian Neuhaus,82,Normal
118298,8770,102,Sebastian Rode,9,Normal
118300,8770,102,André Silva,32,Normal
118301,8770,102,Bas Dost,52,Normal
118302,8770,110,Mohamed Dräger,55,Normal
118307,8770,110,Sven Michel,75,Normal
118312,8585,103,Philipp Max,32,Normal
118318,8585,103,Tin Jedvaj,61,Normal
118320,8585,103,Philipp Max,72,Normal
118329,8786,107,Kasim Nuhu,6,Normal
118337,8786,97,Marcus Thuram,74,Normal
118341,8786,97,Marcus Thuram,87,Normal
118343,8558,105,Jadon Sancho,15,Normal
118344,8558,105,Thorgan Hazard,17,Normal
118347,8558,90,Vladimír Darida,34,Normal
118356,8646,109,Christian Gentner,7,Normal
118359,8646,99,Kai Havertz,22,Normal
118367,8646,99,Moussa Diaby,83,Normal
118369,8646,109,Marius Bülter,87,Normal
118370,8646,99,Karim Bellarabi,90+4,Normal
118371,8520,92,Maximilian Arnold,16,Normal
118375,8520,92,Wout Weghorst,60,Normal
118382,8520,106,Simon Terodde,90+1,Normal
118384,8608,99,Kevin Volland,11,Normal
118385,8608,99,Kevin Volland,14,Normal
118388,8608,99,Julian Baumgartlinger,36,Normal
118390,8608,110,Dennis Srbeny,51,Normal
118395,8608,99,Kai Havertz,75,Normal
118402,8529,105,Thorgan Hazard,52,Normal
118403,8529,105,Raphaël Guerreiro,58,Normal
118408,8529,105,Mario Götze,88,Penalty
118411,8530,97,Oscar Wendt,18,Normal
118412,8530,99,Kevin Volland,25,Normal
118414,8530,97,Marcus Thuram,42,Normal
118424,8737,92,Wout Weghorst,14,Normal
118426,8737,92,Wout Weghorst,26,Penalty
118427,8737,96,Lucas Höler,43,Normal
118428,8737,96,Roland Sallai,46,Normal
118438,8606,109,Marius Bülter,10,Normal
118439,8606,104,Timo Werner,51,Normal
118440,8606,104,Marcel Sabitzer,57,Normal
118449,8606,104,Timo Werner,83,Normal
118452,8678,105,Thorgan Hazard,8,Normal
118456,8678,97,Lars Stindl,50,Normal
118460,8678,105,Achraf Hakimi,71,Normal
118471,8754,89,Joshua Kimmich,15,Normal
118472,8754,89,Robert Lewandowski,24,Normal
118473,8754,96,Lucas Höler,33,Normal
118474,8754,89,Robert Lewandowski,37,Normal
118485,8519,89,Robert Lewandowski,24,Normal
118486,8519,90,Dodi Lukebakio,36,Normal
118487,8519,90,Marko Grujić,38,Normal
118489,8519,89,Robert Lewandowski,60,Penalty
118510,8808,100,Josh Sargent,7,Normal
118513,8808,90,Dodi Lukebakio,70,Normal
118520,8544,99,Karim Bellarabi,25,Normal
118531,8544,99,Paulinho,90+6,Normal
118533,8781,96,Lucas Höler,23,Normal
118535,8781,103,Florian Niederlechner,39,Normal
118542,8649,104,Lukas Klostermann,17,Normal
118543,8649,104,Patrik Schick,39,Normal
118544,8649,104,Nordi Mukiele,46,Normal
118553,8736,90,Krzysztof Piątek,24,Normal
118558,8736,102,Bas Dost,51,Normal
118561,8736,102,André Silva,62,Normal
118562,8736,102,Obite N'Dicka,68,Normal
118569,8736,102,André Silva,86,Normal
118572,8655,106,Jhon Córdoba,4,Normal
118573,8655,106,Jhon Córdoba,22,Normal
118574,8655,106,Florian Kainz,37,Normal
118580,8655,106,Florian Kainz,62,Normal
118582,8655,106,Mark Uth,69,Normal
118587,8614,109,Neven Subotić,47,Normal
118588,8614,109,Marcus Ingvartsen,61,Normal
118599,8573,103,Philipp Max,11,Normal
118600,8573,93,Robert Skov,14,Normal
118602,8573,103,Philipp Max,51,Penalty
118603,8573,103,Fredrik Jensen,56,Normal
118606,8573,93,Jürgen Locadia,80,Normal
118608,8573,103,Iago,85,Normal
118612,8798,107,Rouwen Hennings,32,Penalty
118613,8798,90,Vedad Ibišević,37,Normal
118614,8798,90,Javairô Dilrosun,44,Normal
118619,8798,90,Vladimír Darida,62,Normal
118627,8551,95,Amine Harit,43,Normal
118629,8551,95,Benito Raman,53,Normal
118636,8551,100,Yuya Osako,80,Normal
118643,8772,91,Robin Quaison,40,Normal
118650,8772,90,Marko Grujić,83,Normal
118651,8772,91,Jerry St. Juste,88,Normal
118654,8659,104,Marcel Sabitzer,1,Normal
118662,8659,104,Timo Werner,61,Normal
118664,8659,104,Marcel Halstenberg,67,Normal
118668,8659,104,Angeliño,80,Normal
118669,8659,104,Emil Forsberg,89,Normal
118670,8755,103,Florian Niederlechner,10,Normal
118671,8755,107,Rouwen Hennings,25,Normal
118681,8716,106,Jhon Córdoba,7,Normal
118682,8716,104,Patrik Schick,20,Normal
118685,8716,104,Christopher Nkunku,38,Normal
118686,8716,104,Timo Werner,50,Normal
118687,8716,106,Anthony Modeste,55,Normal
118688,8716,104,Dani Olmo,57,Normal
118698,8782,89,Robert Lewandowski,3,Normal
118700,8782,89,Robert Lewandowski,48,Normal
118703,8782,89,Philippe Coutinho,62,Penalty
118709,8782,89,Ivan Perišić,73,Normal
118713,8768,104,Timo Werner,28,Normal
118720,8768,103,Ruben Vargas,71,Normal
118724,8768,104,Timo Werner,80,Normal
118731,8700,96,Vincenzo Grifo,28,Normal
118733,8700,102,André Silva,35,Normal
118738,8700,96,Nils Petersen,67,Normal
118739,8700,96,Lucas Höler,69,Normal
118742,8700,102,Daichi Kamada,79,Normal
118744,8700,102,Timothy Chandler,82,Normal
118753,8751,93,Moanes Dabbur,59,Normal
118754,8751,93,Moanes Dabbur,62,Normal
118757,8751,103,Ruben Vargas,69,Normal
118763,8751,93,Ihlas Bebou,89,Normal
118767,8784,90,Javairô Dilrosun,10,Normal
118772,8784,90,Marius Wolf,52,Normal
118773,8784,110,Ben Zolinski,54,Normal
118785,8650,103,Philipp Max,38,Normal
118787,8650,96,Janik Haberer,51,Normal
118799,8817,110,Abdelhamid Sabiri,43,Normal
118804,8817,110,Sebastian Schonlau,64,Normal
118815,8671,102,André Silva,60,Normal
118822,8671,102,Stefan Ilsanker,81,Normal
118827,8671,102,Stefan Ilsanker,90,Normal
118829,8789,102,Bas Dost,48,Normal
118831,8789,102,André Silva,62,Normal
118837,8789,109,Anthony Ujah,86,Normal
118839,8697,104,Timo Werner,11,Normal
118843,8697,104,Yussuf Poulsen,23,Normal
118846,8697,104,Marcel Sabitzer,36,Normal
118849,8697,104,Timo Werner,48,Normal
118858,8697,104,Timo Werner,75,Normal
118860,8742,103,Florian Niederlechner,1,Normal
118877,8580,92,Xaver Schlager,13,Normal
118878,8580,97,Breel Embolo,15,Normal
118891,8580,92,Maximilian Arnold,90+1,Normal
118892,8547,89,Joshua Kimmich,11,Normal
118894,8547,89,Corentin Tolisso,27,Normal
118895,8547,89,Serge Gnabry,34,Normal
118899,8547,89,Philippe Coutinho,70,Normal
118905,8625,104,Timo Werner,10,Normal
118914,8625,104,Yussuf Poulsen,80,Normal
118916,8625,102,Gonçalo Paciência,89,Normal
118930,8694,93,Robert Skov,4,Normal
118931,8694,110,Dennis Srbeny,9,Normal
118944,8633,97,Alassane Pléa,24,Normal
118946,8633,97,Jonas Hofmann,35,Normal
118949,8633,104,Patrik Schick,50,Normal
118957,8633,104,Christopher Nkunku,89,Normal
118966,8592,99,Lucas Alario,90+3,Normal
118967,8766,99,Kevin Volland,2,Normal
