Match,Home_Team,Home_Possession,Home_Fouls,Home_Corners,Home_Crosses,Home_Aerials_Won,Home_Clearances,Home_Offsides,Home_Goal_Kicks,Home_Throw_Ins,Home_Long_Balls,Home_Total_Players_Stats,Home_Minutes,Home_Gls,Home_Ast,Home_PK,Home_PK_Att,Home_Sh,Home_SoT,Home_CrdY,Home_CrdR,Home_Touches,Home_Tkl,Home_Int,Home_Blocks,Home_xG,Home_npxG,Home_xAG,Home_SCA,Home_GCA,Home_Cmp_Passes,Home_Att_Passes,Home_Cmp_percent_Passes,Home_PrgP_Passes,Home_Carries_Carries,Home_PrgC_Carries,Home_Att_Take_Ons,Home_Succ_Take_Ons,Away_Team,Away_Possession,Away_Fouls,Away_Corners,Away_Crosses,Away_Aerials_Won,Away_Clearances,Away_Offsides,Away_Goal_Kicks,Away_Throw_Ins,Away_Long_Balls,Away_Total_Players_Stats,Away_Minutes,Away_Gls,Away_Ast,Away_PK,Away_PK_Att,Away_Sh,Away_SoT,Away_CrdY,Away_CrdR,Away_Touches,Away_Tkl,Away_Int,Away_Blocks,Away_xG,Away_npxG,Away_xAG,Away_SCA,Away_GCA,Away_Cmp_Passes,Away_Att_Passes,Away_Cmp_percent_Passes,Away_PrgP_Passes,Away_Carries_Carries,Away_PrgC_Carries,Away_Att_Take_Ons,Away_Succ_Take_Ons,Home_Attack,Home_Midfield,Home_Defense,Away_Attack,Away_Midfield,Away_Defense,Home_Score,Away_Score
6236,78,44,8,1,9,11,21,1,11,24,67,Unknown,990,2,1,0,0,10,5,1,0,578,21,7,6,1.6,1.6,1.1,17,3,385,482,79.9,21,248,19,18,13,79,56,14,8,27,16,7,2,7,20,59,Unknown,989,2,2,0,0,17,5,4,1,708,16,11,11,1.9,1.9,1.5,31,3,518,605,85.6,65,467,19,27,16,78.71428571428571,77.8,77.0,84.0,82.42857142857143,83.25,2,2
6178,62,43,13,2,6,21,49,3,11,24,72,Unknown,920,1,1,0,0,3,1,2,1,493,10,13,8,0.2,0.2,0.1,6,2,259,366,70.8,15,243,6,16,7,60,57,17,9,39,27,7,2,4,19,75,Unknown,990,0,0,0,0,11,2,3,0,573,20,17,9,0.4,0.4,0.2,17,0,351,480,73.1,46,306,19,7,4,79.11111111111111,76.41666666666667,76.2,75.0,74.0909090909091,75.1,1,0
6254,79,55,18,5,8,8,11,4,10,16,73,Unknown,990,2,1,0,0,14,6,4,0,633,17,8,6,1.3,1.3,1.1,24,2,479,552,86.8,32,346,19,14,9,83,45,12,4,18,11,8,1,9,12,52,Unknown,990,0,0,0,0,11,4,2,0,519,15,6,13,0.6,0.6,0.4,20,0,375,445,84.3,34,332,22,21,15,82.6875,84.88888888888889,83.85714285714286,72.44444444444444,72.45833333333333,70.5,2,0
6245,61,55,7,1,4,12,24,6,12,18,77,Unknown,990,2,2,0,0,7,3,1,0,561,11,13,5,1.5,1.5,0.8,12,3,393,485,81.0,22,338,17,12,10,85,45,19,7,32,20,5,3,3,19,64,Unknown,990,0,0,0,0,13,3,2,0,524,15,7,9,1.5,1.5,1.4,25,0,332,441,75.3,46,340,30,10,5,79.5,77.375,75.44444444444444,74.0,73.78947368421052,73.25,2,0
6176,73,57,12,3,12,29,12,4,7,37,150,Unknown,990,1,0,1,2,12,2,3,0,665,9,11,12,2.1,0.5,0.4,22,1,397,571,69.5,32,402,8,16,11,77,43,10,1,13,49,34,1,6,24,103,Unknown,990,2,1,1,1,5,1,2,0,531,13,9,10,1.3,0.5,0.5,11,3,262,428,61.2,27,234,8,8,7,77.33333333333333,76.05263157894737,73.9090909090909,77.8,76.5,75.875,1,2
6247,78,42,16,3,12,13,23,2,6,25,75,Unknown,990,2,1,0,0,7,5,3,0,567,10,12,12,1.1,1.1,0.6,11,2,352,449,78.4,27,264,12,22,13,64,58,12,8,27,18,11,3,4,24,71,Unknown,990,2,2,0,0,14,7,3,0,711,17,15,3,0.9,0.9,0.6,26,4,499,624,80.0,53,457,22,12,9,74.33333333333333,77.47368421052632,76.0,79.4,78.55,77.14285714285714,2,2
6020,71,45,14,7,17,7,22,3,10,18,70,Unknown,990,2,2,0,0,9,2,2,0,519,17,8,13,1.5,1.5,1.4,15,4,323,414,78.0,26,293,16,11,9,65,55,9,7,25,22,13,1,9,19,87,Unknown,990,0,0,0,0,9,2,2,0,591,8,7,6,0.4,0.4,0.3,12,0,403,501,80.4,51,354,14,17,9,82.66666666666667,80.85,80.0,78.875,78.9090909090909,78.83333333333333,2,0
6098,83,40,15,3,21,13,15,5,10,23,61,Unknown,990,0,0,0,0,8,1,5,0,471,19,20,8,0.8,0.8,0.6,11,0,257,360,71.4,36,268,14,20,10,64,60,12,6,19,19,26,2,11,26,89,Unknown,990,2,1,1,1,12,5,3,0,646,21,9,8,1.6,0.9,0.9,21,1,434,542,80.1,37,349,18,22,17,72.33333333333333,72.4,70.375,77.25,79.05555555555556,78.8,0,2
6134,78,68,15,4,27,20,5,1,7,22,55,Unknown,990,1,0,1,1,20,4,1,0,695,14,8,10,2.4,1.7,1.4,40,1,503,602,83.6,68,391,37,14,5,75,32,18,4,10,15,20,1,15,5,86,Unknown,958,2,2,0,0,16,5,4,1,388,18,11,7,1.8,1.8,1.4,25,3,184,282,65.2,21,161,9,17,8,77.0,77.26666666666667,78.0,78.33333333333333,78.14285714285714,75.75,1,2
6166,76,30,21,0,6,8,19,3,2,9,34,Unknown,975,2,0,1,1,6,2,5,1,422,18,14,7,1.0,0.2,0.0,9,2,263,322,81.7,21,246,13,14,6,66,70,17,8,15,9,4,4,2,13,58,Unknown,978,3,3,0,0,10,6,5,1,813,16,3,3,1.8,1.8,1.8,20,6,660,747,88.4,34,570,21,20,16,81.75,79.04761904761905,75.6,86.875,83.58333333333333,80.625,2,3
6083,76,49,12,3,6,11,20,1,13,20,64,Unknown,990,3,3,0,0,10,6,2,0,535,16,10,11,2.0,2.0,1.5,16,5,343,435,78.9,30,307,20,16,10,65,51,15,3,22,19,7,0,5,32,86,Unknown,990,2,1,1,1,7,1,4,0,533,20,9,6,1.0,0.2,0.1,14,3,341,456,74.8,45,299,19,18,10,81.33333333333333,76.23809523809524,74.875,75.25,77.36363636363636,77.57142857142857,3,2
6144,72,39,19,8,29,18,10,8,10,24,74,Unknown,990,1,0,1,1,6,2,2,0,357,6,5,7,1.4,0.6,0.1,12,1,153,284,53.9,29,138,8,9,8,76,61,12,4,12,21,35,3,4,21,82,Unknown,990,0,0,0,0,8,1,4,1,556,8,10,8,1.4,1.4,1.3,15,0,342,450,76.0,34,265,14,11,8,80.0,75.35714285714286,75.44444444444444,81.0,78.16666666666667,75.66666666666667,1,0
6211,62,41,5,2,12,14,22,1,9,23,83,Unknown,990,0,0,0,0,4,0,1,0,537,12,12,18,0.2,0.2,0.2,7,0,330,430,76.7,23,289,16,13,7,78,59,20,8,25,14,14,1,9,25,86,Unknown,990,1,0,0,0,16,4,1,0,718,11,8,9,1.8,1.8,0.9,23,1,515,619,83.2,46,385,16,15,8,76.66666666666667,75.88888888888889,74.0,74.33333333333333,77.6470588235294,73.85714285714286,0,1
6073,65,57,18,4,19,25,10,2,7,23,69,Unknown,990,2,1,1,1,13,5,5,0,582,17,8,11,1.9,1.1,1.1,26,4,374,479,78.1,37,333,25,21,11,84,43,16,3,17,9,16,1,2,16,65,Unknown,990,0,0,0,0,9,1,4,0,474,22,9,11,1.0,1.0,0.2,15,0,246,357,68.9,24,282,18,21,10,76.0,77.25,77.42857142857143,75.33333333333333,72.8125,71.33333333333333,2,0
6194,75,38,20,3,16,36,28,1,7,18,94,Unknown,990,0,0,0,0,9,3,3,0,454,17,13,13,1.2,1.2,1.0,12,0,181,328,55.2,14,156,8,19,13,71,62,18,4,24,32,24,1,8,28,85,Unknown,990,1,0,0,0,5,2,4,0,652,16,5,9,0.9,0.9,0.2,8,2,392,544,72.1,43,340,10,20,13,77.25,77.75,75.08333333333333,81.4,82.53846153846153,81.85714285714286,1,1
6066,81,46,13,8,26,17,19,1,6,18,60,Unknown,990,0,0,0,0,7,1,3,0,532,14,17,11,0.5,0.5,0.3,14,0,334,445,75.1,28,288,13,11,7,64,54,25,4,16,18,29,1,5,20,79,Unknown,989,1,0,1,1,3,1,4,1,613,14,7,7,1.4,0.6,0.5,7,1,418,520,80.4,47,336,22,22,18,74.4,74.11111111111111,73.16666666666667,78.5,79.66666666666667,78.6,0,1
6326,75,50,11,1,11,16,16,6,9,24,85,Unknown,990,0,0,0,0,8,1,2,0,605,22,9,14,0.4,0.4,0.4,15,0,371,497,74.6,36,353,15,24,13,62,50,11,4,17,15,13,2,8,20,61,Unknown,990,0,0,0,0,9,3,3,0,610,19,16,10,0.6,0.6,0.6,17,0,377,494,76.3,49,363,12,25,13,73.4,73.31818181818181,76.3,76.5,71.41176470588235,72.75,0,0
6114,77,63,16,7,31,18,13,2,7,17,69,Unknown,990,1,1,0,0,10,2,5,0,687,19,8,7,0.9,0.9,0.8,20,2,499,606,82.3,52,393,30,15,11,78,37,14,2,8,15,31,1,10,19,75,Unknown,990,2,1,1,1,13,1,4,0,498,12,15,9,1.4,0.6,0.4,23,4,282,360,78.3,36,215,13,19,5,76.5,77.3076923076923,75.0,79.0,77.70588235294117,77.33333333333333,1,2
6196,79,44,13,8,24,7,12,3,3,11,56,Unknown,990,2,2,0,0,13,4,2,0,650,19,13,15,1.1,1.1,0.9,25,3,456,535,85.2,46,381,29,25,15,66,56,10,2,10,4,18,0,11,14,36,Unknown,990,0,0,0,0,9,4,2,0,774,19,13,10,1.5,1.5,1.2,16,0,597,676,88.3,36,461,30,19,16,83.66666666666667,84.75,83.85714285714286,86.875,85.0,83.57142857142857,2,0
6110,72,45,20,7,32,16,9,5,7,33,97,Unknown,990,0,0,0,0,15,4,3,0,504,7,14,9,1.3,1.3,0.9,26,0,238,395,60.3,42,215,9,12,9,79,55,14,4,9,29,40,4,6,28,83,Unknown,990,2,3,0,0,9,7,2,0,628,13,17,10,1.8,1.8,1.7,17,4,348,482,72.2,18,263,13,12,8,80.0,75.92307692307692,77.66666666666667,83.2,84.375,82.11111111111111,0,3
6356,77,59,7,5,19,13,7,2,3,24,56,Unknown,990,3,2,1,2,19,5,1,0,643,18,7,7,3.9,2.3,2.1,38,5,443,541,81.9,56,349,16,25,9,70,41,20,3,8,23,14,2,8,16,55,Unknown,984,0,0,0,0,5,0,4,1,486,22,7,19,0.3,0.3,0.2,9,0,294,377,78.0,20,296,10,16,10,79.625,76.17647058823529,74.28571428571429,73.75,75.08333333333333,72.88888888888889,3,0
6269,66,72,11,3,11,13,13,0,8,13,44,Unknown,990,1,0,1,1,11,4,3,0,905,17,6,12,1.9,1.1,0.9,20,2,729,802,90.9,51,673,23,36,21,71,28,15,1,11,12,13,2,8,16,48,Unknown,990,2,0,2,2,8,1,5,0,417,29,12,9,1.9,0.3,0.3,19,4,233,312,74.7,30,222,16,14,11,84.0909090909091,80.27272727272727,81.75,79.28571428571429,81.0,77.88888888888889,2,2
6085,60,34,14,3,16,18,27,0,7,22,69,Unknown,990,3,1,0,0,15,8,3,0,445,21,14,8,1.0,1.0,0.9,25,6,207,313,66.1,32,224,12,19,9,62,66,11,5,23,22,23,1,5,22,54,Unknown,970,2,2,0,0,9,4,5,1,706,14,12,7,0.5,0.5,0.5,16,4,477,602,79.2,47,431,17,13,5,73.75,74.5,73.7,79.83333333333333,77.47058823529412,75.5,3,2
6219,72,69,15,5,19,30,19,2,7,38,96,Unknown,990,0,0,0,0,21,4,3,0,658,8,3,7,2.1,2.1,1.4,36,0,430,562,76.5,44,321,14,9,5,75,31,9,5,13,40,31,1,15,20,103,Unknown,915,0,0,0,0,5,3,2,1,375,18,14,19,0.3,0.3,0.2,9,0,125,257,48.6,17,130,7,9,6,76.6,73.47368421052632,75.625,75.5,76.42857142857143,75.3076923076923,0,0
6346,64,55,16,9,35,16,14,2,8,19,73,Unknown,990,0,0,0,0,9,0,3,0,697,13,8,9,0.5,0.5,0.3,16,0,486,598,81.3,51,392,30,17,11,79,45,15,6,11,18,31,1,8,22,82,Unknown,990,1,1,0,0,7,4,2,0,610,21,11,10,1.3,1.3,1.2,14,2,398,499,79.8,50,348,16,10,7,79.0,79.33333333333333,77.71428571428571,86.11111111111111,82.44444444444444,83.0,0,1
6164,85,45,11,4,25,8,14,0,5,15,79,Unknown,990,1,1,0,0,14,4,2,0,587,22,17,11,0.9,0.9,0.5,25,2,340,463,73.4,45,384,13,17,11,79,55,15,3,20,19,21,3,6,25,81,Unknown,990,4,3,0,0,17,6,2,0,688,17,12,5,2.6,2.6,1.7,29,7,442,564,78.4,49,352,29,25,14,74.75,73.76470588235294,72.14285714285714,84.22222222222223,84.75,83.85714285714286,1,4
6286,64,62,11,11,23,33,29,2,12,22,79,Unknown,990,1,1,0,0,8,3,2,0,716,15,8,13,1.4,1.4,1.3,15,2,486,592,82.1,39,426,18,15,8,73,38,16,8,23,23,24,0,7,22,87,Unknown,990,0,0,0,0,19,2,1,0,486,24,11,5,2.0,2.0,0.5,26,0,239,360,66.4,33,200,10,12,5,79.4,78.55,77.0,77.75,73.5909090909091,70.75,1,0
6223,81,41,18,5,17,23,20,3,2,28,88,Unknown,990,0,0,0,0,6,1,3,0,472,22,8,13,0.4,0.4,0.4,10,0,262,366,71.6,29,192,12,13,6,62,59,15,8,19,20,11,1,7,15,52,Unknown,990,0,0,0,1,10,3,3,0,615,17,7,4,1.2,0.4,0.3,19,0,409,517,79.1,43,355,16,18,10,75.2,74.42857142857143,72.5,76.66666666666667,75.05263157894737,72.14285714285714,0,0
6076,71,35,12,9,30,14,14,2,6,23,59,Unknown,990,0,0,0,0,17,2,4,0,500,19,15,15,1.5,1.5,0.9,29,0,283,385,73.5,28,241,16,17,8,66,65,11,5,9,18,35,1,8,18,61,Unknown,990,1,1,0,0,13,5,4,0,840,16,11,12,0.9,0.9,0.8,23,2,629,719,87.5,62,540,20,21,14,78.6,82.88888888888889,80.66666666666667,84.45454545454545,81.76923076923077,78.77777777777777,0,1
6217,68,42,12,5,21,10,15,3,4,12,72,Unknown,990,0,0,0,0,10,3,1,0,524,21,8,4,1.0,1.0,0.9,19,0,340,436,78.0,34,274,17,13,9,64,58,10,6,20,10,24,1,7,20,72,Unknown,990,1,1,0,0,10,4,1,0,693,11,6,7,0.9,0.9,0.8,20,2,510,595,85.7,38,495,14,13,6,77.66666666666667,75.65217391304348,75.33333333333333,79.27272727272727,78.52380952380952,79.5,1,1
6175,79,66,10,9,38,18,10,3,2,27,86,Unknown,990,2,1,1,1,14,3,2,0,817,19,6,12,2.0,1.2,1.2,29,4,603,719,83.9,85,499,34,24,16,62,34,10,3,12,13,33,1,16,14,48,Unknown,990,2,2,0,0,5,3,2,0,512,21,13,15,1.0,1.0,1.0,10,4,281,374,75.1,17,223,12,12,8,86.0,85.42857142857143,83.85714285714286,79.11111111111111,76.41666666666667,74.6,2,2
6347,81,48,21,6,14,15,19,0,4,33,81,Unknown,990,1,1,0,0,9,5,3,0,512,8,7,12,1.4,1.4,1.2,18,2,290,411,70.6,33,276,19,14,8,84,52,18,3,19,19,24,2,7,24,63,Unknown,990,1,1,0,0,6,4,2,0,550,12,6,7,0.6,0.6,0.4,11,2,333,449,74.2,29,367,21,8,4,75.5,74.75,73.0,73.8,72.5,70.57142857142857,1,1
6074,75,53,12,2,17,21,16,7,6,21,90,Unknown,990,2,1,1,1,11,4,1,0,560,17,8,13,1.7,0.9,0.8,23,3,330,463,71.3,33,308,20,16,12,85,47,16,3,14,21,20,2,10,22,88,Unknown,951,4,1,1,1,13,7,4,1,508,11,9,9,2.7,1.9,0.7,22,3,284,411,69.1,28,262,11,15,11,75.75,76.85714285714286,72.5,75.2,72.5909090909091,72.66666666666667,2,4
6111,71,40,9,5,19,21,24,2,9,22,67,Unknown,990,2,2,0,0,17,8,1,0,491,14,15,10,1.2,1.2,1.0,32,4,274,374,73.3,27,304,21,13,10,68,60,10,5,24,14,16,2,13,22,77,Unknown,990,1,1,0,0,6,3,3,0,653,12,7,5,0.9,0.9,0.8,11,2,433,551,78.6,48,314,20,20,12,81.25,82.33333333333333,81.42857142857143,78.0,75.44444444444444,72.0,2,1
6195,83,55,13,4,11,32,15,8,10,28,84,Unknown,990,0,0,0,0,4,1,4,1,574,22,13,3,0.1,0.1,0.1,6,0,293,455,64.4,27,326,10,22,12,72,45,24,3,21,38,14,0,4,28,109,Unknown,990,1,1,0,0,9,5,5,0,508,22,22,13,0.9,0.9,0.9,18,2,224,377,59.4,29,203,9,16,10,72.4,72.15,71.16666666666667,78.5,75.16666666666667,77.6,0,1
6148,79,64,18,5,26,7,15,0,9,25,89,Unknown,990,1,1,0,0,16,5,2,0,822,20,13,11,1.1,1.1,1.0,29,2,605,705,85.8,58,473,22,17,9,71,36,11,6,14,12,20,1,9,28,71,Unknown,990,0,0,0,0,4,1,2,0,510,18,13,9,0.4,0.4,0.3,6,0,282,393,71.8,18,276,17,22,13,83.83333333333333,84.54545454545455,83.85714285714286,74.5,80.61538461538461,79.42857142857143,1,0
6372,83,39,11,2,8,11,19,2,8,22,63,Unknown,990,2,1,0,0,9,3,1,0,499,17,6,7,0.8,0.8,0.7,13,3,320,404,79.2,39,280,19,17,9,75,61,11,4,21,7,15,0,6,20,68,Unknown,990,0,0,0,0,11,3,3,0,733,17,8,10,1.3,1.3,0.5,20,0,555,641,86.6,47,500,17,11,4,71.125,72.70588235294117,70.55555555555556,75.75,77.72222222222223,75.14285714285714,2,0
6385,65,52,12,3,20,18,19,0,5,22,76,Unknown,990,1,1,0,0,19,7,2,0,615,12,11,8,1.5,1.5,1.4,36,2,387,500,77.4,54,334,27,27,19,81,48,9,4,18,15,23,1,11,25,81,Unknown,990,0,0,0,0,9,3,3,0,568,15,7,15,0.8,0.8,0.4,17,0,338,460,73.5,35,264,18,11,9,78.71428571428571,77.1,78.0,73.0,73.85714285714286,73.44444444444444,1,1
6332,73,58,14,7,31,26,13,2,8,21,125,Unknown,990,1,1,0,0,11,1,2,0,532,7,9,8,0.7,0.7,0.7,21,2,297,441,67.3,34,294,17,16,7,75,42,16,2,5,21,32,3,15,24,88,Unknown,989,2,1,0,0,7,2,4,1,437,21,8,12,1.8,1.8,0.8,10,4,183,323,56.7,7,156,11,5,3,78.5,77.41176470588235,76.14285714285714,78.0,78.8,75.3,1,2
6349,66,57,4,6,9,8,12,4,8,25,58,Unknown,990,2,2,0,0,8,4,4,0,779,14,10,16,0.5,0.5,0.4,16,4,594,682,87.1,51,480,28,23,13,78,43,13,5,9,7,25,3,6,20,84,Unknown,990,1,1,0,0,11,3,2,0,612,21,10,12,0.6,0.6,0.5,20,2,420,510,82.4,30,341,13,12,7,88.2,82.0,80.85714285714286,78.71428571428571,76.92307692307692,74.16666666666667,2,1
6099,66,69,10,3,9,10,2,8,2,14,48,Unknown,990,4,3,1,1,7,3,2,0,871,10,14,4,1.3,0.6,0.5,15,7,711,807,88.1,62,582,24,15,10,70,31,11,4,10,9,10,0,10,13,64,Unknown,990,1,1,0,0,5,3,4,0,440,12,15,9,0.4,0.4,0.4,7,2,274,359,76.3,19,246,10,10,6,87.44444444444444,82.42857142857143,83.5,73.0,72.83333333333333,75.375,4,1
6359,72,39,23,4,13,10,9,3,6,19,75,Unknown,990,0,0,0,0,9,1,4,0,408,12,6,8,1.0,1.0,0.9,15,0,209,322,64.9,42,197,11,10,5,66,61,17,1,6,14,18,3,12,19,89,Unknown,981,2,1,0,0,10,6,4,1,597,14,9,5,1.4,1.4,0.7,16,2,394,501,78.6,34,319,13,17,11,79.66666666666667,76.53846153846153,76.42857142857143,83.16666666666667,81.5625,77.9,0,2
6199,71,45,14,8,19,21,9,2,8,18,59,Unknown,990,2,1,1,1,20,2,2,0,505,10,16,10,2.1,1.3,0.9,35,2,294,407,72.2,28,261,19,14,9,64,55,16,4,12,19,27,0,17,18,78,Unknown,990,2,1,1,1,11,3,4,0,609,18,9,14,1.8,1.0,0.9,23,4,394,498,79.1,31,336,9,10,5,81.42857142857143,82.46153846153847,82.71428571428571,79.3,80.0,79.33333333333333,2,2
6146,81,39,7,3,20,14,24,3,9,31,76,Unknown,990,0,0,0,0,4,0,1,0,536,17,6,14,0.3,0.3,0.2,7,0,294,427,68.9,28,276,10,18,13,79,61,11,5,28,21,17,1,3,28,71,Unknown,990,1,1,0,0,12,3,3,0,802,18,15,14,0.6,0.6,0.4,17,2,568,681,83.4,36,417,33,25,18,73.33333333333333,73.70588235294117,73.33333333333333,82.57142857142857,84.16666666666667,83.11111111111111,0,1
6315,79,57,13,4,16,10,9,2,8,19,79,Unknown,990,2,1,1,1,11,6,3,0,676,13,5,4,1.6,0.8,0.7,18,3,521,601,86.7,48,519,16,18,13,78,43,13,2,9,6,15,1,5,14,52,Unknown,990,1,1,0,0,8,4,2,0,543,11,11,7,1.4,1.4,0.1,12,2,386,458,84.3,24,373,6,9,3,82.5,85.0,83.22222222222223,71.5,77.47368421052632,74.25,2,1
6044,62,61,6,4,22,18,17,2,4,31,88,Unknown,990,0,0,0,0,6,2,3,0,618,17,4,11,0.2,0.2,0.1,9,0,362,509,71.1,50,303,20,13,8,72,39,19,4,10,20,32,3,9,30,84,Unknown,990,1,0,0,0,9,4,3,0,456,20,8,14,0.4,0.4,0.4,14,0,180,325,55.4,22,204,13,16,11,74.5,76.8,74.875,78.25,75.41666666666667,76.0,0,1
6327,83,49,15,4,23,15,17,4,7,30,67,Unknown,990,0,0,0,1,9,1,4,0,463,9,2,4,1.8,1.0,0.9,18,0,261,365,71.5,40,231,20,15,8,65,51,18,6,14,27,25,2,9,11,86,Unknown,990,0,0,0,1,10,4,3,0,485,18,8,3,1.5,0.7,0.7,20,0,286,381,75.1,27,236,16,7,4,71.28571428571429,71.05263157894737,68.55555555555556,79.0,78.7,77.83333333333333,0,0
6202,85,51,17,7,12,39,28,5,4,29,108,Unknown,990,1,0,1,1,16,5,3,0,520,13,9,6,2.4,1.6,1.4,24,1,244,397,61.5,34,182,12,24,15,75,49,11,3,19,27,20,3,9,26,106,Unknown,982,0,0,0,0,8,2,3,1,494,16,20,8,0.3,0.3,0.2,10,0,211,375,56.3,28,263,10,14,7,73.0,73.38888888888889,73.25,77.25,77.6,75.3076923076923,1,0
6376,66,56,10,7,6,11,29,3,11,8,52,Unknown,983,4,3,0,0,15,8,5,2,708,21,9,11,2.1,2.1,1.9,28,7,515,583,88.3,42,432,25,34,25,64,44,12,10,29,12,11,2,7,10,65,Unknown,990,0,0,0,0,16,4,3,0,555,20,7,8,2.5,2.5,2.1,27,0,377,464,81.3,55,335,25,17,10,89.55555555555556,83.91666666666667,77.42857142857143,78.57142857142857,79.5,78.5,4,0
6354,73,47,11,3,26,17,9,0,5,32,100,Unknown,990,3,0,1,1,10,3,3,0,549,10,9,6,1.5,0.7,0.2,11,3,333,462,72.1,48,296,13,18,7,64,53,19,1,5,20,24,2,8,27,96,Unknown,990,2,2,0,0,7,3,4,0,626,15,9,6,1.4,1.4,1.3,13,3,401,525,76.4,22,321,17,15,7,78.0,77.05263157894737,76.25,79.4,79.23529411764706,77.42857142857143,3,2
6010,83,38,13,9,16,33,31,3,10,25,80,Unknown,990,1,1,0,0,15,2,2,0,435,14,8,3,1.6,1.6,1.5,28,2,226,325,69.5,23,179,12,9,3,73,62,14,3,17,33,19,0,11,24,88,Unknown,990,1,0,0,0,11,5,3,0,620,15,8,6,0.7,0.7,0.5,21,1,425,540,78.7,42,386,13,5,5,0.0,0.0,0.0,76.25,75.88888888888889,76.0,2,1
6054,71,50,12,9,19,30,24,2,10,28,64,Unknown,990,3,3,0,0,18,5,2,0,602,16,12,14,3.0,3.0,2.9,36,6,342,469,72.9,41,283,21,20,16,75,50,15,2,19,14,28,1,5,24,87,Unknown,990,1,1,0,0,10,1,2,0,580,16,12,19,0.4,0.4,0.2,16,2,327,470,69.6,39,321,15,8,5,82.66666666666667,81.1,80.66666666666667,75.5,78.6,73.76923076923077,3,1
6306,84,38,18,4,17,9,8,0,4,13,68,Unknown,990,1,1,0,0,13,3,2,0,441,17,11,7,0.9,0.9,0.8,25,2,284,365,77.8,28,259,17,11,6,79,62,18,3,10,11,13,2,16,15,68,Unknown,990,2,2,0,0,11,5,2,0,662,12,8,7,0.4,0.4,0.4,19,4,518,591,87.6,35,443,23,12,10,73.2,70.91304347826087,72.42857142857143,82.8125,85.0,83.83333333333333,1,2
6092,72,45,28,4,21,17,19,2,6,28,91,Unknown,990,2,2,0,0,7,3,3,0,506,13,6,18,1.5,1.5,1.5,14,4,256,392,65.3,45,236,13,13,8,81,55,10,3,16,20,12,5,9,28,103,Unknown,990,0,0,0,0,10,3,3,0,570,13,17,8,0.5,0.5,0.2,17,0,321,472,68.0,23,281,5,21,15,79.66666666666667,75.45454545454545,77.2,76.0,74.82352941176471,73.25,2,0
6300,75,72,13,7,31,37,14,2,7,32,104,Unknown,990,0,0,0,0,14,3,2,0,685,7,5,5,0.7,0.7,0.6,24,0,483,608,79.4,37,456,15,10,5,73,28,14,2,10,21,35,1,8,19,81,Unknown,990,2,0,1,2,9,4,2,0,352,16,9,9,2.0,0.3,0.2,15,2,136,241,56.4,22,165,11,10,6,76.16666666666667,75.3,75.23076923076923,77.75,73.5909090909091,74.07692307692308,0,2
6161,71,51,16,2,7,26,25,6,11,22,64,Unknown,990,1,1,0,0,6,3,4,0,552,21,13,11,0.6,0.6,0.5,9,2,305,430,70.9,25,276,17,11,3,84,49,19,3,17,15,9,0,8,22,103,Unknown,990,0,0,0,0,10,1,6,0,530,21,14,5,0.9,0.9,0.2,14,0,285,420,67.9,32,324,9,16,7,75.0,81.4375,76.57142857142857,75.0,72.92857142857143,72.22222222222223,1,0
6102,60,41,11,1,10,19,19,2,20,23,110,Unknown,990,2,2,0,0,11,5,1,0,421,25,16,8,1.0,1.0,0.8,21,4,161,305,52.8,16,191,8,19,15,75,59,15,5,18,16,10,1,12,31,90,Unknown,990,0,0,0,0,9,3,6,0,525,12,6,8,0.7,0.7,0.7,17,0,297,438,67.8,34,240,9,8,2,73.75,72.58333333333333,73.7,75.57142857142857,77.5,74.46153846153847,2,0
6378,73,44,16,2,26,12,13,0,3,18,89,Unknown,990,0,0,0,0,5,0,5,0,576,8,13,10,0.3,0.3,0.2,7,0,386,490,78.8,44,342,20,13,8,66,56,14,2,4,13,24,7,11,20,58,Unknown,990,3,3,0,0,9,4,0,0,720,14,8,4,1.5,1.5,1.4,17,6,524,633,82.8,33,366,26,12,9,78.5,77.11111111111111,75.75,88.625,82.92307692307692,79.71428571428571,0,3
6153,65,71,11,5,19,39,12,8,9,20,96,Unknown,990,0,0,0,0,8,2,2,0,702,10,9,3,0.9,0.9,0.8,13,0,485,621,78.1,51,360,13,17,11,72,29,19,4,12,20,20,0,11,14,83,Unknown,990,2,1,1,1,8,2,5,0,362,8,8,14,1.7,0.9,0.6,13,3,136,258,52.7,18,115,3,10,6,78.45454545454545,78.85714285714286,77.71428571428571,78.5,76.0,76.85714285714286,0,2
6108,64,65,16,9,34,27,7,3,5,29,88,Unknown,990,0,0,0,0,9,1,2,0,756,9,7,7,1.3,1.3,1.2,17,0,523,658,79.5,65,412,22,25,13,65,35,20,1,7,28,28,2,11,11,92,Unknown,990,1,1,0,0,6,1,4,0,473,25,14,8,0.2,0.2,0.1,11,2,229,350,65.4,22,227,11,10,6,77.0,79.0,79.0,76.0,78.7,77.125,1,1
