"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Fußball-Bundesliga","2017-09-19","Fußball-Bundesliga (Matchweek 5)","Wolfsburg","4-2-3-1",62,548,683,80,10,3,21,791,22,7,19,26,2,6,24,88,"1","0","Werder Bremen","3-1-4-2",38,293,425,69,18,4,16,527,10,21,18,22,3,9,28,81,"2","0","https://fbref.com/en/matches/e2e4d8fb/Wolfsburg-Werder-Bremen-September-19-2017-Bundesliga"
"Fußball-Bundesliga","2017-10-13","Fußball-Bundesliga (Matchweek 8)","Stuttgart","3-4-3",45,292,413,71,13,5,17,544,18,23,16,25,0,13,21,94,"2","0","Köln","4-4-2",55,385,512,75,13,4,20,630,19,14,18,20,0,10,25,90,"3","0","https://fbref.com/en/matches/668679f5/Stuttgart-Koln-October-13-2017-Bundesliga"
"Fußball-Bundesliga","2018-03-31","Fußball-Bundesliga (Matchweek 28)","Schalke 04","3-4-1-2",56,509,597,85,20,2,13,686,21,15,7,11,2,5,19,78,"2","0","Freiburg","3-4-3",44,357,462,77,16,2,10,537,24,19,12,11,0,6,15,91,"3","1","https://fbref.com/en/matches/6d5ec32f/Schalke-04-Freiburg-March-31-2018-Bundesliga"
"Fußball-Bundesliga","2017-11-03","Fußball-Bundesliga (Matchweek 11)","Eintracht Frankfurt","3-1-4-2",48,335,467,72,11,7,20,593,12,19,25,33,4,4,31,104,"0","0","Werder Bremen","4-3-3",52,357,501,71,13,8,23,607,12,14,11,32,3,8,30,90,"0","0","https://fbref.com/en/matches/1813d4d3/Eintracht-Frankfurt-Werder-Bremen-November-3-2017-Bundesliga"
"Fußball-Bundesliga","2017-12-10","Fußball-Bundesliga (Matchweek 15)","Augsburg","4-2-3-1",58,387,537,72,13,11,31,638,23,10,27,18,2,2,31,71,"2","0","Hertha BSC","4-4-2",42,267,392,68,10,3,12,513,23,14,15,34,1,13,22,94,"2","0","https://fbref.com/en/matches/c3bfaffc/Augsburg-Hertha-BSC-December-10-2017-Bundesliga"
"Fußball-Bundesliga","2017-12-09","Fußball-Bundesliga (Matchweek 15)","Eintracht Frankfurt","3-4-3",51,432,540,80,16,5,16,636,15,15,15,21,2,1,20,63,"2","0","Bayern Munich","4-3-3",49,398,511,78,14,5,19,620,22,8,17,28,4,6,23,92,"3","0","https://fbref.com/en/matches/ff7fdc64/Eintracht-Frankfurt-Bayern-Munich-December-9-2017-Bundesliga"
"Fußball-Bundesliga","2017-10-14","Fußball-Bundesliga (Matchweek 8)","Hoffenheim","3-5-2",54,409,501,82,6,6,21,608,14,9,19,22,2,6,23,88,"1","0","Augsburg","3-4-3",46,314,420,75,11,3,18,520,19,14,16,25,2,13,31,71,"0","0","https://fbref.com/en/matches/deab105c/Hoffenheim-Augsburg-October-14-2017-Bundesliga"
"Fußball-Bundesliga","2018-01-27","Fußball-Bundesliga (Matchweek 20)","Bayern Munich","4-3-3",59,522,626,83,8,3,25,721,17,16,13,12,3,1,26,94,"0","0","Hoffenheim","3-1-4-2",41,342,437,78,21,4,12,526,13,9,8,17,3,11,12,58,"2","0","https://fbref.com/en/matches/710723e0/Bayern-Munich-Hoffenheim-January-27-2018-Bundesliga"
"Fußball-Bundesliga","2017-08-19","Fußball-Bundesliga (Matchweek 1)","Hoffenheim","3-1-4-2",64,561,666,84,17,6,20,760,18,12,7,10,3,4,24,67,"1","0","Werder Bremen","3-1-4-2",36,283,380,74,15,4,10,508,37,12,12,32,2,13,14,64,"3","0","https://fbref.com/en/matches/7fa19f7c/Hoffenheim-Werder-Bremen-August-19-2017-Bundesliga"
"Fußball-Bundesliga","2018-04-07","Fußball-Bundesliga (Matchweek 29)","Mönchengladbach","3-1-4-2",55,443,544,81,12,4,10,623,11,16,15,14,4,10,14,80,"1","0","Hertha BSC","4-2-3-1",45,332,441,75,19,5,26,523,19,4,14,20,1,9,25,68,"2","0","https://fbref.com/en/matches/19d0d8e2/Monchengladbach-Hertha-BSC-April-7-2018-Bundesliga"
"Fußball-Bundesliga","2018-03-04","Fußball-Bundesliga (Matchweek 25)","Freiburg","3-4-3",40,349,451,77,8,4,10,530,12,9,14,21,2,10,18,84,"1","0","Bayern Munich","4-1-4-1",60,582,685,85,8,5,28,776,14,5,21,13,1,5,15,97,"0","0","https://fbref.com/en/matches/233dc15c/Freiburg-Bayern-Munich-March-4-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-14","Fußball-Bundesliga (Matchweek 18)","Dortmund","4-3-3",52,412,507,81,10,6,21,616,29,10,17,14,3,5,26,66,"1","0","Wolfsburg","4-2-3-1",48,371,465,80,11,7,21,576,27,14,6,20,0,11,26,59,"1","0","https://fbref.com/en/matches/36f0a636/Dortmund-Wolfsburg-January-14-2018-Bundesliga"
"Fußball-Bundesliga","2018-02-10","Fußball-Bundesliga (Matchweek 22)","Bayern Munich","4-3-3",58,495,615,80,15,4,15,723,29,10,18,14,2,5,16,70,"2","0","Schalke 04","3-4-1-2",42,352,450,78,16,3,13,577,17,25,19,17,1,11,12,63,"2","0","https://fbref.com/en/matches/e625d868/Bayern-Munich-Schalke-04-February-10-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-27","Fußball-Bundesliga (Matchweek 20)","RB Leipzig","4-2-2-2",60,417,565,74,15,3,16,694,29,10,23,24,2,4,43,54,"0","0","Hamburger SV","3-4-1-2",40,236,382,62,20,3,16,524,25,17,24,39,1,10,35,82,"2","0","https://fbref.com/en/matches/01024937/RB-Leipzig-Hamburger-SV-January-27-2018-Bundesliga"
"Fußball-Bundesliga","2017-10-28","Fußball-Bundesliga (Matchweek 10)","Schalke 04","3-1-4-2",48,374,477,78,18,4,18,585,19,13,20,21,3,6,20,73,"4","0","Wolfsburg","4-4-1-1",52,415,525,79,13,2,13,619,19,8,20,25,2,5,13,75,"3","0","https://fbref.com/en/matches/453d02a5/Schalke-04-Wolfsburg-October-28-2017-Bundesliga"
"Fußball-Bundesliga","2018-03-31","Fußball-Bundesliga (Matchweek 28)","Bayer Leverkusen","4-2-3-1",65,558,697,80,3,5,24,805,24,5,20,10,1,7,29,69,"0","0","Augsburg","3-4-1-2",35,258,372,69,11,1,8,508,22,17,22,35,1,20,27,73,"2","0","https://fbref.com/en/matches/9f98898e/Bayer-Leverkusen-Augsburg-March-31-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-28","Fußball-Bundesliga (Matchweek 20)","Bayer Leverkusen","4-2-3-1",69,609,718,85,10,13,34,822,21,7,15,16,0,3,28,77,"1","0","Mainz 05","3-1-4-2",31,218,317,69,15,0,9,443,33,14,16,36,1,9,16,55,"2","0","https://fbref.com/en/matches/7505aaac/Bayer-Leverkusen-Mainz-05-January-28-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-13","Fußball-Bundesliga (Matchweek 18)","Werder Bremen","4-2-3-1",47,370,472,78,14,6,21,585,26,11,18,35,3,6,15,64,"1","0","Hoffenheim","3-1-4-2",53,440,536,82,19,8,26,648,18,6,12,27,2,7,13,69,"3","0","https://fbref.com/en/matches/460cbaec/Werder-Bremen-Hoffenheim-January-13-2018-Bundesliga"
"Fußball-Bundesliga","2018-03-10","Fußball-Bundesliga (Matchweek 26)","Hannover 96","4-4-2",59,432,545,79,13,3,24,664,15,1,30,24,0,6,28,70,"2","0","Augsburg","4-2-3-1",41,248,372,67,17,6,22,487,26,2,24,32,1,13,26,72,"2","0","https://fbref.com/en/matches/61b89764/Hannover-96-Augsburg-March-10-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-13","Fußball-Bundesliga (Matchweek 18)","RB Leipzig","4-3-3",51,391,491,80,20,4,17,605,21,8,11,24,2,4,31,56,"2","0","Schalke 04","3-1-4-2",49,371,471,79,21,4,16,605,31,18,12,23,3,8,30,54,"2","0","https://fbref.com/en/matches/a39514a2/RB-Leipzig-Schalke-04-January-13-2018-Bundesliga"
"Fußball-Bundesliga","2018-03-31","Fußball-Bundesliga (Matchweek 28)","Hertha BSC","4-2-3-1",52,405,545,74,16,4,18,634,13,9,22,20,0,7,28,92,"1","0","Wolfsburg","4-3-3",48,372,501,74,14,5,21,591,18,8,21,18,2,6,19,94,"4","1","https://fbref.com/en/matches/7da66a35/Hertha-BSC-Wolfsburg-March-31-2018-Bundesliga"
"Fußball-Bundesliga","2018-05-12","Fußball-Bundesliga (Matchweek 34)","Wolfsburg","4-1-4-1",41,298,381,78,13,5,19,477,20,8,19,18,2,7,9,90,"2","0","Köln","4-1-2-1-2",59,455,550,83,16,10,25,629,11,9,13,14,2,10,10,77,"3","0","https://fbref.com/en/matches/e3ea35d3/Wolfsburg-Koln-May-12-2018-Bundesliga"
"Fußball-Bundesliga","2018-03-17","Fußball-Bundesliga (Matchweek 27)","Augsburg","4-2-3-1",50,374,493,76,15,8,24,599,15,6,11,32,0,6,14,66,"2","0","Werder Bremen","4-3-3",50,380,494,77,15,7,20,598,12,10,18,27,2,9,19,55,"1","0","https://fbref.com/en/matches/4a557fcd/Augsburg-Werder-Bremen-March-17-2018-Bundesliga"
"Fußball-Bundesliga","2018-04-14","Fußball-Bundesliga (Matchweek 30)","Hoffenheim","3-4-3",41,264,372,71,8,7,18,484,21,22,16,17,3,7,33,83,"1","0","Hamburger SV","4-1-4-1",59,428,544,79,11,8,15,646,19,14,6,18,3,13,29,71,"2","0","https://fbref.com/en/matches/2913dced/Hoffenheim-Hamburger-SV-April-14-2018-Bundesliga"
"Fußball-Bundesliga","2017-10-22","Fußball-Bundesliga (Matchweek 9)","Wolfsburg","4-2-3-1",53,424,512,83,12,8,28,610,16,11,9,15,4,9,14,78,"1","0","Hoffenheim","4-1-4-1",47,355,448,79,24,4,23,553,20,8,6,23,0,9,19,77,"3","0","https://fbref.com/en/matches/56a09036/Wolfsburg-Hoffenheim-October-22-2017-Bundesliga"
"Fußball-Bundesliga","2017-10-14","Fußball-Bundesliga (Matchweek 8)","Mainz 05","4-2-3-1",46,252,379,66,16,4,14,509,22,12,16,30,4,9,24,82,"1","0","Hamburger SV","4-2-3-1",54,306,438,70,18,2,14,559,24,7,19,26,0,8,35,84,"1","0","https://fbref.com/en/matches/eb296f2f/Mainz-05-Hamburger-SV-October-14-2017-Bundesliga"
"Fußball-Bundesliga","2018-02-17","Fußball-Bundesliga (Matchweek 23)","Schalke 04","3-4-1-2",36,197,313,63,18,4,12,445,26,22,27,31,2,4,21,82,"2","0","Hoffenheim","3-1-4-2",64,431,559,77,19,3,23,672,26,7,28,20,2,4,31,82,"6","0","https://fbref.com/en/matches/07919b8c/Schalke-04-Hoffenheim-February-17-2018-Bundesliga"
"Fußball-Bundesliga","2017-12-16","Fußball-Bundesliga (Matchweek 17)","Stuttgart","3-4-3",43,311,442,70,18,9,24,557,28,13,22,25,2,8,27,84,"2","0","Bayern Munich","4-1-4-1",57,459,575,80,14,7,26,695,12,12,30,27,3,2,22,96,"2","0","https://fbref.com/en/matches/3020841e/Stuttgart-Bayern-Munich-December-16-2017-Bundesliga"
"Fußball-Bundesliga","2017-12-01","Fußball-Bundesliga (Matchweek 14)","Freiburg","3-4-3",58,339,491,69,13,7,23,597,15,12,41,19,1,5,23,94,"2","0","Hamburger SV","4-2-3-1",42,214,356,60,20,5,14,485,26,13,38,41,1,13,19,105,"3","0","https://fbref.com/en/matches/a9d5d2bf/Freiburg-Hamburger-SV-December-1-2017-Bundesliga"
"Fußball-Bundesliga","2017-10-28","Fußball-Bundesliga (Matchweek 10)","Bayern Munich","4-3-3",71,710,795,89,7,11,27,895,21,9,14,3,5,4,10,73,"1","0","RB Leipzig","4-2-2-2",29,237,318,75,9,1,4,405,18,11,8,18,0,15,22,59,"0","1","https://fbref.com/en/matches/c5ad9910/Bayern-Munich-RB-Leipzig-October-28-2017-Bundesliga"
"Fußball-Bundesliga","2017-12-02","Fußball-Bundesliga (Matchweek 14)","Schalke 04","3-4-3",64,448,556,81,16,7,29,680,24,16,20,17,3,4,29,52,"0","0","Köln","3-4-1-2",36,197,311,63,20,4,16,423,23,15,13,25,1,12,15,76,"3","1","https://fbref.com/en/matches/ca1491c0/Schalke-04-Koln-December-2-2017-Bundesliga"
"Fußball-Bundesliga","2017-08-27","Fußball-Bundesliga (Matchweek 2)","Hannover 96","4-3-3",48,354,476,74,17,2,9,567,21,11,18,24,1,8,20,60,"1","0","Schalke 04","3-4-3",52,403,515,78,17,6,23,621,14,15,9,15,0,8,24,85,"2","0","https://fbref.com/en/matches/5abf775e/Hannover-96-Schalke-04-August-27-2017-Bundesliga"
"Fußball-Bundesliga","2018-05-12","Fußball-Bundesliga (Matchweek 34)","Hertha BSC","4-4-2",48,315,407,77,14,3,11,500,15,10,26,19,1,4,17,67,"1","0","RB Leipzig","4-2-2-2",52,352,433,81,11,6,10,537,20,15,14,23,1,5,22,49,"1","0","https://fbref.com/en/matches/bbab2659/Hertha-BSC-RB-Leipzig-May-12-2018-Bundesliga"
"Fußball-Bundesliga","2018-02-10","Fußball-Bundesliga (Matchweek 22)","Hoffenheim","3-1-4-2",64,433,550,79,13,5,21,642,21,9,22,14,3,8,20,85,"4","0","Mainz 05","3-1-4-2",36,206,311,66,20,2,12,425,23,18,20,26,0,13,20,74,"3","0","https://fbref.com/en/matches/9e0a5c20/Hoffenheim-Mainz-05-February-10-2018-Bundesliga"
"Fußball-Bundesliga","2018-04-21","Fußball-Bundesliga (Matchweek 31)","Hannover 96","3-4-3",26,202,299,68,11,2,8,393,17,11,12,32,1,9,23,60,"1","0","Bayern Munich","4-3-3",74,735,833,88,19,7,25,912,12,10,14,12,0,4,16,80,"0","0","https://fbref.com/en/matches/b9fe75df/Hannover-96-Bayern-Munich-April-21-2018-Bundesliga"
"Fußball-Bundesliga","2017-09-16","Fußball-Bundesliga (Matchweek 4)","Eintracht Frankfurt","3-1-4-2",65,482,600,80,13,4,25,714,14,12,28,24,1,4,27,82,"2","0","Augsburg","4-2-3-1",35,205,322,64,13,4,14,459,27,15,25,43,3,15,16,90,"3","0","https://fbref.com/en/matches/a357fa5b/Eintracht-Frankfurt-Augsburg-September-16-2017-Bundesliga"
"Fußball-Bundesliga","2017-12-02","Fußball-Bundesliga (Matchweek 14)","Bayer Leverkusen","3-4-3",28,205,308,67,9,7,17,418,21,18,15,24,6,5,15,69,"1","1","Dortmund","3-4-3",72,684,789,87,19,4,16,883,12,14,16,15,2,3,21,61,"3","0","https://fbref.com/en/matches/8c42066b/Bayer-Leverkusen-Dortmund-December-2-2017-Bundesliga"
"Fußball-Bundesliga","2017-09-19","Fußball-Bundesliga (Matchweek 5)","Schalke 04","3-4-3",34,301,400,75,13,2,10,494,10,15,14,22,3,5,15,54,"1","0","Bayern Munich","4-2-3-1",66,654,762,86,11,6,21,857,22,12,8,9,0,5,14,96,"1","0","https://fbref.com/en/matches/17ceb358/Schalke-04-Bayern-Munich-September-19-2017-Bundesliga"
"Fußball-Bundesliga","2018-05-12","Fußball-Bundesliga (Matchweek 34)","Bayern Munich","4-3-3",80,713,824,87,11,10,47,913,17,15,9,6,0,2,21,88,"1","0","Stuttgart","4-5-1",20,124,211,59,9,0,5,330,12,16,12,55,3,15,12,64,"0","0","https://fbref.com/en/matches/e01f2728/Bayern-Munich-Stuttgart-May-12-2018-Bundesliga"
"Fußball-Bundesliga","2017-10-21","Fußball-Bundesliga (Matchweek 9)","Hamburger SV","3-4-1-2",25,151,263,57,9,7,18,385,21,19,12,34,1,10,14,65,"1","1","Bayern Munich","4-2-3-1",75,660,777,85,9,7,23,883,16,9,24,19,3,1,27,82,"2","0","https://fbref.com/en/matches/f2074595/Hamburger-SV-Bayern-Munich-October-21-2017-Bundesliga"
"Fußball-Bundesliga","2017-09-09","Fußball-Bundesliga (Matchweek 3)","Wolfsburg","3-4-1-2",49,348,472,74,13,3,18,591,20,23,27,22,1,8,23,94,"0","0","Hannover 96","4-3-3",51,351,488,72,20,1,17,591,19,12,27,25,2,7,26,73,"1","0","https://fbref.com/en/matches/3d2c38ea/Wolfsburg-Hannover-96-September-9-2017-Bundesliga"
"Fußball-Bundesliga","2017-08-18","Fußball-Bundesliga (Matchweek 1)","Bayern Munich","4-3-3",52,459,547,84,13,4,14,632,19,10,15,14,5,14,22,75,"1","0","Bayer Leverkusen","4-2-3-1",48,437,515,85,17,5,10,619,18,10,6,18,1,8,12,59,"2","0","https://fbref.com/en/matches/b13970b2/Bayern-Munich-Bayer-Leverkusen-August-18-2017-Bundesliga"
"Fußball-Bundesliga","2018-03-18","Fußball-Bundesliga (Matchweek 27)","RB Leipzig","3-4-1-2",39,294,411,72,17,3,9,548,21,8,15,28,1,6,27,65,"3","0","Bayern Munich","4-3-3",61,495,634,78,15,6,23,745,29,9,14,16,1,6,28,100,"4","0","https://fbref.com/en/matches/8e16e25e/RB-Leipzig-Bayern-Munich-March-18-2018-Bundesliga"
"Fußball-Bundesliga","2017-08-19","Fußball-Bundesliga (Matchweek 1)","Schalke 04","3-4-3",36,242,358,68,22,4,13,512,37,23,12,42,4,7,16,84,"2","0","RB Leipzig","4-2-2-2",64,503,638,79,18,5,18,758,25,16,20,14,5,4,27,44,"2","0","https://fbref.com/en/matches/c516f9b3/Schalke-04-RB-Leipzig-August-19-2017-Bundesliga"
"Fußball-Bundesliga","2017-10-27","Fußball-Bundesliga (Matchweek 10)","Mainz 05","4-3-3",52,277,440,63,14,5,19,531,17,10,19,10,9,7,32,111,"0","0","Eintracht Frankfurt","3-1-4-2",48,263,399,66,22,5,14,517,22,17,31,36,2,5,25,101,"2","0","https://fbref.com/en/matches/e1a4ddc7/Mainz-05-Eintracht-Frankfurt-October-27-2017-Bundesliga"
"Fußball-Bundesliga","2018-02-24","Fußball-Bundesliga (Matchweek 24)","Hannover 96","4-1-4-1",52,346,484,71,14,10,36,631,26,16,25,21,2,9,24,74,"2","0","Mönchengladbach","4-4-2",48,316,438,72,12,6,11,586,24,13,20,42,1,5,19,80,"1","0","https://fbref.com/en/matches/d2a19828/Hannover-96-Monchengladbach-February-24-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-27","Fußball-Bundesliga (Matchweek 20)","Werder Bremen","4-1-4-1",58,481,618,78,15,2,19,712,14,13,25,14,4,7,30,97,"3","0","Hertha BSC","4-2-3-1",42,304,440,69,21,2,7,551,17,12,29,33,1,9,18,100,"2","0","https://fbref.com/en/matches/dbb50537/Werder-Bremen-Hertha-BSC-January-27-2018-Bundesliga"
"Fußball-Bundesliga","2018-05-05","Fußball-Bundesliga (Matchweek 33)","Mönchengladbach","4-4-2",50,399,514,78,8,7,15,621,12,21,26,23,2,8,27,97,"0","0","Freiburg","4-4-2",50,386,506,76,10,3,21,595,16,12,17,15,0,8,23,75,"3","0","https://fbref.com/en/matches/8b8705c8/Monchengladbach-Freiburg-May-5-2018-Bundesliga"
"Fußball-Bundesliga","2017-10-15","Fußball-Bundesliga (Matchweek 8)","Werder Bremen","3-1-4-2",46,394,505,78,11,5,22,593,14,8,13,10,2,9,21,79,"1","0","Mönchengladbach","4-4-2",54,501,597,84,10,5,6,702,13,8,21,25,1,9,16,71,"0","0","https://fbref.com/en/matches/ed39bd88/Werder-Bremen-Monchengladbach-October-15-2017-Bundesliga"
"Fußball-Bundesliga","2017-09-30","Fußball-Bundesliga (Matchweek 7)","Wolfsburg","4-2-3-1",53,402,521,77,9,5,20,608,21,7,19,20,0,7,23,82,"5","1","Mainz 05","4-3-3",47,358,466,77,21,6,10,562,17,13,16,20,1,5,26,79,"4","0","https://fbref.com/en/matches/03077c02/Wolfsburg-Mainz-05-September-30-2017-Bundesliga"
"Fußball-Bundesliga","2017-12-13","Fußball-Bundesliga (Matchweek 16)","Schalke 04","3-1-4-2",54,387,496,78,12,2,13,601,17,16,20,24,1,7,28,48,"3","0","Augsburg","4-2-3-1",46,323,428,75,17,3,22,547,20,17,13,18,1,4,23,77,"2","0","https://fbref.com/en/matches/0e20e687/Schalke-04-Augsburg-December-13-2017-Bundesliga"
"Fußball-Bundesliga","2018-03-16","Fußball-Bundesliga (Matchweek 27)","Freiburg","4-4-2",56,495,617,80,11,1,16,705,15,8,14,17,3,5,21,99,"2","0","Stuttgart","4-4-2",44,363,492,74,9,3,17,587,21,9,27,17,2,8,16,100,"1","0","https://fbref.com/en/matches/8d6d49dc/Freiburg-Stuttgart-March-16-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-28","Fußball-Bundesliga (Matchweek 20)","Hannover 96","3-1-4-2",57,468,593,79,15,7,32,707,20,8,27,23,1,5,28,57,"2","0","Wolfsburg","4-2-3-1",43,326,439,74,15,0,13,551,9,13,20,32,1,13,28,102,"3","0","https://fbref.com/en/matches/c214077e/Hannover-96-Wolfsburg-January-28-2018-Bundesliga"
"Fußball-Bundesliga","2018-02-03","Fußball-Bundesliga (Matchweek 21)","Schalke 04","3-4-3",44,387,483,80,16,3,20,574,7,17,13,21,4,5,17,56,"4","1","Werder Bremen","4-3-3",56,485,603,80,17,2,24,676,14,6,10,13,0,6,19,89,"1","0","https://fbref.com/en/matches/3b6845fd/Schalke-04-Werder-Bremen-February-3-2018-Bundesliga"
"Fußball-Bundesliga","2018-05-05","Fußball-Bundesliga (Matchweek 33)","Eintracht Frankfurt","3-1-4-2",36,208,320,65,14,3,16,452,25,8,22,50,2,10,19,88,"2","0","Hamburger SV","4-1-4-1",64,450,581,77,6,7,22,684,16,12,19,18,5,4,23,100,"0","0","https://fbref.com/en/matches/543f06fe/Eintracht-Frankfurt-Hamburger-SV-May-5-2018-Bundesliga"
"Fußball-Bundesliga","2017-11-19","Fußball-Bundesliga (Matchweek 12)","Werder Bremen","4-3-3",51,408,529,77,15,3,23,611,16,14,12,13,0,5,27,74,"0","0","Hannover 96","4-1-2-1-2",49,398,500,80,17,2,7,593,14,13,18,18,1,9,19,63,"1","0","https://fbref.com/en/matches/d6eae850/Werder-Bremen-Hannover-96-November-19-2017-Bundesliga"
"Fußball-Bundesliga","2018-02-24","Fußball-Bundesliga (Matchweek 24)","Hoffenheim","3-1-4-2",59,519,631,82,13,4,17,720,20,17,15,10,1,3,22,69,"1","0","Freiburg","4-2-3-1",41,322,430,75,19,2,7,533,21,16,18,20,0,10,24,82,"1","0","https://fbref.com/en/matches/cc8a3296/Hoffenheim-Freiburg-February-24-2018-Bundesliga"
"Fußball-Bundesliga","2018-01-26","Fußball-Bundesliga (Matchweek 20)","Eintracht Frankfurt","3-1-4-2",48,352,469,75,14,4,14,566,23,11,17,18,4,10,22,85,"5","0","Mönchengladbach","3-4-3",52,407,513,79,14,4,12,607,15,8,16,15,1,4,20,75,"2","0","https://fbref.com/en/matches/60678a27/Eintracht-Frankfurt-Monchengladbach-January-26-2018-Bundesliga"
"Fußball-Bundesliga","2018-04-29","Fußball-Bundesliga (Matchweek 32)","Mainz 05","4-3-3",39,201,317,63,24,7,21,443,24,9,25,31,2,11,18,65,"2","0","RB Leipzig","4-1-2-1-2",61,374,497,75,11,8,20,602,23,15,15,19,1,9,18,73,"5","1","https://fbref.com/en/matches/7bf73dff/Mainz-05-RB-Leipzig-April-29-2018-Bundesliga"
"Fußball-Bundesliga","2018-02-23","Fußball-Bundesliga (Matchweek 24)","Mainz 05","3-1-4-2",41,283,400,71,13,2,15,505,17,14,16,17,0,5,20,80,"0","0","Wolfsburg","4-2-3-1",59,455,578,79,13,3,15,685,22,8,26,29,3,10,21,83,"0","0","https://fbref.com/en/matches/39771daa/Mainz-05-Wolfsburg-February-23-2018-Bundesliga"
"Fußball-Bundesliga","2018-02-17","Fußball-Bundesliga (Matchweek 23)","Wolfsburg","4-1-4-1",25,159,246,65,14,4,9,363,27,7,14,38,0,15,12,71,"4","0","Bayern Munich","4-3-3",75,652,744,88,15,8,28,835,20,13,12,10,1,4,15,72,"3","0","https://fbref.com/en/matches/d1a1d3ab/Wolfsburg-Bayern-Munich-February-17-2018-Bundesliga"
"Fußball-Bundesliga","2018-05-05","Fußball-Bundesliga (Matchweek 33)","Augsburg","4-2-3-1",64,467,595,78,13,4,19,704,28,4,17,13,3,6,27,92,"2","0","Schalke 04","3-4-1-2",36,227,335,68,9,4,12,463,16,13,20,33,3,10,24,73,"3","0","https://fbref.com/en/matches/1a786d2e/Augsburg-Schalke-04-May-5-2018-Bundesliga"
"Fußball-Bundesliga","2017-12-17","Fußball-Bundesliga (Matchweek 17)","RB Leipzig","4-2-2-2",74,577,718,80,13,6,32,814,17,10,19,5,5,0,23,44,"1","0","Hertha BSC","4-2-3-1",26,147,250,59,11,1,3,403,19,15,18,67,3,18,19,82,"3","1","https://fbref.com/en/matches/d3d3adc1/RB-Leipzig-Hertha-BSC-December-17-2017-Bundesliga"
"Fußball-Bundesliga","2017-09-08","Fußball-Bundesliga (Matchweek 3)","Hamburger SV","4-2-3-1",33,154,283,54,14,4,11,420,26,12,15,40,2,11,35,76,"1","0","RB Leipzig","4-2-2-2",67,440,570,77,11,14,29,710,25,19,23,31,2,5,29,74,"1","0","https://fbref.com/en/matches/1e115c1f/Hamburger-SV-RB-Leipzig-September-8-2017-Bundesliga"
"Fußball-Bundesliga","2018-01-12","Fußball-Bundesliga (Matchweek 18)","Bayer Leverkusen","3-4-3",44,318,450,71,11,6,19,574,22,17,22,19,0,9,28,72,"2","0","Bayern Munich","4-3-3",56,436,566,77,13,6,19,681,19,14,23,22,1,8,23,88,"2","0","https://fbref.com/en/matches/3697cc06/Bayer-Leverkusen-Bayern-Munich-January-12-2018-Bundesliga"
"Fußball-Bundesliga","2018-04-28","Fußball-Bundesliga (Matchweek 32)","Bayer Leverkusen","3-4-3",65,506,611,83,16,6,37,698,17,9,18,12,1,7,19,91,"2","0","Stuttgart","4-2-2-2",35,225,334,67,14,2,11,433,19,6,13,31,2,18,16,75,"0","0","https://fbref.com/en/matches/05d7d7d8/Bayer-Leverkusen-Stuttgart-April-28-2018-Bundesliga"
"Fußball-Bundesliga","2017-08-20","Fußball-Bundesliga (Matchweek 1)","Mönchengladbach","4-4-2",53,504,600,84,12,5,20,697,18,7,13,13,4,10,16,68,"3","0","Köln","4-2-3-1",47,445,542,82,11,3,14,655,25,14,15,19,3,8,21,67,"2","0","https://fbref.com/en/matches/4fbf64fe/Monchengladbach-Koln-August-20-2017-Bundesliga"
"Fußball-Bundesliga","2018-03-03","Fußball-Bundesliga (Matchweek 25)","Wolfsburg","4-2-3-1",48,414,532,78,22,3,12,628,24,14,19,24,0,9,15,108,"8","1","Bayer Leverkusen","4-2-3-1",52,444,565,79,9,2,16,667,19,14,22,9,0,9,25,72,"1","0","https://fbref.com/en/matches/e22599a0/Wolfsburg-Bayer-Leverkusen-March-3-2018-Bundesliga"
"Fußball-Bundesliga","2017-09-16","Fußball-Bundesliga (Matchweek 4)","Werder Bremen","3-1-4-2",52,377,505,75,14,6,24,586,17,20,21,10,1,7,21,84,"2","0","Schalke 04","3-4-3",48,366,475,77,17,5,19,586,24,10,10,30,2,10,19,77,"2","0","https://fbref.com/en/matches/b8a1c45e/Werder-Bremen-Schalke-04-September-16-2017-Bundesliga"
