"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Possession","Home_Success_Pass","Home_Pass","Home_Passing_Accuracy","Home_Fouls","Home_Corners","Home_Crosses","Home_Touches","Home_Tackles","Home_Interceptions","Home_Aerials_Won","Home_Clearances","Home_Offsides","Home_Goal_Kicks","Home_Throw_Ins","Home_Long_Balls","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Possession","Away_Success_Pass","Away_Pass","Away_Passing_Accuracy","Away_Fouls","Away_Corners","Away_Crosses","Away_Touches","Away_Tackles","Away_Interceptions","Away_Aerials_Won","Away_Clearances","Away_Offsides","Away_Goal_Kicks","Away_Throw_Ins","Away_Long_Balls","Away_Yellow_Cards","Away_Red_Cards","Game_URL"
"Serie A","2018-01-21","Serie A (Matchweek 21)","Hellas Verona","4-3-3",53,437,562,78,13,5,29,675,21,16,17,13,0,6,31,83,"1","1","Crotone","4-3-3",47,405,508,80,15,1,12,639,22,18,16,36,1,9,22,63,"5","0","https://fbref.com/en/matches/960b9136/Hellas-Verona-Crotone-January-21-2018-Serie-A"
"Serie A","2018-01-21","Serie A (Matchweek 21)","Atalanta","3-4-1-2",49,423,547,77,10,8,20,659,22,11,13,27,3,9,25,91,"0","0","Napoli","4-3-3",51,461,571,81,13,7,13,696,23,11,6,24,3,4,30,68,"2","0","https://fbref.com/en/matches/9e1b9b22/Atalanta-Napoli-January-21-2018-Serie-A"
"Serie A","2018-03-17","Serie A (Matchweek 29)","Udinese","3-5-1-1",60,473,604,78,14,4,22,694,16,10,13,15,5,10,26,81,"1","0","Sassuolo","3-5-2",40,294,400,74,15,7,18,521,10,18,22,42,3,5,16,82,"2","0","https://fbref.com/en/matches/e490bedd/Udinese-Sassuolo-March-17-2018-Serie-A"
"Serie A","2018-02-11","Serie A (Matchweek 24)","Sassuolo","4-3-3",49,398,509,78,12,4,24,615,8,16,26,31,1,5,24,88,"0","0","Cagliari","3-5-1-1",51,390,525,74,15,2,17,627,20,9,16,29,0,13,29,109,"1","0","https://fbref.com/en/matches/ed6da260/Sassuolo-Cagliari-February-11-2018-Serie-A"
"Serie A","2018-03-18","Serie A (Matchweek 29)","Benevento","4-2-3-1",55,428,520,82,11,5,19,647,22,10,7,33,4,13,18,94,"2","0","Cagliari","3-5-2",45,314,424,74,7,9,29,530,23,15,23,18,3,9,28,81,"2","0","https://fbref.com/en/matches/4164d771/Benevento-Cagliari-March-18-2018-Serie-A"
"Serie A","2018-02-18","Serie A (Matchweek 25)","Benevento","4-2-3-1",61,435,557,78,14,7,22,690,17,15,24,27,2,11,25,72,"5","0","Crotone","4-3-3",39,224,352,64,10,4,18,487,22,13,24,31,2,9,27,71,"2","0","https://fbref.com/en/matches/955151b3/Benevento-Crotone-February-18-2018-Serie-A"
"Serie A","2017-09-23","Serie A (Matchweek 6)","SPAL","3-5-2",41,376,464,81,9,4,11,546,15,13,9,23,4,10,10,75,"3","0","Napoli","4-3-3",59,594,677,88,11,6,22,762,11,7,4,16,0,2,17,51,"1","0","https://fbref.com/en/matches/4e8318b9/SPAL-Napoli-September-23-2017-Serie-A"
"Serie A","2017-09-24","Serie A (Matchweek 6)","Sassuolo","3-5-2",46,352,455,77,11,3,19,550,19,17,14,23,1,9,20,77,"4","1","Bologna","3-5-2",54,427,524,81,15,6,11,631,23,12,12,20,1,6,26,89,"4","0","https://fbref.com/en/matches/dad2b40f/Sassuolo-Bologna-September-24-2017-Serie-A"
"Serie A","2017-08-26","Serie A (Matchweek 2)","Benevento","4-4-2",50,368,480,77,10,6,28,594,20,15,12,19,4,10,26,92,"1","0","Bologna","4-3-3",50,375,487,77,13,2,12,596,21,10,9,31,2,14,23,81,"2","0","https://fbref.com/en/matches/cc6d08ce/Benevento-Bologna-August-26-2017-Serie-A"
"Serie A","2017-12-03","Serie A (Matchweek 15)","Fiorentina","4-3-2-1",64,536,642,83,9,13,28,767,17,3,21,23,2,6,26,70,"1","0","Sassuolo","3-4-3",36,242,359,67,9,8,26,467,19,13,13,27,1,13,19,77,"3","0","https://fbref.com/en/matches/ba11432a/Fiorentina-Sassuolo-December-3-2017-Serie-A"
"Serie A","2017-10-25","Serie A (Matchweek 10)","Bologna","4-3-3",50,460,558,82,12,10,30,647,20,7,12,13,1,11,13,50,"2","0","Lazio","3-5-1-1",50,483,568,85,9,4,10,680,13,11,12,32,5,5,14,62,"2","0","https://fbref.com/en/matches/d3e1848e/Bologna-Lazio-October-25-2017-Serie-A"
"Serie A","2017-09-10","Serie A (Matchweek 3)","Udinese","4-4-2",41,316,405,78,12,1,13,530,15,10,7,36,0,7,19,71,"4","1","Genoa","3-4-3",59,488,594,82,17,8,27,694,14,7,13,18,1,8,22,63,"0","1","https://fbref.com/en/matches/42c18e6c/Udinese-Genoa-September-10-2017-Serie-A"
"Serie A","2017-10-29","Serie A (Matchweek 11)","Napoli","4-3-3",72,744,846,88,14,5,20,945,22,8,9,10,1,3,21,56,"2","0","Sassuolo","4-3-3",28,229,328,70,13,5,10,448,13,12,15,28,2,14,22,85,"2","0","https://fbref.com/en/matches/21761559/Napoli-Sassuolo-October-29-2017-Serie-A"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Genoa","3-5-1-1",60,413,534,77,14,8,31,635,15,5,18,18,1,7,30,80,"2","0","Benevento","5-4-1",40,235,352,67,17,4,14,480,19,12,11,40,0,11,20,81,"5","0","https://fbref.com/en/matches/9559b837/Genoa-Benevento-December-23-2017-Serie-A"
"Serie A","2018-03-17","Serie A (Matchweek 29)","SPAL","3-5-2",36,291,382,76,15,3,11,479,16,17,6,32,2,7,19,64,"4","0","Juventus","4-2-3-1",64,585,675,87,16,7,22,762,14,9,7,16,3,4,16,78,"2","0","https://fbref.com/en/matches/124587fb/SPAL-Juventus-March-17-2018-Serie-A"
"Serie A","2017-12-01","Serie A (Matchweek 15)","Roma","4-3-3",77,670,766,87,10,10,32,855,13,5,14,5,2,2,19,80,"1","0","SPAL","3-5-2",23,147,230,64,12,0,5,343,12,21,12,40,2,17,12,67,"2","1","https://fbref.com/en/matches/185ceb5f/Roma-SPAL-December-1-2017-Serie-A"
"Serie A","2017-09-16","Serie A (Matchweek 4)","Roma","4-3-3",64,574,643,89,7,6,21,717,8,5,8,9,0,7,19,69,"1","0","Hellas Verona","4-3-3",36,292,365,80,12,1,10,456,19,13,9,19,6,14,11,57,"4","1","https://fbref.com/en/matches/04d25fa7/Roma-Hellas-Verona-September-16-2017-Serie-A"
"Serie A","2017-10-15","Serie A (Matchweek 8)","Internazionale","4-2-3-1",41,265,373,71,17,2,15,473,16,6,24,21,3,8,21,66,"6","0","Milan","3-5-2",59,433,526,82,12,7,21,624,8,6,14,20,4,9,18,86,"2","0","https://fbref.com/en/matches/34f104ea/Derby-della-Madonnina-Internazionale-Milan-October-15-2017-Serie-A"
"Serie A","2018-04-29","Serie A (Matchweek 35)","Hellas Verona","4-3-3",41,258,356,72,16,1,12,479,16,9,18,38,2,6,18,65,"2","0","SPAL","3-5-2",59,402,510,79,14,8,32,616,21,9,13,19,1,9,27,87,"3","0","https://fbref.com/en/matches/bdfd9e37/Hellas-Verona-SPAL-April-29-2018-Serie-A"
"Serie A","2017-11-18","Serie A (Matchweek 13)","Napoli","4-3-3",45,449,543,83,17,3,16,669,20,15,11,32,4,8,14,57,"2","0","Milan","3-4-3",55,554,671,83,7,1,17,770,16,11,15,22,2,7,27,105,"1","0","https://fbref.com/en/matches/8ebe8211/Napoli-Milan-November-18-2017-Serie-A"
"Serie A","2017-11-05","Serie A (Matchweek 12)","Fiorentina","4-3-3",48,314,423,74,15,6,19,537,24,9,5,26,3,9,24,67,"1","0","Roma","4-3-3",52,351,455,77,10,9,17,585,15,15,16,27,1,9,28,72,"1","0","https://fbref.com/en/matches/3ca3a4ae/Fiorentina-Roma-November-5-2017-Serie-A"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Juventus","4-3-3",43,343,419,82,9,3,13,560,17,12,17,35,2,7,17,76,"2","0","Roma","4-3-3",57,449,561,80,13,5,28,655,13,13,17,20,0,12,27,65,"3","0","https://fbref.com/en/matches/71c83011/Juventus-Roma-December-23-2017-Serie-A"
"Serie A","2017-12-30","Serie A (Matchweek 19)","Internazionale","4-2-3-1",53,462,563,82,13,10,34,690,20,14,15,35,1,11,13,54,"2","0","Lazio","3-5-1-1",47,383,496,77,9,8,24,616,11,12,9,43,0,8,18,57,"1","0","https://fbref.com/en/matches/b7eec03e/Internazionale-Lazio-December-30-2017-Serie-A"
"Serie A","2018-01-28","Serie A (Matchweek 22)","Fiorentina","4-3-3",71,455,572,80,13,11,51,671,18,5,11,7,2,4,33,69,"3","0","Hellas Verona","4-4-1-1",29,134,231,58,16,3,10,369,15,14,23,58,4,18,18,70,"4","0","https://fbref.com/en/matches/97ff3431/Fiorentina-Hellas-Verona-January-28-2018-Serie-A"
"Serie A","2017-10-22","Serie A (Matchweek 9)","Lazio","3-5-1-1",53,506,579,87,12,4,20,671,9,11,10,22,3,7,14,56,"1","0","Cagliari","3-4-1-2",47,436,517,84,15,5,23,611,14,10,7,17,5,10,11,72,"4","0","https://fbref.com/en/matches/2024d030/Lazio-Cagliari-October-22-2017-Serie-A"
"Serie A","2017-09-17","Serie A (Matchweek 4)","Milan","3-1-4-2",58,509,604,84,13,10,30,707,12,9,16,29,5,4,25,67,"1","0","Udinese","4-1-4-1",42,339,442,77,10,3,18,537,13,14,9,30,2,8,26,71,"2","0","https://fbref.com/en/matches/c92738a9/Milan-Udinese-September-17-2017-Serie-A"
"Serie A","2018-05-12","Serie A (Matchweek 37)","Internazionale","4-2-3-1",73,656,793,83,9,16,55,889,17,5,15,9,4,7,25,60,"1","0","Sassuolo","3-5-2",27,196,292,67,5,2,9,448,13,14,20,61,3,15,14,76,"2","0","https://fbref.com/en/matches/4f5fd375/Internazionale-Sassuolo-May-12-2018-Serie-A"
"Serie A","2018-04-18","Serie A (Matchweek 33)","Hellas Verona","4-3-3",56,408,538,76,19,6,25,651,23,11,26,21,1,8,28,99,"3","0","Sassuolo","3-5-2",44,287,417,69,14,5,12,538,19,10,23,26,3,8,23,104,"4","0","https://fbref.com/en/matches/edbac062/Hellas-Verona-Sassuolo-April-18-2018-Serie-A"
"Serie A","2017-09-24","Serie A (Matchweek 6)","Crotone","4-4-2",46,295,415,71,11,2,15,563,35,20,24,37,2,13,27,104,"0","0","Benevento","4-4-1-1",54,344,481,72,12,7,26,600,13,14,17,16,0,15,26,99,"0","0","https://fbref.com/en/matches/438e40d7/Crotone-Benevento-September-24-2017-Serie-A"
"Serie A","2018-02-25","Serie A (Matchweek 26)","Hellas Verona","4-4-2",43,223,356,63,11,7,21,497,32,17,25,31,2,12,19,80,"3","0","Torino","4-3-3",57,326,469,70,20,7,25,602,26,12,27,30,2,4,37,88,"1","0","https://fbref.com/en/matches/d493a8b2/Hellas-Verona-Torino-February-25-2018-Serie-A"
"Serie A","2017-09-10","Serie A (Matchweek 3)","Benevento","4-4-2",35,236,320,74,12,2,19,437,24,14,9,28,2,6,13,59,"2","0","Torino","4-2-3-1",65,503,594,85,22,10,28,692,8,11,10,15,3,7,19,65,"2","0","https://fbref.com/en/matches/ffc59c89/Benevento-Torino-September-10-2017-Serie-A"
"Serie A","2018-04-15","Serie A (Matchweek 32)","Fiorentina","3-5-1-1",62,483,585,83,14,8,24,707,26,10,24,24,0,6,23,49,"2","0","SPAL","3-5-2",38,258,362,71,8,4,17,479,13,13,7,33,0,17,24,88,"2","0","https://fbref.com/en/matches/4a6eeaea/Fiorentina-SPAL-April-15-2018-Serie-A"
"Serie A","2018-04-29","Serie A (Matchweek 35)","Fiorentina","4-2-3-1",51,455,560,81,17,2,10,697,20,20,11,19,5,4,15,71,"3","0","Napoli","4-3-3",49,414,541,77,10,3,10,623,15,11,9,10,3,21,24,92,"5","1","https://fbref.com/en/matches/457a146b/Fiorentina-Napoli-April-29-2018-Serie-A"
"Serie A","2018-04-18","Serie A (Matchweek 33)","Roma","4-3-3",56,460,579,79,10,7,23,671,10,7,29,16,2,4,16,78,"0","0","Genoa","3-5-1-1",44,333,458,73,10,3,14,539,9,12,11,19,6,12,30,93,"1","0","https://fbref.com/en/matches/d50afd66/Roma-Genoa-April-18-2018-Serie-A"
"Serie A","2017-08-27","Serie A (Matchweek 2)","Fiorentina","4-2-3-1",56,393,515,76,20,14,38,619,16,15,14,20,5,4,25,82,"3","0","Sampdoria","4-3-1-2",44,293,397,74,11,6,15,519,12,10,12,33,1,9,17,82,"4","0","https://fbref.com/en/matches/c0a267bc/Fiorentina-Sampdoria-August-27-2017-Serie-A"
"Serie A","2018-04-29","Serie A (Matchweek 35)","Bologna","4-3-3",46,383,479,80,15,7,20,562,9,12,14,12,1,8,23,65,"1","0","Milan","4-3-3",54,473,563,84,12,1,10,663,17,7,11,27,1,12,26,66,"1","0","https://fbref.com/en/matches/abd39ffe/Bologna-Milan-April-29-2018-Serie-A"
"Serie A","2018-05-05","Serie A (Matchweek 36)","Juventus","3-5-1-1",66,662,742,89,12,5,17,840,17,5,20,15,1,5,25,101,"2","0","Bologna","5-3-2",34,293,378,78,13,2,8,458,17,11,7,12,0,7,20,57,"3","0","https://fbref.com/en/matches/8172de3f/Juventus-Bologna-May-5-2018-Serie-A"
"Serie A","2017-10-24","Serie A (Matchweek 10)","Internazionale","4-2-3-1",52,450,561,80,12,8,21,673,15,17,9,30,1,13,27,71,"2","0","Sampdoria","4-3-1-2",48,412,512,80,11,4,31,621,17,11,11,28,2,10,18,73,"2","0","https://fbref.com/en/matches/3688ffd0/Internazionale-Sampdoria-October-24-2017-Serie-A"
"Serie A","2018-03-11","Serie A (Matchweek 28)","Genoa","3-5-2",37,320,418,77,5,3,19,515,16,15,13,30,3,10,16,91,"1","0","Milan","4-3-3",63,599,711,84,9,3,29,785,11,11,8,16,1,8,25,63,"0","0","https://fbref.com/en/matches/2e138a22/Genoa-Milan-March-11-2018-Serie-A"
"Serie A","2018-04-07","Serie A (Matchweek 31)","Sampdoria","4-3-1-2",64,510,608,84,10,5,19,727,11,5,9,22,2,3,25,70,"1","0","Genoa","3-5-1-1",36,238,347,69,13,1,17,472,23,10,12,33,5,9,22,88,"2","0","https://fbref.com/en/matches/e51b6eae/Sampdoria-Genoa-April-7-2018-Serie-A"
"Serie A","2018-04-18","Serie A (Matchweek 33)","Napoli","4-3-3",67,604,703,86,7,8,21,824,16,10,11,23,3,8,26,81,"1","0","Udinese","3-5-1-1",33,230,340,68,13,7,21,462,15,11,12,31,5,9,26,97,"2","0","https://fbref.com/en/matches/f71e9d8f/Napoli-Udinese-April-18-2018-Serie-A"
"Serie A","2018-02-04","Serie A (Matchweek 23)","Bologna","4-3-1-2",48,359,476,75,11,3,17,572,18,6,20,19,2,9,33,76,"2","0","Fiorentina","4-3-3",52,399,509,78,13,4,14,628,24,12,17,32,1,15,24,80,"1","0","https://fbref.com/en/matches/c6092433/Derby-dellAppennino-Bologna-Fiorentina-February-4-2018-Serie-A"
"Serie A","2017-11-25","Serie A (Matchweek 14)","Bologna","4-3-3",32,231,324,71,5,5,8,452,13,13,10,48,5,10,12,79,"3","1","Sampdoria","4-3-1-2",68,589,699,84,13,12,40,795,13,3,16,9,3,4,17,60,"2","0","https://fbref.com/en/matches/a8b97e7b/Bologna-Sampdoria-November-25-2017-Serie-A"
"Serie A","2018-03-11","Serie A (Matchweek 28)","Cagliari","3-1-4-2",39,273,396,69,13,1,13,514,19,7,19,38,2,12,28,93,"2","0","Lazio","3-5-1-1",61,489,611,80,10,4,24,730,24,9,14,20,4,4,27,74,"4","0","https://fbref.com/en/matches/692cc8c0/Cagliari-Lazio-March-11-2018-Serie-A"
"Serie A","2018-04-18","Serie A (Matchweek 33)","Sampdoria","4-3-1-2",52,386,503,77,11,6,26,616,14,10,17,17,2,10,25,68,"1","0","Bologna","3-5-2",48,345,456,76,12,6,21,584,14,11,26,27,2,13,28,84,"3","0","https://fbref.com/en/matches/a79ad24f/Sampdoria-Bologna-April-18-2018-Serie-A"
"Serie A","2018-02-10","Serie A (Matchweek 24)","Napoli","4-3-3",68,789,901,88,5,2,6,993,17,9,9,10,2,6,23,66,"0","0","Lazio","3-5-2",32,328,427,77,10,2,10,555,24,24,9,14,4,10,14,64,"3","0","https://fbref.com/en/matches/d81176b3/Napoli-Lazio-February-10-2018-Serie-A"
"Serie A","2018-05-06","Serie A (Matchweek 36)","Sassuolo","3-5-2",36,251,349,72,7,9,24,469,15,21,20,37,6,7,15,81,"1","0","Sampdoria","4-3-1-2",64,493,613,80,21,6,14,697,20,6,11,23,0,10,19,68,"1","0","https://fbref.com/en/matches/51e9604a/Sassuolo-Sampdoria-May-6-2018-Serie-A"
"Serie A","2017-11-26","Serie A (Matchweek 14)","Udinese","3-5-1-1",34,266,380,70,14,3,16,512,17,26,16,41,4,5,28,89,"5","0","Napoli","4-3-3",66,588,733,80,7,7,14,822,19,14,14,10,0,9,28,77,"1","0","https://fbref.com/en/matches/06f46a2f/Udinese-Napoli-November-26-2017-Serie-A"
"Serie A","2017-10-15","Serie A (Matchweek 8)","Crotone","4-4-2",34,198,326,61,15,3,8,443,23,17,16,39,1,9,21,90,"1","0","Torino","4-2-3-1",66,491,620,79,7,8,17,727,17,13,16,13,1,7,17,75,"0","0","https://fbref.com/en/matches/c7430da6/Crotone-Torino-October-15-2017-Serie-A"
"Serie A","2017-11-04","Serie A (Matchweek 12)","Bologna","4-3-3",66,479,607,79,13,5,25,713,20,14,19,20,0,8,24,87,"2","0","Crotone","4-4-2",34,209,317,66,14,2,13,449,18,11,24,49,0,11,17,74,"3","0","https://fbref.com/en/matches/78db3ca6/Bologna-Crotone-November-4-2017-Serie-A"
"Serie A","2017-10-01","Serie A (Matchweek 7)","Atalanta","3-4-3",42,331,437,76,22,0,11,534,17,23,4,14,0,7,17,62,"3","0","Juventus","4-2-3-1",58,505,606,83,11,3,9,708,16,20,11,7,2,7,25,80,"1","0","https://fbref.com/en/matches/c885b0f4/Atalanta-Juventus-October-1-2017-Serie-A"
"Serie A","2017-09-20","Serie A (Matchweek 5)","Atalanta","3-4-3",61,642,741,87,5,4,15,852,20,18,16,13,1,3,24,67,"0","0","Crotone","3-4-3",39,366,476,77,19,2,9,568,23,11,8,11,1,4,19,68,"1","0","https://fbref.com/en/matches/ba1981a2/Atalanta-Crotone-September-20-2017-Serie-A"
"Serie A","2017-10-01","Serie A (Matchweek 7)","Lazio","3-5-1-1",56,478,579,83,13,5,28,656,15,9,12,11,4,3,20,61,"2","0","Sassuolo","3-1-4-2",44,375,459,82,8,4,10,554,12,21,7,35,0,9,11,56,"3","0","https://fbref.com/en/matches/fd9a4f48/Lazio-Sassuolo-October-1-2017-Serie-A"
"Serie A","2017-11-19","Serie A (Matchweek 13)","Udinese","4-4-2",52,407,532,77,9,6,23,650,12,14,14,20,2,8,29,100,"1","1","Cagliari","3-5-1-1",48,357,482,74,11,4,13,613,23,11,18,43,7,12,20,78,"0","0","https://fbref.com/en/matches/a9bb0bb4/Udinese-Cagliari-November-19-2017-Serie-A"
"Serie A","2017-11-27","Serie A (Matchweek 14)","Atalanta","3-4-3",67,520,653,80,11,9,30,762,15,13,15,21,1,6,19,62,"1","0","Benevento","4-3-3",33,206,328,63,16,3,17,457,17,17,11,36,0,13,21,79,"2","0","https://fbref.com/en/matches/da15f1f4/Atalanta-Benevento-November-27-2017-Serie-A"
"Serie A","2018-05-06","Serie A (Matchweek 36)","Genoa","3-5-1-1",46,291,406,72,8,3,17,511,14,6,16,26,2,9,17,71,"2","2","Fiorentina","4-2-3-1",54,374,478,78,16,7,23,598,14,17,15,28,1,9,20,64,"6","0","https://fbref.com/en/matches/c7004163/Genoa-Fiorentina-May-6-2018-Serie-A"
"Serie A","2017-12-23","Serie A (Matchweek 18)","Udinese","3-5-2",59,483,601,80,12,7,23,697,22,10,19,9,2,3,20,74,"0","0","Hellas Verona","4-4-2",41,302,416,73,15,1,13,514,15,14,13,32,1,18,16,83,"3","0","https://fbref.com/en/matches/7683a285/Udinese-Hellas-Verona-December-23-2017-Serie-A"
"Serie A","2017-09-30","Serie A (Matchweek 7)","Genoa","3-4-3",53,362,478,76,15,10,38,570,14,11,13,11,3,10,28,90,"4","0","Bologna","4-3-3",47,325,432,75,9,3,14,540,13,12,20,40,1,15,23,78,"2","0","https://fbref.com/en/matches/88054415/Genoa-Bologna-September-30-2017-Serie-A"
"Serie A","2018-03-11","Serie A (Matchweek 28)","Crotone","4-3-3",39,222,347,64,16,3,12,474,14,12,14,40,1,13,15,96,"1","0","Sampdoria","4-3-1-2",61,397,537,74,20,10,29,626,14,7,14,16,1,7,21,102,"2","0","https://fbref.com/en/matches/b35caef2/Crotone-Sampdoria-March-11-2018-Serie-A"
"Serie A","2017-09-23","Serie A (Matchweek 6)","Juventus","4-4-2",66,672,738,91,16,6,27,840,16,11,11,14,0,3,18,63,"1","0","Torino","4-2-3-1",34,312,388,80,12,3,8,489,17,7,6,20,1,10,18,65,"5","1","https://fbref.com/en/matches/f24d21f2/Juventus-Torino-September-23-2017-Serie-A"
"Serie A","2017-08-20","Serie A (Matchweek 1)","Lazio","3-5-2",53,452,545,83,20,9,30,652,14,15,15,18,2,9,14,74,"2","0","SPAL","3-5-2",47,373,478,78,4,5,17,592,23,14,10,35,1,16,16,86,"2","0","https://fbref.com/en/matches/c91aae8f/Lazio-SPAL-August-20-2017-Serie-A"
"Serie A","2017-10-15","Serie A (Matchweek 8)","Bologna","4-3-3",49,367,456,80,20,2,9,547,15,7,12,24,3,9,21,68,"2","0","SPAL","3-5-2",51,389,475,82,14,5,25,555,13,5,9,18,7,5,12,63,"2","0","https://fbref.com/en/matches/bd5ca501/Bologna-SPAL-October-15-2017-Serie-A"
"Serie A","2018-05-20","Serie A (Matchweek 38)","Lazio","3-5-1-1",40,284,375,76,12,10,15,485,12,13,13,24,2,10,24,80,"6","2","Internazionale","4-2-3-1",60,468,557,84,13,4,20,668,20,5,14,28,1,5,18,47,"4","0","https://fbref.com/en/matches/ec8cccf4/Lazio-Internazionale-May-20-2018-Serie-A"
"Serie A","2019-04-13","Serie A (Matchweek 32)","Milan","4-3-3",53,450,532,85,13,11,17,671,19,13,13,20,2,3,17,60,"1","0","Lazio","3-5-1-1",47,364,468,78,17,4,14,581,18,7,18,15,5,7,32,70,"2","0","https://fbref.com/en/matches/af998b46/Milan-Lazio-April-13-2019-Serie-A"
"Serie A","2019-05-26","Serie A (Matchweek 38)","Torino","3-4-3",59,532,619,86,9,5,15,729,15,12,13,17,1,8,25,76,"0","0","Lazio","3-5-2",41,341,423,81,9,5,13,552,31,16,16,22,0,7,10,39,"1","0","https://fbref.com/en/matches/84339198/Torino-Lazio-May-26-2019-Serie-A"
"Serie A","2018-12-02","Serie A (Matchweek 14)","Milan","4-3-3",62,470,571,82,8,8,22,667,14,10,15,18,1,8,16,47,"2","0","Parma","4-3-3",38,254,352,72,16,8,18,458,16,19,16,24,1,15,10,78,"2","0","https://fbref.com/en/matches/f5d074c7/Milan-Parma-December-2-2018-Serie-A"
"Serie A","2019-02-23","Serie A (Matchweek 25)","Torino","3-5-2",37,224,353,63,18,4,14,487,14,17,17,23,4,9,15,76,"2","0","Atalanta","3-4-3",63,465,601,77,18,4,20,723,20,13,27,10,1,9,28,61,"1","0","https://fbref.com/en/matches/90d2d7d3/Torino-Atalanta-February-23-2019-Serie-A"
"Serie A","2019-04-28","Serie A (Matchweek 34)","Sampdoria","4-3-1-2",55,510,599,85,13,1,21,683,12,3,10,7,0,5,18,57,"7","1","Lazio","3-5-1-1",45,406,481,84,10,4,10,589,13,11,9,30,2,10,10,55,"3","0","https://fbref.com/en/matches/cb8470ac/Sampdoria-Lazio-April-28-2019-Serie-A"
"Serie A","2019-04-29","Serie A (Matchweek 34)","Atalanta","3-4-3",62,474,598,79,7,9,36,740,15,11,21,25,1,4,34,65,"0","0","Udinese","3-4-3",38,244,366,67,13,5,20,522,29,10,25,38,2,7,31,65,"2","0","https://fbref.com/en/matches/79520ce8/Atalanta-Udinese-April-29-2019-Serie-A"
"Serie A","2019-04-14","Serie A (Matchweek 32)","Sassuolo","4-3-3",71,595,710,84,6,7,28,807,15,11,21,12,1,5,20,60,"3","0","Parma","4-3-3",29,176,288,61,11,3,11,384,15,8,17,32,6,17,15,79,"2","0","https://fbref.com/en/matches/ef13f45d/Sassuolo-Parma-April-14-2019-Serie-A"
"Serie A","2018-10-21","Serie A (Matchweek 9)","Frosinone","3-4-3",40,243,336,72,15,6,20,441,15,10,10,32,1,10,8,66,"2","0","Empoli","4-3-1-2",60,421,510,83,17,8,21,617,15,14,26,19,4,4,16,46,"3","0","https://fbref.com/en/matches/90256e72/Frosinone-Empoli-October-21-2018-Serie-A"
"Serie A","2018-08-26","Serie A (Matchweek 2)","SPAL","3-5-2",57,426,527,81,13,7,26,625,12,15,17,22,0,9,14,64,"5","0","Parma","4-3-3",43,288,398,72,14,2,10,487,11,11,15,24,2,11,24,74,"2","0","https://fbref.com/en/matches/43700994/SPAL-Parma-August-26-2018-Serie-A"
"Serie A","2018-09-29","Serie A (Matchweek 7)","Juventus","4-3-1-2",51,482,583,83,15,7,22,698,17,10,12,21,3,4,14,81,"3","0","Napoli","4-4-2",49,454,553,82,11,4,12,654,14,9,5,21,0,7,19,72,"6","1","https://fbref.com/en/matches/d2cccf44/Juventus-Napoli-September-29-2018-Serie-A"
"Serie A","2019-01-20","Serie A (Matchweek 20)","Frosinone","3-5-2",31,267,347,77,13,4,18,462,21,19,9,20,5,8,15,62,"2","0","Atalanta","3-4-1-2",69,683,769,89,11,8,24,865,14,4,12,17,0,5,17,32,"0","0","https://fbref.com/en/matches/8ad79daf/Frosinone-Atalanta-January-20-2019-Serie-A"
"Serie A","2018-09-26","Serie A (Matchweek 6)","Cagliari","4-3-1-2",47,364,503,72,17,7,22,619,19,16,23,17,5,10,21,111,"1","0","Sampdoria","4-3-1-2",53,426,572,74,22,3,14,683,16,8,20,25,2,9,27,81,"3","0","https://fbref.com/en/matches/5735413c/Cagliari-Sampdoria-September-26-2018-Serie-A"
"Serie A","2019-04-02","Serie A (Matchweek 30)","Cagliari","4-3-1-2",45,343,450,76,17,3,13,555,16,8,20,24,2,10,19,75,"3","0","Juventus","3-4-3",55,437,549,80,10,5,23,642,11,7,21,12,3,8,19,82,"2","0","https://fbref.com/en/matches/15ca67ec/Cagliari-Juventus-April-2-2019-Serie-A"
"Serie A","2018-09-26","Serie A (Matchweek 6)","Udinese","4-4-1-1",51,401,513,78,9,6,18,609,16,11,9,12,1,7,15,77,"2","0","Lazio","3-5-1-1",49,395,485,81,18,4,11,591,10,9,12,29,1,8,16,62,"6","0","https://fbref.com/en/matches/55e64680/Udinese-Lazio-September-26-2018-Serie-A"
"Serie A","2019-04-28","Serie A (Matchweek 34)","Torino","3-4-1-2",42,214,326,66,19,4,25,474,18,20,23,41,2,5,11,70,"2","0","Milan","4-3-3",58,331,449,74,21,9,23,569,16,12,19,33,0,12,25,58,"6","1","https://fbref.com/en/matches/f7d2850b/Torino-Milan-April-28-2019-Serie-A"
"Serie A","2019-05-18","Serie A (Matchweek 37)","Genoa","3-1-4-2",52,293,428,68,13,11,36,542,12,10,32,10,5,1,23,81,"2","1","Cagliari","5-3-2",48,271,400,68,21,3,9,516,15,9,31,36,3,18,16,81,"1","0","https://fbref.com/en/matches/706c1702/Genoa-Cagliari-May-18-2019-Serie-A"
"Serie A","2018-11-25","Serie A (Matchweek 13)","Parma","4-3-3",27,177,253,70,14,2,16,370,19,3,10,22,3,11,24,61,"3","0","Sassuolo","4-2-3-1",73,577,670,86,15,3,22,759,13,4,13,21,0,8,31,45,"4","0","https://fbref.com/en/matches/1958a5ca/Parma-Sassuolo-November-25-2018-Serie-A"
