"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player_Href","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"Serie A","2018-03-31","Serie A (Matchweek 30)","Cagliari","3-5-2",0,1.2,"","0","0","Torino","3-5-2",4,2.6,"Iago Falque · 61&rsquor; Adem Ljajić · 65&rsquor; Cristian Ansaldi · 79&rsquor; Joel Obi · 87&rsquor;","1","0","https://fbref.com/en/matches/580e06f4/Cagliari-Torino-March-31-2018-Serie-A","Cagliari","Home",NA,990,0,0,0,0,9,2,0,0,517,24,3,16,1.2,1.2,1.2,16,0,255,404,63.1,29,190,11,13,10
"Serie A","2018-03-31","Serie A (Matchweek 30)","Cagliari","3-5-2",0,1.2,"","0","0","Torino","3-5-2",4,2.6,"Iago Falque · 61&rsquor; Adem Ljajić · 65&rsquor; Cristian Ansaldi · 79&rsquor; Joel Obi · 87&rsquor;","1","0","https://fbref.com/en/matches/580e06f4/Cagliari-Torino-March-31-2018-Serie-A","Torino","Away",NA,990,4,3,0,0,13,6,1,0,620,12,13,13,2.8,2.8,2.5,22,7,351,477,73.6,44,325,13,19,10
"Serie A","2017-12-03","Serie A (Matchweek 15)","Sampdoria","4-3-1-2",1,1.2,"Duván Zapata · 56&rsquor;","0","0","Lazio","3-5-1-1",2,1.9,"Sergej Milinković-Savić · 79&rsquor; Felipe Caicedo · 90+1&rsquor;","1","0","https://fbref.com/en/matches/a0531a63/Sampdoria-Lazio-December-3-2017-Serie-A","Sampdoria","Home",NA,990,1,1,0,0,16,3,0,0,544,21,22,11,1.2,1.2,1.1,29,2,295,417,70.7,41,255,10,16,6
"Serie A","2017-12-03","Serie A (Matchweek 15)","Sampdoria","4-3-1-2",1,1.2,"Duván Zapata · 56&rsquor;","0","0","Lazio","3-5-1-1",2,1.9,"Sergej Milinković-Savić · 79&rsquor; Felipe Caicedo · 90+1&rsquor;","1","0","https://fbref.com/en/matches/a0531a63/Sampdoria-Lazio-December-3-2017-Serie-A","Lazio","Away",NA,990,2,1,0,0,14,3,1,0,640,22,12,11,1.9,1.9,1.2,23,2,384,514,74.7,54,388,24,22,12
"Serie A","2018-03-31","Serie A (Matchweek 30)","Juventus","3-5-2",3,0.6,"Paulo Dybala · 8&rsquor; Juan Cuadrado · 79&rsquor; Sami Khedira · 87&rsquor;","1","0","Milan","4-3-3",1,0.9,"Leonardo Bonucci · 28&rsquor;","3","0","https://fbref.com/en/matches/7fdcf47f/Juventus-Milan-March-31-2018-Serie-A","Juventus","Home",NA,990,3,3,0,0,7,4,1,0,675,7,12,8,0.6,0.6,0.5,13,6,505,599,84.3,50,470,22,22,19
"Serie A","2018-03-31","Serie A (Matchweek 30)","Juventus","3-5-2",3,0.6,"Paulo Dybala · 8&rsquor; Juan Cuadrado · 79&rsquor; Sami Khedira · 87&rsquor;","1","0","Milan","4-3-3",1,0.9,"Leonardo Bonucci · 28&rsquor;","3","0","https://fbref.com/en/matches/7fdcf47f/Juventus-Milan-March-31-2018-Serie-A","Milan","Away",NA,990,1,1,0,0,10,5,3,0,632,10,12,11,0.9,0.9,0.9,19,2,461,555,83.1,55,330,17,11,10
"Serie A","2018-05-13","Serie A (Matchweek 37)","Torino","3-4-3",2,2,"Andrea Belotti · 68&rsquor; Lorenzo De Silvestri · 87&rsquor;","2","0","SPAL","3-5-2",1,0.6,"Alberto Grassi · 22&rsquor;","5","0","https://fbref.com/en/matches/6f5313a6/Torino-SPAL-May-13-2018-Serie-A","Torino","Home",NA,990,2,2,0,0,18,10,2,0,642,17,5,6,2,2,1.9,31,4,434,544,79.8,51,411,28,17,13
"Serie A","2018-05-13","Serie A (Matchweek 37)","Torino","3-4-3",2,2,"Andrea Belotti · 68&rsquor; Lorenzo De Silvestri · 87&rsquor;","2","0","SPAL","3-5-2",1,0.6,"Alberto Grassi · 22&rsquor;","5","0","https://fbref.com/en/matches/6f5313a6/Torino-SPAL-May-13-2018-Serie-A","SPAL","Away",NA,990,1,1,0,0,10,4,5,0,421,10,14,11,0.6,0.6,0.2,14,2,206,319,64.6,15,201,8,16,7
"Serie A","2017-12-16","Serie A (Matchweek 17)","Roma","4-3-3",1,2.6,"Federico Fazio · 90+4&rsquor;","1","0","Cagliari","3-5-1-1",0,0.1,"","3","0","https://fbref.com/en/matches/65bf42a1/Roma-Cagliari-December-16-2017-Serie-A","Roma","Home",NA,990,1,0,0,1,20,5,1,0,688,11,7,9,2.6,1.8,0.6,38,2,483,587,82.3,72,452,32,24,14
"Serie A","2017-12-16","Serie A (Matchweek 17)","Roma","4-3-3",1,2.6,"Federico Fazio · 90+4&rsquor;","1","0","Cagliari","3-5-1-1",0,0.1,"","3","0","https://fbref.com/en/matches/65bf42a1/Roma-Cagliari-December-16-2017-Serie-A","Cagliari","Away",NA,990,0,0,0,0,3,0,3,0,489,24,15,9,0.1,0.1,0,6,0,271,394,68.8,21,316,8,9,8
"Serie A","2018-03-18","Serie A (Matchweek 29)","Milan","4-3-3",3,2.9,"Hakan Çalhanoğlu · 10&rsquor; Patrick Cutrone · 52&rsquor; André Silva · 82&rsquor;","3","0","Chievo","4-4-2",2,1,"Mariusz Stępiński · 33&rsquor; Roberto Inglese · 34&rsquor;","5","0","https://fbref.com/en/matches/dc8dcb91/Milan-Chievo-March-18-2018-Serie-A","Milan","Home",NA,990,3,0,0,1,18,5,3,0,811,7,7,6,3,2.2,1,34,4,631,724,87.2,76,479,27,22,14
"Serie A","2018-03-18","Serie A (Matchweek 29)","Milan","4-3-3",3,2.9,"Hakan Çalhanoğlu · 10&rsquor; Patrick Cutrone · 52&rsquor; André Silva · 82&rsquor;","3","0","Chievo","4-4-2",2,1,"Mariusz Stępiński · 33&rsquor; Roberto Inglese · 34&rsquor;","5","0","https://fbref.com/en/matches/dc8dcb91/Milan-Chievo-March-18-2018-Serie-A","Chievo","Away",NA,990,2,1,0,0,6,2,5,0,401,12,8,8,1,1,0.2,11,4,215,304,70.7,29,176,7,9,6
"Serie A","2018-01-27","Serie A (Matchweek 22)","Sassuolo","4-3-3",0,1,"Edoardo Goldaniga · 90+7&rsquor;","3","1","Atalanta","3-4-1-2",3,2.1,"Andrea Masiello · 30&rsquor; Bryan Cristante · 83&rsquor; Remo Freuler · 86&rsquor;","0","0","https://fbref.com/en/matches/51b552fe/Sassuolo-Atalanta-January-27-2018-Serie-A","Sassuolo","Home",NA,989,0,0,0,0,10,1,2,1,548,11,17,7,1,1,1,20,0,330,443,74.5,41,297,17,23,14
"Serie A","2018-01-27","Serie A (Matchweek 22)","Sassuolo","4-3-3",0,1,"Edoardo Goldaniga · 90+7&rsquor;","3","1","Atalanta","3-4-1-2",3,2.1,"Andrea Masiello · 30&rsquor; Bryan Cristante · 83&rsquor; Remo Freuler · 86&rsquor;","0","0","https://fbref.com/en/matches/51b552fe/Sassuolo-Atalanta-January-27-2018-Serie-A","Atalanta","Away",NA,990,3,2,0,0,17,10,0,0,739,24,13,11,2.1,2.1,1.9,29,4,505,612,82.5,53,437,38,19,14
"Serie A","2017-12-04","Serie A (Matchweek 15)","Crotone","4-4-1-1",0,0.4,"","0","0","Udinese","3-5-2",3,1.8,"Jakub Jankto · 40&rsquor; Jakub Jankto · 53&rsquor; Kevin Lasagna · 66&rsquor;","0","0","https://fbref.com/en/matches/4ad58fc9/Crotone-Udinese-December-4-2017-Serie-A","Crotone","Home",NA,990,0,0,0,0,9,2,0,0,616,21,18,6,0.4,0.4,0.4,17,0,368,522,70.5,64,320,18,11,7
"Serie A","2017-12-04","Serie A (Matchweek 15)","Crotone","4-4-1-1",0,0.4,"","0","0","Udinese","3-5-2",3,1.8,"Jakub Jankto · 40&rsquor; Jakub Jankto · 53&rsquor; Kevin Lasagna · 66&rsquor;","0","0","https://fbref.com/en/matches/4ad58fc9/Crotone-Udinese-December-4-2017-Serie-A","Udinese","Away",NA,990,3,2,0,0,15,6,0,0,624,11,13,10,1.9,1.9,1.4,28,5,382,523,73,41,292,18,13,6
"Serie A","2018-03-09","Serie A (Matchweek 28)","Roma","4-3-3",3,1.3,"Kostas Manolas · 56&rsquor; Daniele De Rossi · 73&rsquor; Lorenzo Pellegrini · 90+3&rsquor;","1","0","Torino","4-3-3",0,0.6,"","2","0","https://fbref.com/en/matches/236d00fe/Roma-Torino-March-9-2018-Serie-A","Roma","Home",NA,990,3,3,0,0,15,5,1,0,634,18,7,12,1.3,1.3,1.2,25,6,418,530,78.9,52,386,16,8,3
"Serie A","2018-03-09","Serie A (Matchweek 28)","Roma","4-3-3",3,1.3,"Kostas Manolas · 56&rsquor; Daniele De Rossi · 73&rsquor; Lorenzo Pellegrini · 90+3&rsquor;","1","0","Torino","4-3-3",0,0.6,"","2","0","https://fbref.com/en/matches/236d00fe/Roma-Torino-March-9-2018-Serie-A","Torino","Away",NA,990,0,0,0,0,10,3,2,0,467,18,10,10,0.6,0.6,0.5,18,0,245,346,70.8,24,251,16,13,8
"Serie A","2018-04-18","Serie A (Matchweek 33)","Benevento","3-4-3",0,0.7,"","2","0","Atalanta","3-4-1-2",3,3.6,"Remo Freuler · 21&rsquor; Musa Barrow · 49&rsquor; Papu Gómez · 67&rsquor;","2","0","https://fbref.com/en/matches/11fed5a1/Benevento-Atalanta-April-18-2018-Serie-A","Benevento","Home",NA,990,0,0,0,0,12,3,2,0,598,8,10,6,0.7,0.7,0.4,19,0,401,513,78.2,24,337,20,22,10
"Serie A","2018-04-18","Serie A (Matchweek 33)","Benevento","3-4-3",0,0.7,"","2","0","Atalanta","3-4-1-2",3,3.6,"Remo Freuler · 21&rsquor; Musa Barrow · 49&rsquor; Papu Gómez · 67&rsquor;","2","0","https://fbref.com/en/matches/11fed5a1/Benevento-Atalanta-April-18-2018-Serie-A","Atalanta","Away",NA,990,3,3,0,1,12,8,2,0,560,35,11,9,3.7,2.9,2.8,23,6,336,436,77.1,38,286,14,14,10
"Serie A","2018-02-17","Serie A (Matchweek 25)","Udinese","3-1-4-2",0,0.4,"","3","0","Roma","4-2-3-1",2,1.7,"Cengiz Ünder · 70&rsquor; Diego Perotti · 90&rsquor;","1","0","https://fbref.com/en/matches/be76b113/Udinese-Roma-February-17-2018-Serie-A","Udinese","Home",NA,990,0,0,0,0,8,3,3,0,517,13,14,17,0.4,0.4,0.3,14,0,292,418,69.9,33,327,17,17,12
"Serie A","2018-02-17","Serie A (Matchweek 25)","Udinese","3-1-4-2",0,0.4,"","3","0","Roma","4-2-3-1",2,1.7,"Cengiz Ünder · 70&rsquor; Diego Perotti · 90&rsquor;","1","0","https://fbref.com/en/matches/be76b113/Udinese-Roma-February-17-2018-Serie-A","Roma","Away",NA,990,2,2,0,0,18,7,1,0,632,11,17,9,1.7,1.7,1.5,35,4,409,524,78.1,66,383,31,19,14
"Serie A","2017-12-30","Serie A (Matchweek 19)","Fiorentina","4-4-1-1",1,1.9,"Giovanni Simeone · 71&rsquor;","1","0","Milan","4-3-3",1,0.9,"Hakan Çalhanoğlu · 74&rsquor;","1","0","https://fbref.com/en/matches/e02423ca/Fiorentina-Milan-December-30-2017-Serie-A","Fiorentina","Home",NA,990,1,1,0,0,18,6,1,0,708,22,14,15,2,2,1.7,33,2,470,598,78.6,53,445,17,8,5
"Serie A","2017-12-30","Serie A (Matchweek 19)","Fiorentina","4-4-1-1",1,1.9,"Giovanni Simeone · 71&rsquor;","1","0","Milan","4-3-3",1,0.9,"Hakan Çalhanoğlu · 74&rsquor;","1","0","https://fbref.com/en/matches/e02423ca/Fiorentina-Milan-December-30-2017-Serie-A","Milan","Away",NA,990,1,0,0,0,8,4,1,0,578,12,14,12,1,1,0.2,14,1,356,467,76.2,36,297,17,15,5
"Serie A","2017-10-01","Serie A (Matchweek 7)","Chievo","4-3-1-2",2,1.1,"Lucas Castro · 25&rsquor; Lucas Castro · 46&rsquor;","2","0","Fiorentina","4-2-3-1",1,1.4,"Giovanni Simeone · 6&rsquor;","1","0","https://fbref.com/en/matches/28f8f44f/Chievo-Fiorentina-October-1-2017-Serie-A","Chievo","Home",NA,990,2,2,0,0,13,6,2,0,558,12,9,12,1.1,1.1,1,22,4,344,449,76.6,34,297,22,15,10
"Serie A","2017-10-01","Serie A (Matchweek 7)","Chievo","4-3-1-2",2,1.1,"Lucas Castro · 25&rsquor; Lucas Castro · 46&rsquor;","2","0","Fiorentina","4-2-3-1",1,1.4,"Giovanni Simeone · 6&rsquor;","1","0","https://fbref.com/en/matches/28f8f44f/Chievo-Fiorentina-October-1-2017-Serie-A","Fiorentina","Away",NA,990,1,1,0,0,22,4,1,0,676,16,8,10,1.4,1.4,1.1,37,2,452,559,80.9,55,348,30,19,11
"Serie A","2018-03-31","Serie A (Matchweek 30)","Internazionale","4-2-3-1",3,2.2,"Mauro Icardi · 1&rsquor; Ivan Perišić · 13&rsquor; Mauro Icardi · 48&rsquor;","1","0","Hellas Verona","4-4-2",0,0.4,"Nícolas Andrade · 90&rsquor;","3","1","https://fbref.com/en/matches/6ed4ba1b/Internazionale-Hellas-Verona-March-31-2018-Serie-A","Internazionale","Home",NA,990,3,3,0,0,24,5,1,0,874,15,6,7,2.2,2.2,1.9,41,4,665,770,86.4,65,455,27,15,12
"Serie A","2018-03-31","Serie A (Matchweek 30)","Internazionale","4-2-3-1",3,2.2,"Mauro Icardi · 1&rsquor; Ivan Perišić · 13&rsquor; Mauro Icardi · 48&rsquor;","1","0","Hellas Verona","4-4-2",0,0.4,"Nícolas Andrade · 90&rsquor;","3","1","https://fbref.com/en/matches/6ed4ba1b/Internazionale-Hellas-Verona-March-31-2018-Serie-A","Hellas Verona","Away",NA,989,0,0,0,0,8,1,3,1,462,5,21,10,0.4,0.4,0.4,12,0,261,365,71.5,24,204,14,17,12
"Serie A","2017-12-30","Serie A (Matchweek 19)","Hellas Verona","4-4-1-1",1,0.1,"Martín Cáceres · 59&rsquor;","2","0","Juventus","4-3-3",3,1.3,"Blaise Matuidi · 6&rsquor; Paulo Dybala · 72&rsquor; Paulo Dybala · 77&rsquor;","0","0","https://fbref.com/en/matches/a9cc8c64/Hellas-Verona-Juventus-December-30-2017-Serie-A","Hellas Verona","Home",NA,990,1,0,0,0,3,1,2,0,449,23,8,16,0.1,0.1,0,4,0,254,356,71.3,20,199,21,14,10
"Serie A","2017-12-30","Serie A (Matchweek 19)","Hellas Verona","4-4-1-1",1,0.1,"Martín Cáceres · 59&rsquor;","2","0","Juventus","4-3-3",3,1.3,"Blaise Matuidi · 6&rsquor; Paulo Dybala · 72&rsquor; Paulo Dybala · 77&rsquor;","0","0","https://fbref.com/en/matches/a9cc8c64/Hellas-Verona-Juventus-December-30-2017-Serie-A","Juventus","Away",NA,990,3,2,0,0,18,9,0,0,814,13,10,5,1.3,1.3,1.2,32,5,624,709,88,55,554,25,24,18
"Serie A","2017-12-30","Serie A (Matchweek 19)","Atalanta","3-4-3",1,2.8,"Papu Gómez · 90+2&rsquor;","0","0","Cagliari","3-5-1-1",2,0.9,"Leonardo Pavoletti · 6&rsquor; Simone Padoin · 23&rsquor; Senna Miangue · 90+5&rsquor;","6","1","https://fbref.com/en/matches/544e026b/Atalanta-Cagliari-December-30-2017-Serie-A","Atalanta","Home",NA,990,1,1,0,0,25,6,0,0,772,13,7,7,2.9,2.9,2.3,46,2,552,673,82,94,527,41,26,23
"Serie A","2017-12-30","Serie A (Matchweek 19)","Atalanta","3-4-3",1,2.8,"Papu Gómez · 90+2&rsquor;","0","0","Cagliari","3-5-1-1",2,0.9,"Leonardo Pavoletti · 6&rsquor; Simone Padoin · 23&rsquor; Senna Miangue · 90+5&rsquor;","6","1","https://fbref.com/en/matches/544e026b/Atalanta-Cagliari-December-30-2017-Serie-A","Cagliari","Away",NA,989,2,2,0,0,4,3,5,1,469,24,18,21,0.9,0.9,0.9,7,3,203,321,63.2,19,161,8,10,4
"Serie A","2017-09-10","Serie A (Matchweek 3)","Lazio","3-4-3",4,2,"Ciro Immobile (P) · 38&rsquor; Ciro Immobile · 43&rsquor; Ciro Immobile · 48&rsquor; Luis Alberto · 49&rsquor; Marco Parolo · 90+3&rsquor;","4","1","Milan","4-3-3",1,1,"Riccardo Montolivo · 56&rsquor;","1","0","https://fbref.com/en/matches/991aafeb/Lazio-Milan-September-10-2017-Serie-A","Lazio","Home",NA,989,4,3,1,1,11,6,3,1,575,23,14,14,2.1,1.3,1.3,22,8,367,460,79.8,33,338,21,11,6
"Serie A","2017-09-10","Serie A (Matchweek 3)","Lazio","3-4-3",4,2,"Ciro Immobile (P) · 38&rsquor; Ciro Immobile · 43&rsquor; Ciro Immobile · 48&rsquor; Luis Alberto · 49&rsquor; Marco Parolo · 90+3&rsquor;","4","1","Milan","4-3-3",1,1,"Riccardo Montolivo · 56&rsquor;","1","0","https://fbref.com/en/matches/991aafeb/Lazio-Milan-September-10-2017-Serie-A","Milan","Away",NA,990,1,1,0,0,18,6,1,0,781,14,7,15,1,1,0.8,32,1,585,679,86.2,67,447,17,13,8
"Serie A","2018-05-20","Serie A (Matchweek 38)","Genoa","3-5-2",1,1.4,"Goran Pandev · 80&rsquor;","1","0","Torino","3-4-3",2,1.2,"Iago Falque · 30&rsquor; Daniele Baselli · 58&rsquor; Cristian Ansaldi · 83&rsquor;","4","1","https://fbref.com/en/matches/31a7602f/Genoa-Torino-May-20-2018-Serie-A","Genoa","Home",NA,990,1,0,0,0,13,2,1,0,667,19,7,7,1.4,1.4,0.8,24,2,485,586,82.8,55,474,31,13,12
"Serie A","2018-05-20","Serie A (Matchweek 38)","Genoa","3-5-2",1,1.4,"Goran Pandev · 80&rsquor;","1","0","Torino","3-4-3",2,1.2,"Iago Falque · 30&rsquor; Daniele Baselli · 58&rsquor; Cristian Ansaldi · 83&rsquor;","4","1","https://fbref.com/en/matches/31a7602f/Genoa-Torino-May-20-2018-Serie-A","Torino","Away",NA,982,2,2,0,0,4,2,3,1,485,12,12,14,1.2,1.2,1.2,8,4,303,389,77.9,27,320,8,11,2
"Serie A","2018-05-05","Serie A (Matchweek 36)","Milan","4-3-3",4,1.3,"Hakan Çalhanoğlu · 10&rsquor; Patrick Cutrone · 32&rsquor; Ignazio Abate · 49&rsquor; Fabio Borini · 89&rsquor;","1","0","Hellas Verona","4-3-3",1,0.3,"Lee Seung-woo · 85&rsquor;","0","0","https://fbref.com/en/matches/4798dc57/Milan-Hellas-Verona-May-5-2018-Serie-A","Milan","Home",NA,990,4,4,0,0,17,10,1,0,758,11,9,4,1.3,1.3,1.2,32,8,607,680,89.3,67,420,22,4,3
"Serie A","2018-05-05","Serie A (Matchweek 36)","Milan","4-3-3",4,1.3,"Hakan Çalhanoğlu · 10&rsquor; Patrick Cutrone · 32&rsquor; Ignazio Abate · 49&rsquor; Fabio Borini · 89&rsquor;","1","0","Hellas Verona","4-3-3",1,0.3,"Lee Seung-woo · 85&rsquor;","0","0","https://fbref.com/en/matches/4798dc57/Milan-Hellas-Verona-May-5-2018-Serie-A","Hellas Verona","Away",NA,990,1,0,0,0,8,2,0,0,523,5,11,4,0.3,0.3,0.2,9,0,372,434,85.7,33,350,14,9,6
"Serie A","2018-03-11","Serie A (Matchweek 28)","Internazionale","4-2-3-1",0,0.2,"","1","0","Napoli","4-3-3",0,0.8,"","3","0","https://fbref.com/en/matches/60bc77af/Internazionale-Napoli-March-11-2018-Serie-A","Internazionale","Home",NA,990,0,0,0,0,3,1,1,0,582,20,23,15,0.2,0.2,0.2,6,0,386,479,80.6,29,310,8,21,12
"Serie A","2018-03-11","Serie A (Matchweek 28)","Internazionale","4-2-3-1",0,0.2,"","1","0","Napoli","4-3-3",0,0.8,"","3","0","https://fbref.com/en/matches/60bc77af/Internazionale-Napoli-March-11-2018-Serie-A","Napoli","Away",NA,990,0,0,0,0,11,2,3,0,1005,19,6,2,0.8,0.8,0.6,19,0,816,923,88.4,65,688,16,17,7
"Serie A","2018-01-06","Serie A (Matchweek 20)","Torino","4-3-3",3,2.4,"Lorenzo De Silvestri · 38&rsquor; M'Baye Niang · 53&rsquor; Iago Falque · 85&rsquor;","1","0","Bologna","4-2-3-1",0,1.1,"","2","0","https://fbref.com/en/matches/4d7c0940/Torino-Bologna-January-6-2018-Serie-A","Torino","Home",NA,990,3,3,0,0,19,6,1,0,666,14,18,12,2.4,2.4,2.3,34,6,448,552,81.2,54,424,24,25,14
"Serie A","2018-01-06","Serie A (Matchweek 20)","Torino","4-3-3",3,2.4,"Lorenzo De Silvestri · 38&rsquor; M'Baye Niang · 53&rsquor; Iago Falque · 85&rsquor;","1","0","Bologna","4-2-3-1",0,1.1,"","2","0","https://fbref.com/en/matches/4d7c0940/Torino-Bologna-January-6-2018-Serie-A","Bologna","Away",NA,990,0,0,0,1,5,0,2,0,522,32,7,18,1.1,0.3,0.1,10,0,291,400,72.8,25,271,6,3,2
"Serie A","2018-04-14","Serie A (Matchweek 32)","Genoa","3-5-2",1,2.3,"Daniel Bessa · 28&rsquor;","2","0","Crotone","4-3-3",0,0.8,"","3","0","https://fbref.com/en/matches/bde9a917/Genoa-Crotone-April-14-2018-Serie-A","Genoa","Home",NA,990,1,1,0,0,19,5,2,0,572,13,12,16,2.3,2.3,1.8,33,1,325,444,73.2,48,307,23,18,10
"Serie A","2018-04-14","Serie A (Matchweek 32)","Genoa","3-5-2",1,2.3,"Daniel Bessa · 28&rsquor;","2","0","Crotone","4-3-3",0,0.8,"","3","0","https://fbref.com/en/matches/bde9a917/Genoa-Crotone-April-14-2018-Serie-A","Crotone","Away",NA,990,0,0,0,0,10,1,3,0,636,17,6,15,0.8,0.8,0.6,18,0,392,532,73.7,50,402,16,20,13
"Serie A","2017-08-27","Serie A (Matchweek 2)","SPAL","3-5-2",3,1.5,"Marco Borriello · 25&rsquor; Manuel Lazzari · 53&rsquor; Luca Rizzo · 90+4&rsquor;","3","0","Udinese","4-4-2",2,1.2,"Bram Nuytinck · 72&rsquor; Cyril Théréau (P) · 87&rsquor;","1","0","https://fbref.com/en/matches/588d7ade/SPAL-Udinese-August-27-2017-Serie-A","SPAL","Home",NA,990,3,1,0,0,10,4,3,0,527,14,13,4,1.5,1.5,1,18,5,355,433,82,34,238,27,12,7
"Serie A","2017-08-27","Serie A (Matchweek 2)","SPAL","3-5-2",3,1.5,"Marco Borriello · 25&rsquor; Manuel Lazzari · 53&rsquor; Luca Rizzo · 90+4&rsquor;","3","0","Udinese","4-4-2",2,1.2,"Bram Nuytinck · 72&rsquor; Cyril Théréau (P) · 87&rsquor;","1","0","https://fbref.com/en/matches/588d7ade/SPAL-Udinese-August-27-2017-Serie-A","Udinese","Away",NA,990,2,1,1,1,10,2,1,0,583,11,11,6,1.2,0.4,0.2,21,4,412,498,82.7,50,407,24,14,6
"Serie A","2018-01-05","Serie A (Matchweek 20)","Fiorentina","4-3-3",1,1.4,"Giovanni Simeone · 90+1&rsquor;","2","0","Internazionale","4-2-3-1",1,1.4,"Mauro Icardi · 55&rsquor;","3","0","https://fbref.com/en/matches/6277f1c2/Fiorentina-Internazionale-January-5-2018-Serie-A","Fiorentina","Home",NA,990,1,1,0,0,23,4,2,0,654,18,10,11,1.4,1.4,1.2,44,2,447,545,82,65,388,23,8,4
"Serie A","2018-01-05","Serie A (Matchweek 20)","Fiorentina","4-3-3",1,1.4,"Giovanni Simeone · 90+1&rsquor;","2","0","Internazionale","4-2-3-1",1,1.4,"Mauro Icardi · 55&rsquor;","3","0","https://fbref.com/en/matches/6277f1c2/Fiorentina-Internazionale-January-5-2018-Serie-A","Internazionale","Away",NA,990,1,0,0,0,13,4,3,0,606,18,14,7,1.4,1.4,1.1,23,1,395,487,81.1,36,292,15,22,15
"Serie A","2017-09-09","Serie A (Matchweek 3)","Juventus","4-3-3",3,1.3,"Përparim Hetemaj (OG) · 17&rsquor; Gonzalo Higuaín · 58&rsquor; Paulo Dybala · 83&rsquor;","2","0","Chievo","4-3-1-2",0,0.6,"","1","0","https://fbref.com/en/matches/1025d70b/Juventus-Chievo-September-9-2017-Serie-A","Juventus","Home",NA,990,2,2,0,0,15,4,2,0,683,18,11,9,1.3,1.3,1.2,26,4,502,589,85.2,35,453,23,15,11
"Serie A","2017-09-09","Serie A (Matchweek 3)","Juventus","4-3-3",3,1.3,"Përparim Hetemaj (OG) · 17&rsquor; Gonzalo Higuaín · 58&rsquor; Paulo Dybala · 83&rsquor;","2","0","Chievo","4-3-1-2",0,0.6,"","1","0","https://fbref.com/en/matches/1025d70b/Juventus-Chievo-September-9-2017-Serie-A","Chievo","Away",NA,990,0,0,0,0,15,2,1,0,521,18,15,10,0.6,0.6,0.5,29,0,348,426,81.7,40,264,11,2,1
"Serie A","2017-10-16","Serie A (Matchweek 8)","Hellas Verona","4-3-3",1,1,"Rômulo · 74&rsquor;","4","0","Benevento","4-3-3",0,0.3,"Luca Antei · 37&rsquor;","3","1","https://fbref.com/en/matches/e4b8d974/Hellas-Verona-Benevento-October-16-2017-Serie-A","Hellas Verona","Home",NA,990,1,1,0,0,14,3,4,0,592,15,10,6,1.1,1.1,0.9,23,2,381,501,76,42,250,24,13,7
"Serie A","2017-10-16","Serie A (Matchweek 8)","Hellas Verona","4-3-3",1,1,"Rômulo · 74&rsquor;","4","0","Benevento","4-3-3",0,0.3,"Luca Antei · 37&rsquor;","3","1","https://fbref.com/en/matches/e4b8d974/Hellas-Verona-Benevento-October-16-2017-Serie-A","Benevento","Away",NA,936,0,0,0,0,8,1,3,1,538,14,16,10,0.3,0.3,0.3,15,0,333,428,77.8,35,262,24,16,11
"Serie A","2017-10-14","Serie A (Matchweek 8)","Juventus","4-3-3",1,2.3,"Douglas Costa · 23&rsquor;","2","0","Lazio","3-5-1-1",2,1.6,"Ciro Immobile · 47&rsquor; Ciro Immobile (P) · 54&rsquor;","1","0","https://fbref.com/en/matches/dd093c44/Juventus-Lazio-October-14-2017-Serie-A","Juventus","Home",NA,990,1,0,0,1,17,5,2,0,772,16,12,11,2.4,1.6,0.8,35,1,559,657,85.1,61,531,31,25,19
"Serie A","2017-10-14","Serie A (Matchweek 8)","Juventus","4-3-3",1,2.3,"Douglas Costa · 23&rsquor;","2","0","Lazio","3-5-1-1",2,1.6,"Ciro Immobile · 47&rsquor; Ciro Immobile (P) · 54&rsquor;","1","0","https://fbref.com/en/matches/dd093c44/Juventus-Lazio-October-14-2017-Serie-A","Lazio","Away",NA,990,2,1,1,1,9,4,1,0,559,11,21,13,1.6,0.8,0.7,17,4,347,438,79.2,29,281,12,19,9
"Serie A","2017-10-22","Serie A (Matchweek 9)","Milan","3-4-3",0,0.8,"Leonardo Bonucci · 25&rsquor;","0","1","Genoa","3-5-2",0,0.4,"","2","0","https://fbref.com/en/matches/e831ba9b/Milan-Genoa-October-22-2017-Serie-A","Milan","Home",NA,924,0,0,0,0,17,7,0,1,581,19,8,10,0.8,0.8,0.7,28,0,384,489,78.5,45,292,23,14,8
"Serie A","2017-10-22","Serie A (Matchweek 9)","Milan","3-4-3",0,0.8,"Leonardo Bonucci · 25&rsquor;","0","1","Genoa","3-5-2",0,0.4,"","2","0","https://fbref.com/en/matches/e831ba9b/Milan-Genoa-October-22-2017-Serie-A","Genoa","Away",NA,990,0,0,0,0,9,1,2,0,563,16,8,12,0.4,0.4,0.3,16,0,360,459,78.4,31,359,20,12,8
